报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),147186,180996,154493,174094,124932,137750,123412,100153,113311,58972,56525,46616,41134,45306,28628,20576,19069,16062,25975,35288,54558,66806,35109,40979,77629,68068,71677,88366,35548,61976,65105,17972,22617,23085,27189,25623,32305,16881,20205,17914,9610,6502,15269,10452,13418,9381,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,69,308,--,--,--,--,--,--,--,--,--,--,28,28,--,--,--,--,--,23,--,--,12,12,10,10,9,0,--,--,0,120,134,165,75,50,50,60,
衍生金融资产(万元),315,320,43,454,74,258,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收票据(万元),5934,2314,1696,3225,2339,2823,2494,2395,3335,1480,1080,2488,1402,2010,2843,4263,2266,1510,1309,1822,933,1654,1384,2314,3338,2002,4978,6238,3761,4301,2978,2684,2770,1990,2494,2517,2080,1347,2127,1703,882,1316,1480,814,1203,1684,
应收账款(万元),31491,36764,29261,25628,22358,20586,28066,22927,21136,15043,15532,15404,13928,15656,18516,15691,15666,16046,18944,18197,19003,20036,22529,22462,23645,27232,21620,20349,17969,15940,18221,18874,15830,16463,15672,21980,24983,23752,22852,22785,17885,10188,9062,12151,9837,9767,
预付款项(万元),7691,6818,10316,6724,5448,5459,3999,3256,2026,1125,1882,2805,1702,718,2226,1023,3019,2207,4377,4474,3359,2280,9560,9073,12907,12127,19329,18290,18507,14371,18019,18635,19606,14921,22935,21414,26390,22972,9846,9599,4128,6745,2888,5074,2200,2179,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,284,203,--,--,470,785,497,209,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
其他应收款(万元),5846,9309,12207,12299,12846,11943,6526,6266,6349,8507,11825,10986,5162,4601,5278,2859,3865,5203,8797,17104,27485,6393,3998,2580,3500,3813,4648,3664,3834,4310,5021,4421,4163,3121,4147,4055,2460,3278,2886,2915,717,699,1040,1180,684,745,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,--,--,--,--,0,
