报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),2439,3037,3496,3182,8271,909,1962,1435,1560,1059,933,2408,1299,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5782,5993,7878,4333,2326,3243,3261,3522,2743,2112,1356,1356,1828,
应收账款(万元),14264,12911,12984,15325,15585,13940,11194,11275,10139,9761,9909,9216,6482,
预付款项(万元),947,1130,630,310,348,432,385,232,286,287,429,401,1076,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),384,195,261,107,77,303,339,333,286,263,512,332,390,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),6455,6964,6196,6640,6374,6525,7009,6414,6220,6146,5989,3928,2858,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),214,231,337,281,0,52,203,382,474,697,325,159,211,
流动资产合计(万元),30485,30461,31781,30178,32981,25404,24353,23594,21709,20324,19453,17799,14144,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,32779,--,32003,--,--,27714,27726,--,25238,--,--,--,
累计折旧(万元),--,14727,--,13924,--,--,12728,12482,--,11005,--,--,--,
固定资产净值(万元),--,18052,--,18079,--,--,14986,15244,--,14233,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),20227,18052,17592,18079,15138,14691,14986,15244,15377,14233,14634,13837,8490,
在建工程(万元),4226,4059,2628,1148,2838,2835,2144,1890,1866,3040,2873,2132,3244,
工程物资(万元),--,--,--,--,--,--,--,--,1,1,1,5,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2406,2420,2434,2447,2463,2476,2491,2495,2524,2552,2610,2669,2784,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),541,307,306,310,274,174,160,170,165,47,27,42,54,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),43,43,43,64,75,122,110,132,257,308,229,70,20,
其他非流动资产(万元),1228,727,1182,1019,438,572,412,270,200,--,300,--,--,
非流动资产合计(万元),28672,25608,24184,23067,21225,20870,20301,20201,20389,20181,20674,18755,14592,
资产总计(万元),59157,56069,55965,53245,54206,46274,44654,43795,42097,40505,40127,36554,28736,
短期借款(万元),8250,7000,6770,3970,6570,8820,9320,7120,5620,7670,5520,3380,3080,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,200,200,715,715,500,300,100,1000,--,
应付账款(万元),10506,9077,9127,8655,7764,7728,6051,6013,6508,5279,7218,5650,3527,
预收账款(万元),4,8,2,67,25,135,116,74,42,10,7,4,34,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),141,75,21,200,166,134,97,173,140,168,140,116,120,
