报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),535087,561975,710575,605147,573882,749966,524769,395940,457074,646628,855059,1208553,1274817,675356,1282265,789910,580891,353007,445628,477967,459114,379349,318325,358530,325394,340639,372113,370187,367125,151341,233557,201733,163086,182753,186700,152948,182811,159424,133114,150203,159101,255530,248449,99912,110883,225890,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),319,3341,125,--,--,4195,--,1476,--,--,--,--,--,--,--,--,10334,--,5298,--,--,--,--,4333,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),207860,206351,175013,172355,170755,113298,83342,112859,115229,77889,87738,120212,165266,166765,137997,129745,114822,119892,107358,100423,74866,103486,92822,75764,55514,59302,78782,64481,64060,68650,66892,48423,49656,22635,10249,8977,25753,14459,48456,59432,35111,38858,29275,12696,17963,17636,
应收账款(万元),137733,128090,137286,143947,120640,129514,158719,138651,126882,137664,121694,158847,150908,160848,158069,194781,156909,134210,144507,131893,158349,113218,120218,99516,132716,107370,102267,125902,110396,157689,93340,82762,67581,59196,51997,46073,53841,42134,73444,78681,87593,75588,102766,64652,56683,61444,
预付款项(万元),435709,383813,389323,350075,408471,316569,330386,379210,444632,424781,394716,426954,427479,423484,506248,491778,442357,447949,718507,297958,465549,513109,403452,341733,311958,338086,282405,334276,336536,245891,318505,293954,268281,190927,256818,187729,175777,235822,227788,222085,169071,109040,171429,47888,74451,106018,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),1066,2330,1603,3113,2440,1452,1361,493,314,6431,10582,8625,3913,4512,6225,3547,1683,3319,2993,1828,2815,2815,1037,1074,1496,1496,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,3745,3745,21,21,21,34,34,34,
其他应收款(万元),58022,57205,99433,66304,57923,62668,43789,54092,71438,66845,71692,65756,79852,59393,46227,58032,52069,33454,52746,47159,49457,51828,99352,74771,62820,44625,55575,39751,50703,49884,51218,33786,40688,37365,49652,45514,67407,50276,44495,39109,60204,48338,43350,24965,24262,48524,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),1116129,1071653,926821,810481,909124,832618,747468,833543,879741,758192,781448,899514,983960,926519,1028192,933607,1051682,1044693,1198104,1304904,1282914,1087042,1052547,1100646,1313616,879750,1006577,1173964,1287821,1258244,962909,702049,796074,716330,659055,510265,369198,316720,555460,617288,674907,523000,677162,454966,260241,445977,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),68757,78450,47084,56037,36558,59003,39685,55883,66875,113557,101264,90806,127503,151778,2126,230,3123,5536,4291,5377,9261,3589,1376,4929,5959,2141,27151,107,1190,138,44,747,171,2683,1265,1315,9547,36912,8310,29,87,114,--,1291,4039,1830,
流动资产合计(万元),2560682,2493209,2487264,2207460,2279794,2269283,1929518,1972149,2162185,2231985,2424193,2979268,3213698,2568655,3167350,2601630,2413868,2142060,2679433,2367509,2502324,2254436,2089129,2061296,2209473,1773410,1924869,2108668,2217830,1931836,1726465,1363453,1385536,1211889,1215735,952820,884335,855747,1094813,1170574,1186094,1050489,1272452,706403,548556,907353,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),6782,6782,6782,6782,6782,6782,4772,4772,4772,4772,4772,4772,4672,4672,4672,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期股权投资(万元),29391,28515,27769,51493,48844,47149,46083,42480,40664,39092,38425,40032,37369,38073,36667,41523,41324,42214,43604,43353,40088,20770,20472,21050,20619,19427,20106,19762,19324,18651,20360,11837,11647,11327,11074,10693,15108,10017,7714,7312,6562,2892,3731,1250,6225,1390,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),1040,1055,1069,1084,1098,1113,1127,1142,1157,1171,1186,1201,1215,1230,1244,1474,1490,1505,1521,1537,1554,1571,1587,1606,1620,1637,1708,1462,1478,1493,1437,1451,1464,1471,1411,1248,956,352,368,372,376,379,1055,--,--,764,
固定资产原值(万元),--,2649223,--,2479996,--,2466518,--,2397506,--,2368573,--,2238531,--,2226696,--,1930495,--,1899447,--,1825608,--,1549187,--,1472798,--,1462329,--,1448817,--,1437004,--,1327232,--,1277148,--,1135309,--,1092169,--,957046,--,888598,--,514598,--,775622,
累计折旧(万元),--,1078464,--,941780,--,892050,--,856056,--,803284,--,749008,--,702638,--,609002,--,563660,--,536431,--,532931,--,502783,--,463516,--,448779,--,408810,--,380302,--,344131,--,319427,--,292045,--,269275,--,247844,--,114247,--,213143,
固定资产净值(万元),--,1570759,--,1538216,--,1574468,--,1541450,--,1565289,--,1489523,--,1524058,--,1321492,--,1335787,--,1289177,--,1016256,--,970015,--,998813,--,1000037,--,1028194,--,946930,--,933017,--,815882,--,800123,--,687771,--,640754,--,400351,--,562480,
固定资产减值准备(万元),--,88828,--,28443,--,18131,--,7096,--,7103,--,7179,--,7486,--,5257,--,5257,--,10134,--,10515,--,11657,--,11657,--,8279,--,8279,--,7623,--,7623,--,8013,--,8018,--,8048,--,8056,--,5632,--,7445,
固定资产(万元),1452502,1481931,1522326,1509773,1549576,1556337,1510599,1534354,1562289,1558186,1458472,1482345,1508030,1516571,1296306,1316236,1320614,1330531,1259805,1279043,900344,1005741,967027,958358,969807,987156,977444,991758,1006304,1019915,941997,939307,919770,925394,832291,807869,782221,792106,728014,679723,688624,632698,569147,394719,400078,555035,
在建工程(万元),570450,519028,466548,403110,373394,365824,394904,378509,345774,362905,452829,425479,377622,371152,368907,329781,307673,292923,325933,286221,607638,570950,504500,453080,357214,276897,209603,156443,134140,96334,129879,123770,121020,123425,176273,180730,181038,163987,123647,153033,125572,196228,167302,138699,130110,133008,
工程物资(万元),2011,3649,10629,8261,5420,1729,245,260,261,257,241,486,506,640,818,555,562,465,110,74,41,726,23451,37301,38368,31018,17339,11926,2085,10420,347,240,124,127,609,617,510,462,1820,1943,5369,3771,16048,392,669,2884,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),186207,188037,189099,175945,177597,178709,180183,181055,182727,184291,164504,165052,166242,167750,131557,132486,134048,135274,116720,112017,113234,124265,124530,119992,120448,121677,118974,120178,121264,122469,102484,103249,98145,98701,87060,87687,88139,88224,82105,81995,82569,83146,74811,13511,11920,19353,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
商誉(万元),482,482,482,482,482,482,127,127,127,127,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,6820,6820,6820,6820,6820,6820,6820,6820,6820,4793,4793,4793,4793,4793,4793,4793,4793,--,--,0,0,--,--,--,0,
长期待摊费用(万元),438,549,653,174,216,257,300,425,372,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,53,382,262,248,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
