报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),14799,42832,11840,14220,33520,44668,29810,33193,32514,37834,42159,42414,41026,41200,54483,55523,53194,53377,52806,51663,53331,55330,52462,52386,50994,51101,52164,51357,52064,53840,54745,10778,6295,5033,6020,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收票据(万元),1055,237,709,660,538,260,234,399,512,335,268,30,170,311,646,548,668,881,447,259,390,154,484,543,346,380,1117,635,602,116,195,113,171,0,373,
应收账款(万元),9933,9303,11858,11588,8476,8241,8398,9216,8096,8999,9147,10491,10946,12181,17113,14967,19359,16658,9288,9088,6453,5943,7278,7819,4444,5745,5327,4442,2981,3415,3363,3808,2883,1948,2010,
预付款项(万元),465,260,80,341,1015,1258,1510,3671,3359,3737,1476,3400,517,210,73,88,637,206,807,1200,6871,6596,6405,5755,539,204,965,136,364,111,285,592,124,275,628,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他应收款(万元),1038,590,1787,1307,1266,1212,1466,1422,1504,1341,1505,1754,1537,1401,573,287,386,620,540,403,306,476,141,1160,801,334,477,320,168,190,254,328,112,100,123,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
存货(万元),9212,8504,8361,7827,10373,9786,12179,10287,10907,11514,12050,10008,11068,9690,7892,7740,7801,6876,5990,5910,5235,5100,4942,4558,5681,5596,6004,5303,5679,4332,3896,3699,3561,4918,1615,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他流动资产(万元),52791,25995,51573,48434,30349,20006,32700,28003,28021,22621,15030,15030,14530,14530,0,0,0,0,0,--,--,--,5,--,--,--,--,0,--,--,--,0,0,1600,0,
流动资产合计(万元),89293,87720,86209,84378,85536,85431,86295,86192,84913,86380,81634,83126,79794,79522,80781,79154,82045,78618,69878,68524,72585,73599,71717,72221,62805,63360,66053,62193,61857,62004,62739,19319,13146,13873,10770,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
长期股权投资(万元),1655,1655,1680,1680,1682,1682,1687,1687,1687,1687,1689,1691,1691,1691,1700,1700,1705,1705,1055,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,
投资性房地产(万元),149,152,93,95,97,100,102,104,106,108,110,112,114,116,106,186,190,194,141,177,204,122,124,127,114,99,101,103,105,107,109,111,116,124,132,
固定资产原值(万元),--,16190,--,16197,--,14893,--,14694,--,14720,--,14458,--,14388,--,14073,--,13495,--,11466,--,7264,--,6875,--,6769,--,3110,--,2806,--,0,2733,2255,1971,
累计折旧(万元),--,4928,--,4424,--,3947,--,3586,--,3315,--,2887,--,2423,--,2039,--,1660,--,1696,--,1457,--,1194,--,953,--,736,--,661,--,0,453,279,149,
固定资产净值(万元),--,11262,--,11773,--,10946,--,11108,--,11404,--,11571,--,11965,--,12033,--,11835,--,9770,--,5806,--,5681,--,5815,--,2375,--,2145,--,0,2280,1976,1822,
