报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),197911,128594,116383,109321,110079,119508,120749,137686,108716,87295,94414,97721,137088,141910,150133,117443,141875,97993,131194,59341,61038,43319,76749,74334,105020,82348,75968,46462,59623,56054,33854,45886,52195,49474,45595,129100,44582,58601,51822,42406,55806,62159,75971,30818,26274,17664,16006,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收票据(万元),147563,184488,174709,241564,214463,240149,228854,218924,196570,187746,171693,162016,139612,140961,162993,179583,144385,156947,149663,124094,81010,92525,94729,123438,127929,108995,104365,81535,80249,70395,69635,26277,19737,17893,20804,20608,17483,17055,16494,14585,9960,14513,11603,14730,16644,6881,5447,
应收账款(万元),106152,87354,90526,68670,78222,69400,83928,66352,77050,83012,87611,75090,79432,69791,61212,56664,55707,50995,63477,57211,42211,44510,37428,29526,38117,47967,40367,51942,45120,51637,47854,42895,39502,28343,28791,25569,27555,25905,26092,39135,31559,37024,32668,37588,36152,40540,37950,
预付款项(万元),14467,17916,17747,27752,18077,55914,16330,11073,14743,13792,18845,15833,13725,25508,19753,18503,19682,13680,22099,17702,28106,15335,12647,18601,15185,15053,8302,16467,6791,17377,14078,10284,5110,8317,13605,121026,105315,54792,28727,32131,23769,16515,11034,13449,2910,3171,10608,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收利息(万元),381,171,28,173,275,316,213,90,280,496,643,4,273,157,157,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
其他应收款(万元),8432,8306,8094,7779,7316,9218,7901,10250,7722,8543,8654,3829,3306,3916,3343,2302,110594,195431,214289,1484,1517,671,399,26033,4125,766,1121,392,489,1096,913,422,407,515,406,643,385,304,300,559,266,391,600,431,359,710,713,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,0,--,0,
