报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),44137,47055,59638,39377,33089,62078,52222,37230,33401,68016,79590,28608,39373,23271,25962,34910,45875,27040,61606,42764,45171,50910,60942,41363,43196,49629,58304,45365,48861,63754,70683,68416,67565,8532,13481,15260,9470,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3798,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),3724,2131,2304,1162,4235,4203,2726,606,891,1956,3034,749,2755,1189,432,305,650,748,390,344,549,981,63,320,311,--,8,10,--,20,112,--,39,0,229,0,0,
应收账款(万元),120893,114771,122050,111674,100141,94891,92558,71555,63878,65113,63983,65163,59616,54693,60343,42825,36481,36457,40509,36878,33844,32070,35263,35729,25988,28416,26136,20407,19613,17553,18899,15575,15820,16115,14116,13475,12438,
预付款项(万元),4825,6581,3562,5459,6616,5809,4097,6042,7069,6345,2550,3591,4779,2451,2617,3411,2272,2625,1421,1470,1207,2702,1369,3535,2609,2053,1251,4227,1357,1432,1011,1888,2088,1944,2168,692,384,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),170,60,157,116,75,35,--,--,--,--,0,--,--,--,1,--,3,53,--,189,205,108,19,205,195,172,168,262,247,127,188,--,0,0,0,0,--,
应收股利(万元),11,11,11,--,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),6780,7514,6150,4904,4999,5273,4934,4703,4476,5476,4121,4415,5147,5372,4762,2479,2327,1891,2037,1977,2139,2064,1574,1650,972,1154,806,926,1102,1234,839,1058,916,1429,814,1122,710,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),18525,18706,17856,21756,23954,20445,16710,17798,19318,21191,18573,16746,17374,13905,11592,9168,8794,9426,8464,8619,8532,7956,7555,6709,4141,3745,2896,4131,4296,4234,3958,3076,2227,2067,1938,1917,1992,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),4573,26102,30580,5346,8096,16429,41546,29539,39998,16814,23625,13500,10300,34723,49000,20700,11200,36170,13502,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),203638,222932,242308,189793,181224,209164,214794,167474,169031,184910,195476,132771,139343,135604,154709,113798,107601,114410,127929,92241,91646,96793,106785,93308,77411,85168,89568,75327,75476,88354,95690,90013,88656,30088,32745,32467,24995,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),32498,32062,19858,18135,17676,10888,10089,9906,9094,9058,5758,6081,5278,5495,5495,5268,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),7378,5466,11725,10963,8795,8696,8953,8925,9134,7310,7706,6550,6793,7089,7420,6629,9212,9089,8745,6996,7182,5834,5616,4151,4226,3118,2680,1148,783,471,564,451,501,558,558,318,310,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),10695,9251,8292,10723,10800,10791,8924,9087,9491,9558,9218,9282,9346,9411,9475,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),44035,--,43298,--,37593,--,37446,--,30536,--,28406,--,26537,--,25537,--,32410,--,32142,--,30989,--,30704,--,28593,--,28719,--,27997,--,19251,--,18912,0,18704,17123,--,
累计折旧(万元),18641,--,18062,--,16468,--,14556,--,13390,--,11082,--,10013,--,9008,--,8127,--,7441,--,6709,--,6320,--,4760,--,4549,--,4335,--,3838,--,3441,0,3003,2198,--,
固定资产净值(万元),25394,--,25237,--,21125,--,22890,--,17146,--,17324,--,16525,--,16529,--,24283,--,24701,--,24279,--,24383,--,23833,--,24170,--,23662,--,15413,--,15471,0,15700,14926,--,
固定资产减值准备(万元),20,--,30,--,32,--,36,--,37,--,40,--,42,--,45,--,59,--,75,--,82,--,104,--,119,--,157,--,214,--,216,--,220,0,220,220,--,
固定资产(万元),25374,23830,25207,20885,21093,21170,22854,17019,17109,16962,17284,16416,16482,16194,16484,24114,24224,24616,24626,23883,24197,24207,24279,24203,23713,23882,24013,23560,23448,15104,15196,15160,15251,15270,15481,14705,14560,
在建工程(万元),--,3655,--,2383,2203,--,--,150,10,10,10,10,10,10,4,4,82,13,0,0,18,162,72,245,242,174,168,175,229,75,72,42,81,228,40,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),19365,19871,19120,16800,18859,21058,20813,15014,14977,16553,14790,14261,13710,15123,16670,9526,8406,8997,10008,8863,8398,8767,9658,9150,5008,4770,5157,3771,4127,4714,3304,3513,3849,4245,4197,2447,1232,
开发支出(万元),4816,2817,3864,7915,5974,2672,1030,7310,6544,3926,2378,1992,2634,1696,1001,2594,2300,1665,815,2084,2813,2205,1409,1440,1579,1159,690,2115,1516,733,2009,1333,1050,694,482,1051,419,
商誉(万元),70569,70569,70569,73992,73992,73992,29462,35660,33599,33599,24119,24119,24119,24119,24119,8405,8405,8405,8405,8405,8405,8405,8405,8395,126,126,126,126,126,126,126,126,126,126,126,126,0,
长期待摊费用(万元),530,579,580,664,729,712,590,565,567,596,223,223,260,302,332,210,162,118,96,60,61,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),9223,8586,7398,6980,7405,7194,5788,7390,7503,6200,5799,6412,5720,4618,4502,3353,3354,3224,2567,3263,2920,2471,1892,2579,2112,1781,1189,1936,1694,1672,1336,1154,1099,848,497,277,249,
其他非流动资产(万元),15000,15000,18580,15000,15000,2198,2198,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),195449,191686,185193,184440,182526,159370,110701,111024,108027,103773,87285,85347,84352,84055,85502,60104,56145,56127,55263,53554,53994,52050,51331,50161,37007,35009,34023,32831,31923,22895,22606,21779,21956,21969,21380,18924,16769,
资产总计(万元),399087,414617,427501,374232,363750,368534,325495,278499,277058,288683,282762,218118,223696,219659,240211,173902,163747,170537,183192,145796,145640,148843,158117,143469,114417,120177,123590,108159,107399,111249,118297,111792,110611,52057,54125,51391,41764,
短期借款(万元),1000,1100,590,100,--,--,--,--,--,--,--,3000,4000,4235,4135,--,--,--,--,--,--,--,--,0,--,--,--,500,500,--,--,6000,4000,4000,4000,8000,6500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,25,--,--,25,--,44,0,26,0,--,
应付账款(万元),38330,37144,42561,35411,35511,29100,34743,22077,18488,21810,26201,18543,19584,17971,23813,16244,12404,15287,17988,10806,10128,9947,12264,11583,6316,8179,7917,5002,5035,4679,7856,3969,3905,3505,4605,3944,4812,
预收账款(万元),19733,19981,19439,19689,17722,20234,25577,19326,28828,36238,42739,15191,15700,16636,21582,11894,9463,9164,12468,7105,6239,8073,7986,8935,3862,5273,4534,4695,4176,4931,5769,7935,7718,8439,6712,5063,4477,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
