报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),14168,11194,12800,8224,17594,13096,15154,9022,14426,9913,11370,9898,8513,8628,9290,9957,19732,18828,15635,15477,14459,27548,32155,34891,39230,39257,49061,11462,13631,13356,11411,12044,15607,13717,14391,21530,15173,13067,8587,5805,6469,5554,5081,5791,7615,11156,10260,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,20,2,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),22354,21597,27176,20790,17660,18175,16861,13557,12376,12041,14998,14183,13534,12529,15188,16499,15218,12918,17850,13702,11061,8428,10864,9082,11050,8039,9594,8414,10437,9259,8073,5602,6969,5102,4333,2726,3562,3188,3192,2772,2134,2478,1849,2332,1563,1884,1772,
应收账款(万元),21080,24711,19368,22133,24229,22608,25645,25197,25068,24639,24771,24517,23574,22087,20668,20665,22880,21993,21840,20886,20474,19818,18232,20595,18075,17323,14595,16548,14615,15656,14976,15521,15141,14629,11865,12438,10843,7337,5626,8308,7223,6352,6081,6485,6929,7238,5881,
预付款项(万元),3081,4504,1312,5800,2053,4052,2124,2905,3091,2330,1807,1923,1649,1736,2035,1313,968,2593,501,1187,2571,1262,970,2001,2004,2122,2066,3505,2625,4665,3593,3580,2327,3285,2250,1674,1721,404,374,975,805,944,643,562,731,1368,826,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),229,233,184,5480,5114,219,148,526,427,473,211,281,166,340,268,305,192,369,352,211,344,335,488,347,250,271,115,459,210,265,235,305,176,194,181,376,271,209,91,179,227,512,386,1262,3943,1074,242,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),26238,24552,25467,23688,23973,24357,25447,28063,28709,25463,23938,22869,23927,25345,22824,22079,21881,24998,25389,32744,34493,35941,30474,31856,31791,33404,31173,29465,26862,26786,25559,26390,26986,25221,23669,18633,18405,10236,10867,10068,9982,9873,9500,9331,9316,11554,12228,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),9156,8510,10230,5446,4935,8756,13524,11409,6335,7385,5154,8405,4525,7233,5003,4777,404,721,669,663,851,1331,383,47,59,76,101,16,44,73,2994,12,36,59,76,11,36,41,1058,--,--,--,--,--,--,--,0,
流动资产合计(万元),96306,95302,96537,91561,95558,91262,98903,90679,90433,82245,82249,82076,75889,77899,75276,75596,81275,82420,82238,84870,84253,94663,93567,98819,102459,100493,106704,69869,68423,70060,66840,63453,67242,62205,56765,57388,50010,34502,29799,28106,26840,25713,23540,25762,30098,34274,31210,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),13086,13086,13086,13086,7086,7086,2586,2586,2586,2586,2586,2586,1786,1786,1786,1786,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
