报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2662,7821,5598,6262,6160,8775,14662,20820,44093,69525,69998,64781,40998,11457,14821,11678,11296,17935,29530,13870,15464,15343,10048,9006,11643,11305,10341,11940,13759,34351,23154,26451,26467,26962,26881,16034,21423,18664,13518,20724,14667,17938,16188,14519,69091,51480,52258,46845,57776,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),6971,9513,38630,89108,128731,176456,171040,167037,182893,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2189,1963,2309,2980,6274,6723,5908,7814,6312,--,0,0,--,--,--,--,--,--,--,193,4586,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,1577,1547,2611,5365,5117,6360,1816,5676,6469,3603,1672,1417,1789,5100,2500,3320,4714,5602,3004,5825,3066,4158,6100,9355,4589,1600,1163,1399,1216,3617,2800,6425,10538,9279,2270,3540,8935,4605,3670,4152,
应收账款(万元),670,479,297,47,--,--,--,--,--,13790,11939,9408,9785,13761,15076,15372,16123,10384,11745,12458,12966,15979,12020,14812,11816,12976,10527,10386,10522,14061,8640,9797,8060,7844,8069,8028,7845,5637,4602,6877,6146,6321,5431,5952,5119,3794,6164,5465,5786,
预付款项(万元),57,38,373,770,515,2463,459,323,333,35472,10576,12997,10038,9776,7043,7911,993,1000,2710,1493,190,459,426,263,1706,1184,278,435,1484,129,134,257,1711,2494,5101,3654,645,739,1253,651,77,11116,12588,19476,5576,1521,1458,3362,3174,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
