报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),28600,31273,13833,11822,12623,13455,7319,7130,6503,8528,6797,7782,8773,12079,12106,9394,12295,12554,11594,13449,14404,16468,15360,16738,24537,25567,25795,26021,26982,29154,30328,2373,1924,1257,578,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),2375,2921,2403,2025,1977,2064,1812,1891,2134,1955,1456,2852,2240,1841,1302,1235,2232,3523,3592,3003,2364,2775,3508,3050,3081,3299,2369,1593,1767,1967,1362,1394,1052,1128,487,
应收账款(万元),18608,19644,17035,15147,14775,16785,16254,16621,16135,16650,15248,7678,7967,7957,7612,7813,8504,8229,8060,8010,7279,7626,6511,5172,3452,3181,2786,2485,2732,2345,2539,2335,1721,1952,1583,
预付款项(万元),1167,1189,1276,1559,1351,1109,1390,1326,832,927,934,1297,576,508,2371,1940,2189,1258,813,1353,1133,669,1001,388,364,739,587,521,1429,774,1206,201,495,275,280,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
