报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),222374,270092,253789,202277,201803,257680,244994,213530,240831,196467,201159,393663,302683,293825,121390,5678,6300,8006,10580,6797,6065,15820,16203,73458,75343,99880,154182,211544,214385,243824,246939,257152,157921,172163,133437,223642,165462,140790,120376,117540,160164,123974,103475,159190,144843,133766,105115,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40532,69971,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收票据(万元),--,67654,120915,60816,99260,105187,85162,61093,47245,28201,14113,31336,8563,14814,21951,215569,215556,193105,255860,264296,229479,172330,209238,186207,164437,143672,223624,221360,243596,199273,141497,125448,119722,101555,100079,95681,80950,51274,129057,153479,167328,137591,161242,118263,88316,51400,97942,
应收账款(万元),--,1380882,1696194,1614561,1660513,1863354,2390753,1667609,1770346,1968875,2712113,1556057,1523682,1814124,2806494,15956,11625,19797,14054,20989,14784,25800,14250,16327,15576,24943,10467,19916,10806,17169,7492,23651,21023,27490,12302,20960,16283,15696,19038,25480,28908,40587,19991,40660,38113,58528,30185,
预付款项(万元),62838,56903,42473,52077,49167,40361,35297,58064,57746,61218,46004,95997,107137,93627,66027,2264,2979,1237,2836,3492,3849,9998,3811,20668,18427,3382,5963,2338,3256,1226,621,1183,1057,980,273,536,1807,10115,2365,7385,4133,1156,7267,12545,7265,4445,6724,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收股利(万元),--,19,19,2,2,2,2,1,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
其他应收款(万元),231518,219450,199991,330420,334661,348650,282241,362589,320519,284024,243279,279746,277020,258868,221513,11904,16302,963,781,4169,4325,3896,1761,14728,15084,839,1172,1157,1101,2457,2999,4750,4607,3657,3622,4568,7856,11197,10794,14661,7835,9160,9133,6851,6282,9551,8196,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
存货(万元),223645,945489,780307,1323069,1216888,1085950,931838,1540721,1646046,1655647,1476928,1778299,1615936,1515269,1193214,139251,133212,153152,132064,183566,179289,188765,173573,161967,185909,221126,175666,168276,164556,168008,131877,128994,200254,160106,130802,103500,125205,82385,83145,136772,134888,138564,125719,93201,146179,120021,135590,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),15733,13673,--,90808,95169,97996,101103,202472,211398,224099,249303,127123,129811,134892,135074,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,
其他流动资产(万元),126373,111659,88547,78299,83712,62498,41668,8206,46525,8206,8206,15902,39378,16808,16808,8095,10885,18812,15847,26166,37688,37178,39014,--,--,26067,21992,--,3004,--,6244,8453,23036,17657,24275,18062,18996,14018,19525,0,0,0,0,0,0,0,0,
流动资产合计(万元),3212842,3065819,3182236,3752330,3741175,3861679,4113058,4114284,4340657,4426738,4951104,4278123,4004209,4142226,4582470,398717,396857,395072,432022,509475,475479,453788,457849,473355,474776,529907,613066,694590,690703,672488,607639,549631,527621,483608,404790,466949,416559,325475,384299,455317,503255,451031,426826,430709,430998,377710,383752,
