报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),30277,44311,37405,31651,24174,27869,20748,55647,20789,21531,15068,38694,11084,15688,12527,28628,35214,6535,13931,10705,13728,7333,16013,13958,15703,16773,20796,7592,3996,8036,4802,1683,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3622,3514,4743,4177,5297,2301,2293,3010,2805,3268,2651,2310,3233,1970,2099,1981,1356,2189,2799,1868,929,641,482,1107,539,242,817,617,1302,666,--,--,
应收账款(万元),56032,54858,51558,49663,50981,46762,42023,38475,46735,43708,45412,34007,43957,29740,31033,23486,30648,14938,15787,13311,14979,12394,11056,10622,13464,14128,11588,11110,9720,7909,6557,7571,
预付款项(万元),9037,4705,7013,3215,2589,4004,3997,1568,1911,2167,1487,1384,2622,1533,954,598,104,344,288,451,4240,3884,3106,3725,182,797,4,110,495,266,39,107,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
