报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),64233,21386,34179,31056,16041,22210,30767,28306,30524,25763,38565,26251,24075,24698,24165,25711,24984,25739,42424,26978,36037,32858,85024,81570,65128,51830,93290,19376,18472,18182,19887,8548,6314,5215,8078,6277,8411,4408,7751,3286,2843,3982,13726,2838,1862,4184,553,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,--,--,0,
应收票据(万元),9671,12310,10692,8310,9943,6146,5297,1555,2843,6073,4931,2497,1835,7388,6650,2469,1924,805,2143,3955,2261,142,135,15622,11631,3843,1119,492,151,182,200,220,336,21,2460,126,550,1214,2598,1202,155,776,1238,1188,1197,473,90,
应收账款(万元),624,625,625,1195,1199,861,71,263,100,140,103,413,248,242,209,227,325,278,286,264,326,762,414,885,456,557,454,294,233,479,358,752,2767,814,819,2128,1765,1772,1903,2011,2206,2185,1798,2581,3010,2830,3275,
预付款项(万元),442,623,441,813,560,678,1016,1428,1467,3094,3095,1016,946,1092,987,3459,4082,4326,2927,16976,16599,16085,12458,12691,12697,11689,10232,6842,7537,9894,6957,2621,3076,5075,4074,1014,1098,784,427,1008,826,401,651,1687,919,453,432,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,106,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
其他应收款(万元),1306,1466,1409,2295,2177,557,534,571,3806,4027,4359,5454,5711,5676,5662,5847,6319,10550,8518,7100,7268,10486,7610,9883,6529,6349,6429,5278,6988,1247,6583,1475,1203,1982,1921,4655,10840,11060,15273,10159,10116,10089,9358,3556,1628,1860,1890,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
存货(万元),79781,79391,77833,78426,77119,77404,76304,76959,76098,76009,76724,76244,76776,77589,78094,80186,79242,78699,73798,68652,65247,63458,63246,53017,56938,48991,51221,48209,47643,44515,44775,61800,61412,60152,57494,54526,40132,40673,39689,61639,61341,38589,39114,48998,37456,37436,39091,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,586,72,11,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,34,--,--,--,0,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,4950,--,--,--,--,--,--,--,--,--,--,--,--,24390,25000,50964,22947,64000,63485,53277,0,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
其他流动资产(万元),33007,73007,60007,45089,55322,50502,39940,30939,31592,31610,16624,23597,18984,12110,10947,2271,7673,10679,10728,--,--,--,--,4,0,--,0,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
流动资产合计(万元),189063,188809,185187,167186,162360,158357,158879,140020,146431,146716,144402,135473,128574,128794,126714,120171,124548,131076,140824,148315,152738,174755,191834,237673,216864,176537,162746,80490,81025,74603,78759,75416,75107,73260,74845,68726,62795,59946,67641,79304,77487,56021,65885,61434,46144,47246,45331,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,0,--,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
长期股权投资(万元),4540,4623,4987,4919,4781,4629,4486,4724,4795,4548,4435,4092,3981,3991,4038,4239,4098,4107,3975,4284,4265,4253,6898,1221,1414,1961,1570,1650,2006,7879,7665,7997,8000,6000,6000,6000,6424,6424,6424,472,472,472,472,801,841,848,962,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,0,0,--,0,0,0,
固定资产原值(万元),82670,--,82193,--,81741,--,88287,--,89078,--,88341,--,75497,--,75316,--,76763,--,74037,--,69394,--,67992,--,68375,--,67606,--,63025,--,59701,--,59147,--,55518,--,57191,--,57212,--,57905,--,57740,--,59032,--,59418,
累计折旧(万元),41803,--,40223,--,38408,--,37901,--,36647,--,34635,--,32856,--,31120,--,31478,--,29711,--,28314,--,27810,--,27995,--,27298,--,27366,--,26514,--,25644,--,24634,--,24796,--,23831,--,23773,--,22659,--,22976,--,21941,
固定资产净值(万元),40867,--,41970,--,43332,--,50387,--,52432,--,53706,--,42641,--,44196,--,45285,--,44326,--,41080,--,40182,--,40380,--,40308,--,35660,--,33188,--,33504,--,30884,--,32395,--,33381,--,34132,--,35081,--,36055,--,37477,
固定资产减值准备(万元),1504,--,1504,--,1504,--,2172,--,696,--,696,--,696,--,696,--,696,--,696,--,696,--,701,--,701,--,701,--,713,--,691,--,691,--,691,--,1426,--,1426,--,1426,--,1426,--,826,--,826,
