报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),25284,23216,21880,23728,34253,38547,43514,46704,53119,56838,42643,46558,44430,16285,20918,11300,20601,23302,22774,54513,59373,61050,66701,64225,64076,34185,35888,31461,25939,13660,
结算备付金(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
拆出资金(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
衍生金融资产(万元),0,0,--,0,--,0,--,0,0,0,--,0,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16728,11502,20680,22543,20794,18692,16392,18299,19333,19748,17272,18043,16031,22282,20808,23139,24125,19790,17702,26944,22587,19112,21006,18882,19860,28997,5993,5556,4812,655,
应收账款(万元),42502,41937,39017,30789,30586,28160,27198,26421,29061,28423,31850,28965,28501,29178,33354,35163,32471,30250,31373,31425,32382,30970,28447,31219,29775,28146,33540,27937,20415,17809,
预付款项(万元),2216,4411,1971,3285,191,3153,1495,4049,4685,4289,1735,944,2698,184,171,358,115,294,129,146,1278,231,484,446,410,572,726,3237,3226,880,
应收保费(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
应收分保账款(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
应收分保合同准备金(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
应收利息(万元),86,64,92,126,176,131,121,254,414,622,577,490,319,461,744,850,694,536,318,0,0,0,0,0,0,--,--,--,--,--,
应收股利(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
其他应收款(万元),8,12,16,11,46,46,62,57,57,753,343,56,21,34,43,159,169,20,27,9,22,13,48,97,149,229,735,501,554,2660,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),0,0,--,0,0,0,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
存货(万元),15949,16874,11990,7653,5949,8406,5283,6515,7647,6416,6266,6977,8001,7557,8679,11136,7113,7909,8736,7946,10218,11464,9215,9738,10597,9971,11983,8483,5876,6390,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),0,0,--,0,0,0,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,
其他流动资产(万元),8642,7764,7223,11064,6837,6941,4658,4185,4900,2509,16239,14008,18038,49354,48172,50475,39507,41359,41399,8,7,6,7,6,6,5,6,6,8,34,
流动资产合计(万元),111416,105780,102867,99200,98833,104075,98722,106485,119216,119599,116924,116041,118039,125335,132889,132581,124794,123459,122459,120991,125866,122846,125908,124614,124873,102105,88872,77182,60830,42088,
发放贷款及垫款(万元),0,0,--,0,0,--,--,0,0,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
可供出售金融资产(万元),0,0,--,0,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
持有至到期投资(万元),0,0,--,0,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
