报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),58003,36806,34006,30435,49290,35537,29254,38588,35460,65565,79763,39072,34456,44549,55661,40515,47686,48909,50905,49463,49937,36763,52438,41780,63629,47875,26322,20850,35836,66849,29378,31238,36162,63135,82816,107538,146274,93991,25688,24530,41711,24516,16837,15666,16111,19878,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收票据(万元),11198,11669,4766,6844,4144,10727,5147,4237,5909,11119,24536,18037,21974,9751,22379,15765,12713,18608,10199,4785,5125,6662,22759,12125,24468,28259,8879,15160,30427,16513,2167,11813,25729,17910,10847,17308,14928,7756,2247,18540,36299,52690,22102,10351,17328,42158,
应收账款(万元),170329,205536,136247,131913,153125,178366,169040,123956,134217,166433,116974,88040,111156,124523,104818,91538,107443,121829,102365,100136,108342,135914,84285,72945,107821,97546,60117,57343,45594,56798,44269,29282,50261,92162,59222,18321,51196,53273,43914,41687,59859,68582,49872,68750,81056,61784,
预付款项(万元),24224,16555,47234,47527,41772,2549,11245,8641,5285,4595,7645,5879,6060,6051,13011,14882,41799,25955,47407,25967,58763,43978,79059,65615,135481,83945,147947,118784,158943,105320,82499,118228,114716,53085,59437,12132,50819,3677,55062,46248,31400,22731,26103,13413,20986,9568,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,0,0,
其他应收款(万元),37917,29377,62109,35028,33198,30989,43674,44846,64557,68329,149490,200506,200912,199384,91789,85521,85469,80796,104654,76925,74333,68629,90213,80058,76563,77857,89759,46993,47654,48217,30897,39851,50677,40674,69358,62607,52899,57288,45558,36736,40278,33001,19541,18553,16375,17332,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
存货(万元),100306,99672,129043,136687,92608,100809,81745,84097,76724,91088,114774,88698,67835,83291,88645,102198,72235,78693,95670,107786,104078,106201,93563,96599,58701,58241,41919,46740,35852,42917,69322,81675,48331,46560,54489,68988,61296,78268,89229,63610,55420,55592,66894,59269,50739,56134,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25,37,53,68,12,27,45,62,--,0,0,--,0,--,0,0,
其他流动资产(万元),10736,9811,13041,14500,10508,13796,10593,10927,8737,11262,2517,2469,1788,2714,--,--,--,--,--,--,--,63,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,-2,0,0,--,0,--,0,0,
流动资产合计(万元),441014,437728,426446,402936,384644,372773,350698,315293,330888,418390,495699,442703,444181,470263,376304,350418,367345,374791,411199,365061,400578,398209,422317,369123,466663,393724,374944,305869,354305,336614,258557,312124,325929,313595,336182,286921,377456,294316,261696,231350,264966,257112,201349,186003,202596,206853,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
可供出售金融资产(万元),38398,38398,38398,38398,38398,38398,38398,38398,38398,38398,39598,38398,38398,38398,40573,--,--,--,--,--,--,--,5367,5500,5064,4269,3925,4476,4987,4783,36578,36822,68685,77992,52794,66856,57265,32961,87462,101524,64069,111597,101681,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,0,0,
长期股权投资(万元),62216,62216,65140,61361,60439,60439,44879,42024,39980,39980,35304,23004,23004,23004,3961,42359,42509,42509,42909,42909,42959,42959,42011,41111,41111,41111,28604,28634,25134,25134,25501,24001,24401,24401,23211,23811,23811,23811,21733,8733,8733,8753,9803,12656,12848,11606,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,--,0,--,--,0,
投资性房地产(万元),2143,2163,1231,1243,1255,1268,1280,1292,1305,1317,921,930,939,948,957,966,975,984,993,1002,1011,1020,1029,1038,1047,1056,1192,1289,1300,1410,1527,1539,1571,1584,2377,2396,2415,2434,2453,2472,2492,2511,1197,1203,1207,2552,
固定资产原值(万元),--,2677018,--,2622623,--,2585320,--,2537553,--,2541613,--,1388135,--,1400195,--,1385249,--,1338171,--,1285689,--,1243449,--,1186071,--,1140868,--,1132442,--,1342411,--,1332780,--,1352280,--,1114989,--,1115031,--,1090942,--,1084608,--,1066025,--,1052611,
累计折旧(万元),--,1458990,--,1404806,--,1347190,--,1326393,--,1267361,--,555668,--,532070,--,512199,--,480124,--,449812,--,420073,--,419733,--,389936,--,363216,--,499963,--,457884,--,458538,--,437109,--,412315,--,391014,--,365745,--,341622,--,323365,
固定资产净值(万元),--,1218028,--,1217817,--,1238130,--,1211160,--,1274252,--,832467,--,868125,--,873051,--,858047,--,835877,--,823376,--,766338,--,750932,--,769225,--,842448,--,874896,--,893742,--,677880,--,702717,--,699928,--,718863,--,724403,--,729245,
固定资产减值准备(万元),--,50886,--,40834,--,41243,--,41708,--,41708,--,26185,--,26159,--,15193,--,15193,--,15193,--,15193,--,15193,--,15193,--,15193,--,47656,--,35737,--,35737,--,30733,--,30735,--,15881,--,15881,--,15881,--,15902,
固定资产(万元),1135923,1167141,1156557,1176983,1167434,1196887,1177243,1169452,1200796,1232545,1265176,806282,822316,841966,839997,857858,868104,842855,810619,820684,833971,808183,775534,751146,767103,735740,740462,754033,772770,794792,834729,839158,861861,858005,830830,647147,659293,671981,682655,684047,706648,702982,709064,708522,712095,713343,
