报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2011-12-31,
货币资金(万元),1550901,1498027,1484389,1553039,1563175,1547085,1408763,1502599,1478205,1608029,1409060,926713,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),16592,23033,5519,20811,--,50000,44523,191948,51834,--,1219,--,
交易性金融资产(万元),104032,95490,231437,117628,221997,55482,305649,108787,76003,43337,37980,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),74773,75302,70312,62499,69879,67355,67697,65479,61790,55133,38898,16586,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),148037,--,279975,99200,97468,--,20000,110000,138309,91822,10000,19988,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),6322335,6189067,6092704,5857045,5874774,5725599,5591339,5402350,5132558,4913198,4273199,3234894,
可供出售金融资产(万元),2092016,2286870,2016431,2026314,1905694,1840727,1318457,884301,589835,467501,145918,--,
持有至到期投资(万元),1533657,1279542,985087,1058654,993912,990903,1056758,1695662,1119778,1286383,649325,463913,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),59914,48837,48375,45016,45282,44427,43986,41400,39814,37980,--,17610,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1359,1398,1437,1477,1516,1555,1595,1634,1713,1791,2414,2985,
固定资产原值(万元),--,142195,--,141924,--,135479,134998,134194,--,115654,63986,50868,
累计折旧(万元),--,50423,--,46090,--,44502,42400,40192,--,31362,24437,16109,
固定资产净值(万元),--,91772,--,95833,--,90977,92597,94002,--,84293,39548,34759,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),91584,91772,93636,95833,93545,90977,92597,94002,81663,84293,39548,34759,
在建工程(万元),3561,3420,3061,3053,3053,4668,4466,4155,8316,7733,43174,5413,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),20960,21286,21910,21822,20567,20198,20465,21003,19712,20050,19777,14050,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),43566,40454,36374,34818,31749,29331,29969,27807,25052,18279,14578,9156,
其他非流动资产(万元),12584,19563,10981,6244,17862,12732,12615,8161,18987,11552,7049,6021,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),13017900,12591718,12973243,12463267,11931127,11810595,11645622,11549064,10957027,10446309,8376641,5994143,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),10000,10000,10000,20000,10000,--,10000,20000,20000,--,--,--,
吸收存款及同业存放(万元),10776772,10003677,10059042,9596829,9471318,9287857,9061784,9233035,8858555,8702425,7267446,4978609,
拆入资金(万元),35000,2032,11095,100000,50000,350000,240000,--,--,50000,--,230000,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
卖出回购金融资产款(万元),347653,846318,995621,729854,559996,654781,615462,687602,671222,245811,350030,255020,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2119,1617,103,3203,1199,515,200,2211,192,2058,1720,2389,
