报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),266259,252184,253529,281264,307423,327149,335487,300925,280590,292614,257228,250914,109855,79078,89765,59855,84012,95846,85446,80289,82820,101936,77870,67456,78080,89506,81208,81689,91156,102258,89396,96324,104098,96803,91465,21715,17846,13529,13274,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收票据(万元),29518,30997,16985,3436,11699,22058,20361,16929,14011,10879,8142,8692,6850,2196,1424,1029,358,160,148,107,48,304,242,248,301,347,136,--,60,160,104,100,5,5,--,0,50,0,0,
应收账款(万元),161182,184519,115663,124687,91626,95902,77001,85231,74984,88119,72290,73217,66981,67886,52077,52712,44679,46282,36743,38699,33609,38646,26394,27646,21249,23453,16478,16082,11323,8241,7267,6884,4138,3262,2929,3491,3685,1267,1562,
预付款项(万元),59253,45620,51710,34229,25184,22503,26057,9422,7232,6263,2428,1810,2128,2585,2345,2193,1804,1773,5054,4643,4114,3881,3765,7105,6642,4649,4776,4836,5072,4969,8294,473,200,3068,352,57,24,283,381,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,825,825,--,--,--,--,--,--,--,--,--,--,--,--,112,112,130,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
其他应收款(万元),136366,107358,60412,56517,35210,30583,23189,18207,22620,16907,16328,13739,9170,10870,10663,11573,16221,16373,17322,16740,21793,26845,31733,20831,18211,16929,16965,16217,3313,4234,3062,2419,2093,1231,870,552,552,988,4657,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
存货(万元),3601,1521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51,--,--,--,--,--,--,0,--,0,--,0,0,0,2,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他流动资产(万元),6355,4483,3680,2613,1713,1590,--,--,--,--,1000,--,--,1182,1182,1182,1182,1182,1182,1182,--,--,19560,--,--,--,--,--,--,--,--,0,--,0,--,253,197,0,5,
流动资产合计(万元),1148875,1111741,960219,826252,611314,614632,632368,586866,571737,621543,523567,515990,359860,327218,262281,197836,177818,183748,164080,152044,155205,185893,159693,123286,124533,134884,119563,118824,110924,119862,108122,106201,110535,104369,95616,26068,22355,16066,19881,
发放贷款及垫款(万元),486341,485058,458240,323505,138459,114847,149448,155326,172299,206759,166150,167618,164877,163420,104824,69290,--,22132,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
可供出售金融资产(万元),65111,55128,56712,46565,56036,54606,22743,26423,28028,25888,15588,14103,12903,12753,12673,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期股权投资(万元),2359,2767,2925,2848,3062,3222,3020,3158,2873,1862,375,--,--,--,--,5743,5563,5563,5563,3335,1207,1207,1207,6950,6917,6936,6775,6673,6644,5913,5752,5700,--,0,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
投资性房地产(万元),11013,11270,10947,11056,11166,11275,11322,11028,9114,9198,7261,7325,7389,7453,7516,7580,7761,5160,4010,4043,4077,4111,2035,2052,2070,2088,1978,1995,2886,2910,2934,3849,4792,4834,5351,4912,4990,979,0,
固定资产原值(万元),--,29791,--,28460,--,27566,--,27553,--,29778,--,31718,--,31331,--,30475,--,32763,--,30204,--,29744,--,26994,--,26417,--,26114,--,24259,--,16234,--,10980,--,10508,10556,--,--,
累计折旧(万元),--,11993,--,11571,--,11005,--,11011,--,11579,--,11157,--,10108,--,9215,--,8656,--,8016,--,7363,--,6602,--,5551,--,4879,--,3833,--,3138,--,2647,--,2561,2214,--,--,
固定资产净值(万元),--,17798,--,16889,--,16560,--,16542,--,18199,--,20561,--,21223,--,21260,--,24107,--,22188,--,22381,--,20392,--,20866,--,21236,--,20426,--,13096,--,8333,--,7946,8341,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
固定资产(万元),18028,17798,17039,16889,16646,16560,16209,16542,18260,18199,20398,20561,20962,21223,21397,21260,21143,24107,22120,22188,22170,22381,24493,20392,20591,20866,21373,21236,20201,20426,14533,13096,11251,8333,7314,7946,8341,13055,1293,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,--,1,0,8,--,--,--,--,--,0,50,--,--,13,13,12,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
无形资产(万元),409,439,307,336,399,472,517,602,4974,5161,5186,4981,5133,4696,95,97,123,74,70,85,99,19,5,26,72,128,197,274,355,438,431,351,176,143,135,73,112,69,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,532,297,--,--,--,0,--,0,--,0,0,--,--,
商誉(万元),27622,27622,27622,27622,27622,27622,27622,27622,29410,29410,29921,24598,24598,16975,16975,16975,16975,16975,10075,10075,10075,10075,10011,7282,7282,5493,10011,10011,7374,4299,2794,2794,--,0,--,0,0,--,--,
长期待摊费用(万元),45294,44243,27538,18977,11879,7921,5042,3496,2123,1979,1531,1675,1816,1919,1900,1893,1893,2046,698,790,940,1034,968,1025,1167,1345,1510,1437,1288,1077,957,531,368,373,310,330,477,593,305,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
