报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7754,6221,6545,16289,14733,16396,9090,11214,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),30,241,264,264,21,--,203,383,
应收账款(万元),25803,25355,21108,21031,19172,16168,11627,10295,
预付款项(万元),3621,2301,1346,645,692,1018,913,418,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),439,395,312,293,215,136,58,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),5630,3312,3558,1880,1661,1352,3366,1960,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),14036,9056,8480,7613,7936,6499,5452,3766,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),10462,10655,1004,324,199,266,366,168,
流动资产合计(万元),67776,57536,42617,48341,44629,41836,31075,28203,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),7598,7586,5216,5265,3783,3782,3571,1087,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2215,--,2124,1866,--,--,--,
累计折旧(万元),--,1533,--,1373,1148,--,--,--,
固定资产净值(万元),--,682,--,751,719,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),682,682,698,751,719,699,399,387,
在建工程(万元),600,600,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1140,1158,1053,1095,939,468,315,99,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),261,261,261,261,261,261,261,254,
长期待摊费用(万元),17,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),767,786,603,580,459,250,237,232,
其他非流动资产(万元),690,690,834,834,228,--,--,--,
非流动资产合计(万元),11755,11763,8665,8787,6389,5459,4783,2058,
资产总计(万元),79531,69298,51282,57128,51017,47295,35858,30261,
短期借款(万元),10400,6900,4700,6400,4550,5200,6680,6675,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),2769,986,2203,2233,629,422,471,115,
应付账款(万元),9015,7259,6265,7387,8484,7678,6545,5961,
预收账款(万元),4113,2093,1970,2841,2845,3891,2411,1734,
