报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),134489,145324,149020,148464,137433,141079,141073,140056,144682,100724,92780,102237,120792,110629,141372,176753,110926,104690,104735,116720,127886,129484,130758,139246,136955,140120,143061,128367,14435,16288,27391,16305,13624,16851,9932,10292,12950,5875,8828,8472,8072,6482,4001,7198,4359,6485,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,0,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收票据(万元),3885,10505,11991,1218,1486,3250,3559,4749,8651,10549,9539,8312,5375,3928,4709,4297,6234,5922,5975,6040,3243,2790,1491,3432,11381,10480,10676,6677,3317,3711,1393,980,2074,2221,1717,1134,2363,2060,3523,4468,2431,5366,1756,1040,2158,4129,
应收账款(万元),15056,11070,10746,10191,12065,8009,6187,16987,17968,18907,28117,27987,23832,21941,21770,18063,20284,21004,15437,12261,18872,16859,10901,7919,2970,3036,1252,1407,1143,1032,1403,1324,1260,1542,2769,4248,5056,6343,8870,8250,12705,8994,11012,8717,7869,8137,
预付款项(万元),8836,4670,5318,5375,6059,1881,4058,1888,3790,1802,7206,7420,6757,10375,8986,7293,6604,6136,20823,21735,5497,2191,7167,6729,8383,6875,5353,4450,4004,4169,3421,3097,3603,2894,1349,1645,2232,2329,1800,2291,2286,2339,2744,2507,3128,2520,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收利息(万元),3,292,118,40,126,221,128,46,--,319,232,141,343,538,510,--,--,345,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,0,0,
