报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),25516,27605,98149,10962,5879,6125,4419,10587,1311,18309,7970,18462,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,3260,20,1750,
应收账款(万元),9570,9004,8183,9305,12013,10937,11392,13810,9802,9420,10808,5600,
预付款项(万元),1477,5022,1772,860,994,2638,993,2093,3945,1861,5654,1133,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2125,1832,1800,1508,2194,1648,1413,1859,1921,3646,1465,470,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),47891,38375,37754,38083,41123,40150,40360,35892,31638,28511,25460,24150,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1026,1428,1770,2156,1715,2026,2379,1740,989,578,262,381,
其他流动资产(万元),117820,107974,48926,27669,22731,10869,14448,2916,15515,10423,12500,--,
流动资产合计(万元),205425,191240,198354,90543,86649,74392,75404,68897,65122,76007,64140,51946,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7666,2246,1266,1266,2158,2766,1906,1600,--,1600,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,1600,--,1600,1600,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),4316,4377,4439,4500,4565,4629,4758,--,--,--,--,--,
固定资产原值(万元),--,72828,--,70620,70583,70422,61894,--,31391,--,--,--,
累计折旧(万元),--,17509,--,16206,15528,14782,13628,--,10135,--,--,--,
固定资产净值(万元),--,55318,--,54414,55055,55640,48265,--,21256,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),54853,55318,54246,54414,55055,55640,48265,20286,21256,22117,19131,19850,
在建工程(万元),2685,2891,3409,4563,3936,3900,9621,33984,24980,11154,1494,59,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7083,7206,7265,7376,7488,7622,7833,8149,6823,6913,3540,523,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),2774,2774,2774,2774,2774,2774,2774,2774,--,--,--,--,
长期待摊费用(万元),2351,844,973,803,1033,464,957,2374,2592,3794,2052,1302,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),11415,10912,11818,12164,12425,11583,10931,9025,6202,5984,3746,3228,
其他非流动资产(万元),177,318,208,107,755,136,195,482,1114,--,--,--,
非流动资产合计(万元),93319,86885,86397,87966,90189,89513,87240,78674,64566,51562,31563,26562,
资产总计(万元),298744,278125,284751,178509,176838,163905,162644,147571,129688,127569,95703,78508,
短期借款(万元),--,--,--,6600,12500,12500,7000,--,2990,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,600,1000,--,--,--,
应付账款(万元),15034,10164,10545,12203,11668,9786,11521,13658,11087,8817,5666,4037,
预收账款(万元),2681,2725,2814,3462,5289,2467,5653,6812,6432,9683,5655,8845,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4441,3844,3773,4538,3658,3046,3634,3602,2390,3019,2497,1986,
应交税费(万元),7176,4708,4385,9179,7452,6210,7391,9983,7126,11384,8111,6292,
应付利息(万元),--,--,--,7,--,14,8,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,354,40,40,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7211,2272,2167,1883,2105,2331,2951,2299,1633,1241,697,1137,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),2224,2032,1679,1505,1433,1371,1633,1349,1000,431,195,153,
流动负债合计(万元),38767,25744,25364,39377,44106,37727,39790,38302,34012,34614,22861,22449,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),4010,3989,5325,4090,6034,4772,3282,5886,3164,1737,1378,1339,
长期递延收益(万元),6650,6690,6735,6778,5161,5189,5245,3929,--,3950,--,--,
递延所得税负债(万元),--,--,--,--,--,--,21,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,3940,--,1757,772,
非流动负债合计(万元),10660,10679,12060,10868,11195,9961,8547,9815,7104,5688,3136,2112,
负债合计(万元),49427,36423,37423,50244,55302,47688,48337,48117,41116,40302,25997,24560,
实收资本(或股本)(万元),28906,28504,28504,21378,21378,21378,21378,21378,21378,21378,15270,5050,
资本公积(万元),110164,105310,105395,520,520,520,520,520,520,520,520,280,
减:库存股(万元),5150,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10715,10715,10715,10715,10715,10715,10715,10715,10715,10715,8020,5277,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
