报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),29473,40645,19617,38632,17896,23014,16886,20390,23952,25578,29105,27676,19619,18598,24163,18103,19786,16827,14965,12724,15812,22176,21525,20401,28443,22840,22395,28213,24595,26710,19967,22782,19376,25362,22771,27165,9500,10472,7730,8266,4522,5292,3824,2869,2917,7352,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收票据(万元),21910,30828,15678,19127,17112,32644,13422,12950,10150,29841,10168,14961,16744,26162,13483,16330,16435,25419,10805,14866,13907,18485,9606,6095,4841,8795,9256,12791,7603,7524,9326,5514,2361,2570,4480,2377,1687,1089,3073,3500,1149,1183,1369,320,505,815,
应收账款(万元),110043,75017,98407,95673,96265,86168,120809,118551,116618,101464,116705,105754,103310,87382,97659,91457,91848,75964,84946,87567,81717,67745,80043,64277,60699,49243,52997,45150,38429,29419,33234,27977,26356,17955,20017,17911,14264,10992,13818,10260,9870,6893,9230,9348,7613,6297,
预付款项(万元),20085,14477,20078,17104,14869,10816,11829,12026,7208,7138,8855,7218,9877,7222,9639,7861,9231,7924,10485,9827,8827,10850,12513,14749,14238,8723,9911,14806,9225,6326,4313,3777,4020,2713,5679,3827,2658,2134,2670,1744,2615,1491,1026,1503,3007,760,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,--,
