报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),289617,353585,255536,300815,304609,261030,208436,261244,382434,372235,194595,225428,204300,326080,200991,251099,329716,410639,16979,29698,23937,57265,13665,17758,15565,15144,9406,12383,12123,13190,4186,16913,8845,13707,7467,14175,17542,13933,4535,2065,13163,29102,9857,14374,19717,47789,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,
应收票据(万元),28637,26480,18332,16267,16029,13413,11224,11745,10291,12081,8757,5860,8460,5442,9074,7628,4795,7013,9505,3960,17370,11959,2933,1753,1961,5252,113,82,65,93,60,0,20050,20000,50550,20000,38000,50000,10000,10000,0,0,21790,20000,1166,3213,
应收账款(万元),174121,172391,97070,98576,95339,178334,88553,110809,243833,341319,287209,343815,134997,142840,81424,83509,77707,123995,46484,36771,56214,72615,46435,53803,35059,64292,37729,19244,22792,64701,89111,53177,30470,54422,52196,62456,45215,43863,63276,13303,21855,11932,62865,32709,34003,38774,
预付款项(万元),38192,39162,44697,45955,81911,115302,36158,35558,60818,36093,29554,28439,45027,61978,92696,30717,90564,73188,12573,9156,9481,7685,10498,11649,14102,13963,17747,17183,12158,9288,1985,4224,7058,8122,3189,3173,1906,1869,1964,1352,937,1370,981,269,1923,4200,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,--,
