报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),3587,4212,6943,4507,4325,4557,5699,5965,5685,8969,9043,4524,8695,27032,9232,11240,11816,13147,31224,30953,32688,26184,26390,29702,31135,33846,14664,31972,36075,39523,16000,21390,21672,18783,23880,19766,20823,22094,19373,26142,25764,31286,30042,28941,28442,35429,34156,10930,21051,27466,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,9,8,7,6,5,7,9,10,--,--,0,306,274,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70,--,--,--,--,--,--,--,--,--,--,150,150,--,--,0,--,0,--,0,--,--,--,--,--,490,--,0,33,33,
应收账款(万元),606,722,683,686,524,703,754,721,615,670,706,705,1073,849,878,875,1528,1424,1143,1126,974,350,1488,218,1569,1562,1931,1112,2243,2533,680,1749,2129,1844,2444,2406,2396,2494,4060,3894,3749,3003,3442,5045,5215,4460,3299,3013,3956,2178,
预付款项(万元),6303,6182,47,42,32,25,960,969,978,806,1095,1098,2886,3552,4696,4462,6318,6409,8269,8491,8791,8370,10107,10079,9826,9808,19928,12892,9679,9500,10375,11112,11136,8919,15155,15910,15983,15909,13031,9664,9493,13047,15638,22221,23336,26183,19048,20794,22782,21240,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,401,--,339,339,339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,875,486,460,435,409,384,359,333,308,282,257,232,206,181,155,130,105,79,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,338,5641,--,--,1644,2558,--,--,1601,2558,--,--,862,2302,--,--,518,673,1527,--,267,1040,1899,244,447,557,1133,0,224,510,--,--,--,--,1104,--,--,0,1162,0,
其他应收款(万元),--,2208,2545,2520,2493,2399,1571,2532,3421,3450,4271,4482,4920,5195,5279,5231,4267,4048,4173,4384,4255,3963,3714,3806,3897,3601,4446,4121,3999,3523,3930,3526,3091,3120,3122,3189,3043,2861,3263,3205,5865,2790,4463,3591,4170,3978,3851,3603,4165,3994,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),561,562,657,665,740,743,1819,1852,2174,2080,2116,2421,2467,2397,3371,3184,3449,2929,3889,4134,4362,8136,4720,7345,5128,4059,8452,6408,4525,4530,11709,15210,12932,15936,10197,11829,12492,11129,15045,9675,11969,14649,17891,18020,19534,20726,19598,24744,24298,26578,
