报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),35503,25158,29739,34294,36203,32529,19310,26253,19744,24500,26554,30217,26262,44858,29049,15289,27430,30882,50736,12712,8539,20529,21265,15193,29179,47520,37935,69049,59107,57366,41159,51134,63483,6317,3855,7283,9483,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),19306,19365,35007,32233,25123,19597,27582,14997,18080,23297,26608,17060,10615,18673,26226,29199,27600,30288,27445,21211,32717,31665,21011,17124,14674,15711,20834,12602,18077,11174,17444,9012,8075,9986,15696,16467,6701,
应收账款(万元),60484,59887,59570,57506,62575,50043,38502,46353,43481,49356,41667,52762,56012,53136,47257,52207,47526,47125,42945,48963,46451,47430,41960,44759,43153,45618,39451,52554,43712,35319,27954,28412,29784,23589,18044,13538,12595,
预付款项(万元),3643,4148,1840,6440,4807,2593,4021,4318,3916,3258,2273,4090,5447,4250,4219,4686,5794,5277,5175,6533,5261,4524,5185,7855,8774,12508,9416,9043,6081,7785,4221,5476,4200,4602,1997,1802,6002,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
