报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),16805,15415,20649,33534,16478,11810,19654,8327,7078,7328,16122,5204,6628,11836,29744,23379,26210,16352,30234,13460,11621,14218,23605,19417,23599,26439,27468,18743,24786,25890,26484,26272,25019,24547,24329,23890,23367,61753,55459,56916,55481,67084,79307,48799,31460,26560,18120,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3217,3178,3208,3226,3304,3124,3124,3229,3226,3288,3336,13340,17625,18111,17522,15657,5046,6351,2914,1574,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,8,--,0,0,0,0,--,--,--,--,30,50,102,
应收账款(万元),2655,3118,1721,4323,5465,4738,4412,3762,2961,2727,2429,12187,18776,16863,1481,1893,1525,2029,836,3334,3007,2754,2923,2627,3051,1000,1562,1561,2152,1628,1432,2242,1178,1057,1414,3151,1526,1764,2509,2734,3113,2779,3026,4957,5391,5487,5928,
预付款项(万元),2969,2123,681,1731,2567,442,948,1623,1593,1053,869,2770,4995,4823,2587,1281,510,41,105,1652,2986,2849,261,4450,2451,1081,349,2372,4590,3011,861,1045,862,869,966,949,111,4047,4089,339,88,409,39,529,781,168,3308,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,171,177,261,204,--,103,287,142,2,54,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,1007,392,0,--,--,--,--,--,0,--,
