报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),43195,37617,45112,34464,35645,41450,27763,20476,19264,15126,23992,19806,28902,28847,32465,16787,18749,21648,21113,24270,24743,29331,28696,27700,26678,32325,36391,39991,43641,48270,50274,52761,54407,8689,8349,7319,3977,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),12027,12236,8157,7275,10358,8176,8021,7249,7222,6955,6851,6077,5721,6094,5560,5496,4599,4632,3354,3241,2811,2633,2291,1183,1967,1845,1475,1222,2771,3610,2450,2442,2399,2212,2135,849,1382,
应收账款(万元),76602,55182,53432,54109,48654,34932,36013,36591,36036,31849,32902,30905,30522,24822,28091,29000,26121,22645,25985,24832,23735,18411,17185,18440,19620,16819,16261,16572,16904,12679,12587,15228,14339,8499,8352,5490,6457,
预付款项(万元),537,264,346,649,606,591,248,2000,512,3642,1196,837,491,990,948,1482,1390,572,379,575,428,484,430,1400,3166,2900,2875,884,315,669,644,638,704,1015,172,1856,23,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,8,3,179,129,--,--,--,12,17,13,17,17,46,47,46,49,50,45,70,72,79,102,497,333,271,139,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),724,2015,1789,2425,1085,1149,984,1064,999,804,763,718,1154,1095,638,816,689,649,678,1510,1287,786,1170,506,696,888,739,614,629,535,904,878,889,983,815,457,336,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),42590,39176,35611,33257,27864,30361,26685,23334,22611,20260,17906,18318,19970,20088,17333,17312,16483,15444,14383,14057,13958,13212,11289,11890,12044,11489,10896,10360,11816,12151,9828,10315,9194,7849,5850,4632,3413,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
