报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),29293,47213,58226,23425,56615,38050,63238,35918,30957,54624,63265,34075,34772,43521,34890,44249,48651,58092,59932,57252,49623,45122,50921,48395,43988,47013,55942,47943,48966,59272,60662,58869,6501,4110,4124,2482,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),3794,1986,3294,3799,3715,1375,733,3821,7734,4122,6858,2675,920,5654,3730,1256,1635,710,1158,1732,1464,1118,546,534,205,575,650,20,40,95,316,20,130,0,50,60,
应收账款(万元),46194,47403,51448,57082,54465,40244,39920,41146,36516,37732,43519,54659,53202,44968,70638,35815,34855,26608,27520,20609,24895,23771,24788,19410,16386,17027,16430,11693,9846,9538,8964,8959,6597,8134,5173,4875,
预付款项(万元),3593,3077,2519,8193,7317,6001,2419,3746,3465,3147,1812,3266,3033,5971,2585,4770,2958,2529,1956,2557,3577,6204,3731,5695,6895,5333,643,690,17,5,21,52,131,143,167,64,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),90,3,44,21,74,75,194,293,598,587,527,530,471,416,462,458,624,833,586,387,257,583,651,520,383,234,158,50,543,459,245,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),1481,1671,1192,1609,1227,1008,670,1408,1430,1414,1177,1565,1610,1595,1327,1304,990,706,473,815,619,490,475,424,279,356,89,322,320,296,97,264,316,292,77,51,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),7770,9335,10878,12533,14943,6911,6896,9594,15311,14477,12519,13250,10509,7978,5991,11593,10589,7648,7973,10225,11247,6262,4480,7301,5593,4577,4003,9282,6392,4500,5406,3652,3594,1117,470,374,
