报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),661203,674972,691289,752376,670634,751346,689720,904225,866878,900800,481516,903229,537999,373527,922387,1232553,42950,43482,37113,2583,2098,15178,1418,3692,763,1222,983,1113,1984,1692,6311,4009,3450,2055,3356,5786,1717,1182,1125,3276,1701,1826,2076,1689,2298,2191,4647,16020,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
交易性金融资产(万元),39652,47578,181,1530,37130,40505,36440,88599,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,13577,20151,20068,19315,23390,23107,23922,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,814,20,466,100,727,451,1360,897,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,281,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
应收账款(万元),4638383,4318088,4265035,5024638,4222243,4023012,3813866,4434716,46862,72741,75727,25840,7057,7447,4963,6840,9558,7862,8798,7563,7325,7169,4491,3755,4293,5083,4883,4877,8003,7946,7225,8091,5013,6714,8880,7868,3639,3304,3340,4524,1753,3571,2990,2729,8131,8777,8035,8323,
预付款项(万元),320480,304137,297891,309337,265055,267058,166744,280456,33231,4398,950,2473,842,658,1017,942,1179,937,716,1093,793,514,301,637,554,487,440,536,822,926,918,941,1318,1063,723,433,1251,972,816,422,1137,780,614,735,2027,1349,1483,1421,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,0,--,0,--,--,--,0,
