报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),25952,41804,51286,42231,30888,19516,17432,12841,11752,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),4,--,--,--,--,--,--,--,--,
应收账款(万元),3092,3398,1778,1749,3400,2308,1835,1763,1743,
预付款项(万元),227,273,150,160,177,125,161,100,84,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),543,17,89,24,64,9,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),374,322,529,435,369,241,476,381,397,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),5793,4949,3627,2694,2051,2086,253,197,329,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),65008,43039,--,--,--,--,--,--,--,
流动资产合计(万元),100993,93801,57458,47293,36949,24286,20157,15282,14306,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,10,10,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,10,10,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,6277,6191,5962,--,--,5009,4823,4486,
累计折旧(万元),--,2233,2018,1656,--,--,1864,1474,1083,
固定资产净值(万元),--,4045,4173,4306,--,--,3145,3349,3402,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),3982,4045,4173,4306,4360,4363,3145,3349,3402,
在建工程(万元),--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),155,105,115,133,143,143,161,178,52,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),37,44,64,97,120,124,147,106,36,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1439,1245,1328,1596,1209,1070,218,196,265,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),5613,5439,5679,6132,5842,5711,3681,3839,3765,
资产总计(万元),106606,99241,63138,53425,42791,29996,23838,19121,18072,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,285,--,--,
应付账款(万元),119,75,58,65,168,336,206,79,365,
预收账款(万元),12930,11071,12641,9956,7112,7274,1311,785,1510,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1237,830,1488,1327,433,805,566,488,443,
应交税费(万元),521,377,1141,1405,940,1577,1027,1009,946,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),3979,166,11,3,31,19,28,89,29,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
