报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),54977,66112,73085,75766,119649,245264,293509,319787,413926,785690,326391,273150,293266,185258,106435,160569,111131,62011,64051,103892,68517,82041,75823,86651,47388,91132,105812,168639,192675,83132,63760,93241,55849,109864,106019,137819,175091,153154,67389,81249,58271,70953,47745,42164,47288,37350,47652,50000,--,71782,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,17406,17406,27406,27406,--,--,13224,13224,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,180,180,198,18,18,17,18,18,17,17,16,16,17,17,20,20,5,5,--,12,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),1364,510,3223,754,808,1260,352,2069,951,1898,1262,1662,915,1400,1105,1437,1710,4351,2060,6443,3006,817,560,1695,1230,925,1300,3464,3735,1035,1435,71,2065,2060,1660,731,80,547,5,195,370,1030,360,1156,4057,3345,1810,2617,--,2380,
应收账款(万元),162974,160399,294282,298468,267767,272310,301496,227336,214303,187284,233377,184693,160520,169995,191434,191393,166971,186353,204480,184337,174914,156609,164419,144047,184263,164946,146213,142529,100038,103730,134704,175910,168045,142888,106185,104328,93243,80571,53654,51637,37873,35759,42207,52792,41476,29471,35192,36614,--,33809,
预付款项(万元),12580,17834,66681,89670,106809,101349,153215,147758,185217,120731,93255,72797,74800,64388,58754,69150,83962,58454,103339,40052,46002,38857,48542,35392,47668,38326,87936,54002,57841,34676,69091,40276,72955,33560,48271,18295,26887,21003,18327,17367,33427,20962,26662,22034,18313,21069,27748,16391,--,26770,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
