报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),138705,130125,135739,139749,173562,161573,179291,161533,189220,168274,164263,151865,183828,160484,166733,166365,208183,208906,195898,211163,221644,231746,231317,223098,166857,139362,97867,70794,52494,34059,55446,51589,52461,50492,43350,41062,45535,46914,44374,39332,34048,29937,25112,24955,32062,34366,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
应收票据(万元),7735,10054,11137,8169,10514,7333,7449,8263,8389,10265,6288,4924,4361,4374,3147,1428,1187,295,985,453,2810,2518,1656,1592,778,754,50,87,192,4136,43,17,55,121,57,106,82,120,30,300,515,334,307,188,141,714,
应收账款(万元),96093,113353,94684,107457,102386,103532,84921,88507,75946,84326,84207,93621,83161,94195,98871,94382,90117,96795,86007,87920,75612,84554,105023,104568,104496,115154,120538,81628,59983,57021,62567,61166,47800,46291,44887,38903,36151,43700,58334,55741,50472,57526,53780,50059,39643,46246,
预付款项(万元),2416,2071,1461,1209,1289,1440,1052,1412,1353,1377,1417,1275,483,924,1116,840,1180,1189,1813,929,2169,1132,6659,5619,7293,7618,19416,22630,15946,10198,6907,7122,5395,5596,4732,5575,5519,5832,5799,5250,5587,5342,7733,6363,3929,8964,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,138,138,--,--,--,396,--,--,0,0,
其他应收款(万元),983,968,944,672,550,938,930,583,359,648,613,560,468,467,559,376,408,317,403,681,514,330,447,420,337,498,629,1028,1176,411,686,563,541,453,521,892,655,822,1509,1550,1038,887,1226,922,808,864,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
存货(万元),155930,151495,143407,129081,108468,94367,95420,98236,93719,95793,93910,100489,105169,97581,95148,108209,100582,100529,98908,84027,86213,78547,89115,98654,100379,124440,169677,118686,82125,71111,55361,48378,40505,35111,34016,38339,40725,42347,42630,52131,49735,53741,54678,55909,51795,45728,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
其他流动资产(万元),44152,37935,42927,29583,14914,33959,41646,46094,29174,33969,30727,28707,7891,44968,36173,33396,7347,7366,7559,5065,1732,3892,2971,2971,971,3971,491,491,1877,1877,1870,1870,3290,3248,2719,3212,4369,6197,--,--,--,0,--,--,0,0,
流动资产合计(万元),446014,446001,430299,415920,411682,403142,410709,404628,398159,394652,381424,381441,385361,402993,401746,404997,409004,415397,391574,390239,390693,402720,437187,436922,381111,391799,408667,295343,213793,178814,182880,170705,150047,141313,130283,128088,133175,146069,152677,154305,141395,148162,142837,138397,128378,136882,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
长期股权投资(万元),35331,36579,36289,35530,35336,31102,11837,12106,12098,12179,12614,13075,13267,13622,15504,11266,11384,11660,10910,11723,12988,13948,16317,16482,15204,14547,15049,13583,13004,13185,13296,13029,12875,12860,12718,13098,13336,13861,14092,14072,14277,14138,14103,13919,16042,13741,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
投资性房地产(万元),1366,1385,1405,1424,1443,1463,1482,1509,1546,1546,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47,47,48,49,49,50,51,52,50,53,53,54,--,--,0,0,
固定资产原值(万元),--,181611,--,175114,--,176000,--,168267,--,166669,--,158898,--,159089,--,155984,--,152092,--,139525,--,137042,--,134924,--,123031,--,120540,--,119135,--,121354,--,120912,--,109366,--,107102,--,104209,--,103783,--,92579,--,89170,
累计折旧(万元),--,90423,--,85035,--,83883,--,81704,--,78761,--,74912,--,72256,--,70791,--,66059,--,64334,--,60279,--,56410,--,52721,--,50155,--,46545,--,50854,--,47249,--,43710,--,39924,--,36201,--,32866,--,29689,--,26462,
固定资产净值(万元),--,91188,--,90079,--,92117,--,86562,--,87908,--,83986,--,86832,--,85193,--,86033,--,75191,--,76763,--,78514,--,70309,--,70386,--,72591,--,70499,--,73663,--,65656,--,67178,--,68008,--,70917,--,62889,--,62708,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),89637,91188,89033,90079,90528,92117,88010,86562,87107,87908,82839,83986,85744,86832,84648,85193,84864,86033,75660,75191,75734,76763,76748,78514,71030,70309,70164,70386,71197,72591,68594,70499,72147,73663,65015,65656,66939,67178,67363,68008,70781,70917,62652,62889,62213,62708,
在建工程(万元),18258,18029,15320,14280,13977,13662,17404,20154,15246,15200,16664,15872,15208,13850,14217,10707,9962,8723,8733,8504,7255,6325,4904,4694,10699,9975,8979,8262,6271,5115,8485,6352,4376,3869,11233,9910,9064,8670,6259,4358,2533,1665,6921,6507,7458,6584,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
无形资产(万元),8847,8908,8953,6710,6664,6691,6807,6101,6173,6260,6261,6335,6488,6574,6644,6703,6755,6838,7061,7145,7230,7315,6509,6552,6307,5625,5699,5782,5883,5980,6216,6320,6445,6556,6591,6731,6857,6995,7062,7200,7634,7883,6465,6600,7146,7296,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
商誉(万元),3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3553,3553,3553,3553,3553,3553,3553,3553,2136,2136,0,3553,
长期待摊费用(万元),25,26,28,30,31,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,1,1,2,3,5,7,9,16,12,14,17,226,179,73,97,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
递延所得税资产(万元),2802,2886,3419,3349,3455,3574,4166,3751,4173,4039,3906,3603,3713,4618,3648,3209,2648,3666,3050,2848,2708,2788,1422,1342,1213,1646,777,777,772,756,642,568,452,479,469,466,449,457,280,279,204,281,97,97,91,211,
其他非流动资产(万元),3619,3290,7578,8980,3685,3155,3797,3915,6384,6286,9242,8442,7790,6115,4876,7907,6156,5268,12819,6537,5177,5114,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
非流动资产合计(万元),163919,166327,166059,164417,159154,155831,137537,138133,136763,137453,135560,135346,136245,135646,133571,127997,124781,125200,121244,114961,114105,115265,108913,110596,107465,105114,103679,101802,100139,100639,100292,99827,99356,100491,99632,99470,100256,100774,98676,97534,99050,98507,92600,92327,93023,94189,
资产总计(万元),609933,612328,596358,580337,570836,558973,548246,542761,534922,532105,516984,516787,521606,538639,535318,532994,533784,540598,512819,505200,504798,517985,546101,547519,488576,496913,512346,397145,313932,279453,283172,270533,249403,241804,229916,227558,233431,246843,251352,251838,240445,246669,235437,230723,221401,231072,
短期借款(万元),18129,17123,17129,4169,5175,5465,5194,7248,8158,8153,8104,10818,10532,11025,11058,11078,11074,11047,12085,22690,23589,28674,55229,66016,116869,155240,120749,118079,72346,50353,61853,66253,55751,50076,50584,49857,55455,57455,65149,61649,57565,56109,59188,58188,54688,52318,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,400,--,--,1305,--,2366,2366,--,2000,2000,2000,5000,8087,1310,17000,30370,16070,14099,4559,1427,1450,964,467,794,576,849,3287,3985,3075,2033,5546,7232,8744,6522,3814,
应付账款(万元),49488,60388,55384,55319,45049,37369,36078,36346,29832,33687,27489,32360,36995,36736,39540,45704,41624,53402,42770,30443,32813,33722,35536,34471,28854,42113,93930,36126,31612,40401,31405,25582,20693,23903,13736,16622,17423,24354,24194,30102,23841,27985,23505,21498,19931,27424,
预收账款(万元),2344,878,1315,1170,832,1038,2568,2374,2858,2286,1817,1408,1566,1486,1481,1580,1395,1567,853,864,897,1919,2838,3161,4217,4826,20385,19460,5203,1572,5959,2464,285,976,251,785,464,1289,2256,2277,2332,1916,701,627,2715,1272,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,0,0,
应付职工薪酬(万元),12493,13492,11898,11164,14569,15533,15171,14591,15026,16551,16954,16522,15816,20441,19688,17469,14746,23034,19924,17370,10709,15937,12918,9956,7262,7397,6058,4868,7105,5381,5479,5088,6870,6087,5478,5991,6569,6594,3371,2965,2494,2618,3730,3527,3309,3312,
应交税费(万元),2794,4139,3431,5005,4047,6828,4341,4782,4415,5066,4935,4499,2220,3706,2894,3817,4379,3782,4528,5580,2929,6399,4869,4721,5385,-4885,-605,-416,-4349,-3536,-261,534,-424,-645,140,-228,-1434,-702,600,1032,-624,1501,-1004,-607,-1523,1132,
应付利息(万元),10,7,2,--,20,24,14,--,37,--,--,--,--,71,12,96,79,128,--,261,194,240,882,765,970,558,--,--,--,--,--,0,--,0,--,0,--,14,--,--,--,13,--,--,0,8,
