报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),107445,66893,90623,85003,90667,87357,86382,100528,91355,27612,24405,44241,5097,1906,1885,2151,6996,3382,8433,3514,2990,6699,3569,4708,6718,3415,9338,4890,6742,8568,5603,4977,1027,3593,1622,1207,1719,6041,10584,2934,4043,3297,9129,14214,10466,3142,5438,5425,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),22574,12004,29683,15232,15558,5261,22146,8841,11653,7401,15070,7336,1575,2246,2430,1480,2598,1270,6887,430,77,2198,2232,4296,6014,5152,10921,1356,2987,804,963,--,187,0,23,23,300,145,911,0,--,2362,5692,2336,4055,80,200,409,
应收账款(万元),1141,1142,21,37,37,37,37,37,38,41,68,42,46,134,48,5823,91,81,84,89,56,54,54,369,66,68,69,60,80,58,62,58,97,102,97,83,95,81,140,383,699,1093,1032,1632,2232,3895,4996,5015,
预付款项(万元),13299,13395,3673,2124,1834,904,2626,2088,1726,1412,3412,1881,2129,2129,2891,2156,12844,4268,6179,3718,12286,11656,8463,4754,3425,3724,2180,1561,3005,3720,4226,2536,2772,3393,4730,3924,2788,2264,3003,920,791,525,606,1112,372,377,363,348,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,530,530,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他应收款(万元),6302,7204,3536,2184,1814,1699,1514,1653,1402,1144,890,667,1052,1382,1223,1697,532,953,3322,271,2822,2687,2974,2797,3012,4668,1264,2743,3506,4167,4971,4872,5599,6142,6410,6259,6764,6982,6870,325,1694,1660,4434,4374,5471,5810,1498,1524,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
存货(万元),166272,169059,96768,101041,103237,111099,108218,112618,119685,122681,123865,127431,148717,151651,141242,139402,140519,138039,118233,112162,112499,107825,102047,94427,91928,90797,77943,78495,63265,62099,62849,62911,58252,57622,59323,57887,40365,44621,43570,51808,50598,41319,35593,32182,29280,24407,20571,18667,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他流动资产(万元),528,5638,5500,7100,--,--,26000,21800,10000,10000,15900,25000,--,--,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,29,0,40,0,
流动资产合计(万元),317561,275334,229804,212720,213677,206886,246923,247564,235860,170291,183611,206597,158616,159449,149786,152707,163580,147992,143138,120184,130732,131119,119339,111351,111164,107824,101715,89106,79586,79417,78673,75353,67934,70852,72206,69382,52031,60134,65078,56371,57826,50256,56487,55851,51905,37710,33105,31388,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),300,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期股权投资(万元),6484,6819,30124,6472,6723,3304,2716,2731,2752,2992,3009,3009,3044,3054,3276,1026,1340,440,440,440,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,100,200,555,555,545,684,684,684,867,899,5640,5648,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
固定资产原值(万元),--,159426,--,88875,--,88856,--,88253,--,89710,--,87488,--,83718,--,76581,--,60886,--,59227,--,56710,--,55081,--,54145,--,56817,--,55731,--,53973,--,52591,--,50750,--,48249,--,57108,--,49532,--,44418,--,38741,--,44325,
累计折旧(万元),--,61412,--,35433,--,33492,--,31130,--,31145,--,28783,--,26661,--,24778,--,23338,--,21553,--,21682,--,20251,--,19711,--,19935,--,18486,--,17065,--,15847,--,14429,--,13213,--,17296,--,15981,--,14892,--,13896,--,12958,
固定资产净值(万元),--,98014,--,53442,--,55364,--,57123,--,58565,--,58705,--,57057,--,51802,--,37547,--,37674,--,35028,--,34830,--,34435,--,36882,--,37245,--,36908,--,36745,--,36321,--,35037,--,39812,--,33551,--,29527,--,24845,--,31366,
固定资产减值准备(万元),--,137,--,135,--,135,--,135,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,238,--,2,--,2,--,2,--,2,--,15,--,15,--,20,--,20,
固定资产(万元),96500,97877,52422,53307,54371,55229,55977,56988,57741,58327,58074,58466,56075,56818,52413,51564,37419,37309,37918,37435,35006,34789,35345,34591,33950,34196,37721,36643,36887,37006,37460,36669,35698,36743,36625,36320,35239,35035,36246,39811,37157,33535,28845,29511,24313,24825,30098,31346,
在建工程(万元),13312,11013,3761,3356,2282,1172,70,65,73,25,128,23,3343,3087,6486,6126,18763,17992,16456,14043,14972,11972,10695,9750,8439,4321,3354,4332,2046,2117,1767,1868,2173,1303,2039,1273,5011,5073,2331,2223,3945,7158,5991,3473,7725,5129,3641,2821,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,52,
固定资产清理(万元),--,193,193,193,193,193,193,193,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,0,621,621,621,621,621,621,618,621,621,621,621,621,631,631,--,--,--,58,--,0,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,168,155,269,396,405,394,409,421,402,394,359,324,307,295,270,218,156,129,79,57,98,109,100,92,131,188,231,279,296,315,387,475,489,533,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
无形资产(万元),70706,70996,12118,12209,12300,12392,12487,12574,12586,12674,11684,11766,11873,11955,12012,12094,12176,12414,12497,12580,12663,12746,12829,12912,12995,13078,13712,13798,13958,14045,14131,14218,14306,14629,9377,9447,9517,9587,9657,11763,11786,11867,10534,10644,9507,9579,9638,8715,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
商誉(万元),63215,63215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期待摊费用(万元),1552,1704,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,200,129,234,172,
