报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),7964,9892,9994,8763,15424,20136,12520,9463,11145,7717,5993,3980,4302,4524,7708,9808,14370,13707,12244,11988,16972,25905,28968,28108,31331,31853,3216,5379,4004,4260,2173,3238,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),2772,3291,1913,264,3976,3290,228,--,23,50,--,--,--,--,--,--,--,--,--,--,--,0,--,--,50,--,--,10,--,--,--,0,
应收账款(万元),13044,17227,15469,16918,13165,14990,13915,12880,11710,14617,7854,7391,5996,6083,5645,5753,4766,5089,4367,4353,3780,3505,3074,3263,2748,3051,2318,1789,1498,951,722,629,
预付款项(万元),960,622,1535,1030,720,800,1073,1184,388,877,908,1213,826,620,1169,635,521,345,511,504,587,143,272,353,227,82,197,174,127,163,105,196,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,4,--,--,--,--,--,148,93,60,139,53,84,--,475,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,50,50,200,200,--,--,200,200,--,--,--,--,--,--,55,55,55,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),2195,2367,3162,2413,801,734,1765,2339,2415,1808,2148,1942,2388,1586,1717,989,980,1136,253,325,174,131,230,166,144,100,841,242,82,99,101,148,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),12411,10748,11038,11131,9427,8566,9483,8962,8315,6954,5379,6107,5775,5411,5764,5937,5906,5449,6196,5847,5263,4301,4493,4076,3538,3018,4434,3595,2920,3209,2180,2636,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
其他流动资产(万元),4567,51733,38183,21195,42409,46999,38371,45525,36495,12441,16588,18368,21247,33329,6203,2564,67,310,92,139,106,112,163,232,20,30,25,13,8,14,16,4,
流动资产合计(万元),43912,95879,81294,61714,85973,95564,77555,80554,70495,44464,39071,39202,40533,51552,28354,25779,26670,26175,23772,23296,26936,34571,37201,36199,38059,38133,11032,11201,8640,8696,5297,6851,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),23,1028,1028,1028,2725,2725,2725,2575,1921,1921,2221,2221,2221,2221,2267,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
长期股权投资(万元),37448,3695,6187,6261,6173,7747,5713,2342,2341,2348,933,1013,1137,825,174,2607,2551,2151,1929,1953,1923,2000,--,--,--,--,--,0,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
固定资产原值(万元),--,80902,--,75175,--,73876,--,31254,--,29675,--,24774,--,19413,--,17614,--,15209,--,14351,--,13057,--,11959,--,11360,10930,10468,9993,8824,7252,0,
累计折旧(万元),--,17840,--,15689,--,13735,--,8590,--,7568,--,5343,--,4656,--,4059,--,3800,--,3391,--,2995,--,2720,--,2369,2158,2051,1748,1278,865,0,
固定资产净值(万元),--,63061,--,59486,--,60141,--,22663,--,22107,--,19431,--,14758,--,13555,--,11408,--,10960,--,10062,--,9239,--,8991,8772,8417,8245,7546,6387,0,
固定资产减值准备(万元),--,154,--,3,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
固定资产(万元),34165,62908,59187,59483,59486,60138,23077,22663,23001,22107,15371,19431,18878,14758,14669,13555,11377,11408,11585,10960,10026,10062,9945,9239,9140,8991,8772,8417,8245,7546,6387,4994,
在建工程(万元),318,50148,53004,51121,49646,47779,18012,17419,15908,15352,14087,6962,6445,1450,1378,2325,3613,886,799,1098,711,490,204,72,62,123,41,40,68,46,73,547,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,223,0,--,--,--,13,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,0,
