报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),38083,28997,13185,25198,27576,22829,24764,38419,33014,24750,22674,33972,29389,14947,34101,35400,55033,60885,57544,82307,96302,93180,90141,89807,99447,99205,104417,118484,4021,3765,2515,3194,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),33804,35152,32686,22038,21371,31251,25634,18578,21227,29797,27528,23170,27081,28672,30010,24096,17740,21296,19970,14904,13788,12747,10670,7860,8910,12185,9198,10810,9877,10183,10573,5844,
应收账款(万元),87688,95499,86209,93933,79876,77270,69580,67319,69749,70689,70301,62975,53142,52612,48493,41598,33434,31523,29646,31877,27659,27949,26457,30000,25056,24882,26417,22676,18281,18413,16361,16485,
预付款项(万元),2908,1774,1792,2395,2250,2336,1694,1592,2297,1292,1611,2205,3711,2506,2791,1294,15677,13165,7380,8991,5828,5171,6711,7821,11580,7306,8621,8006,5531,4133,4659,3009,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),98,57,52,78,61,57,0,0,60,10,103,37,97,45,154,256,228,589,347,2074,1606,1699,1575,1723,1279,1018,487,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),943,998,1298,883,1458,1472,677,525,592,490,622,663,573,595,411,250,251,182,174,258,471,146,298,174,274,274,215,208,179,235,112,84,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
