报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),44412,82785,41236,49906,65880,80366,46501,47758,45027,74549,32094,28344,36175,61708,35093,60083,60888,69362,62157,55089,56422,64246,67016,74155,69426,83717,79925,84398,130823,146252,118356,113421,104757,97737,83671,69039,73738,68437,84758,81022,80240,81537,80952,73266,62592,55768,46163,38160,36689,30968,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,292,583,--,--,56,--,20,20,575,950,679,480,372,163,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,0,--,--,180,180,
应收账款(万元),5807,859,1759,573,677,1187,1749,815,939,795,9338,8177,8272,8294,11109,11293,10025,10169,7816,8353,9793,11068,9984,12914,15847,22069,3306,5709,4440,4119,5585,6495,4993,1240,2280,2255,1638,857,2993,2370,2223,1416,3408,2815,2431,4267,8127,8494,10981,11535,
预付款项(万元),7242,7689,9116,8452,7143,6667,4089,3071,1431,3886,1424,2227,5052,10143,1008,828,993,1000,2670,2273,2361,1932,3764,3915,7506,5854,2445,957,1491,1459,1840,2661,2651,2583,2927,1828,1614,1616,4238,1566,1548,1547,2760,3916,1877,1068,1867,1281,1682,875,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
