报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),37986,14156,29125,17069,17788,14601,33617,16879,9497,8258,11745,8227,8525,10877,17761,6999,6806,8596,11537,10744,10947,16604,18528,19952,20499,24273,29941,30017,1825,4913,3449,1414,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),2368,4867,5871,2938,1624,4967,7525,1546,2099,4187,6482,2913,1034,1363,424,248,440,159,320,568,522,100,2463,105,25,31,36,179,222,0,0,0,
应收账款(万元),104412,99562,102013,81381,82442,68619,71476,74226,74030,64139,65736,66123,65603,57880,59464,34229,36699,28857,31504,31574,34042,29278,21744,22276,22541,18520,15184,13404,13396,9592,6945,4415,
预付款项(万元),11817,15094,9174,15697,13917,5177,6827,7567,5579,8461,6017,9153,7593,5585,4318,3171,2717,2086,1829,2887,2401,1516,1211,2213,1715,1093,798,892,764,530,278,297,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),7453,8397,5840,8798,8448,7605,6020,6734,6137,6611,4094,4531,4815,7883,5203,4406,3182,4129,2113,3324,2298,2560,961,2256,2124,1536,1311,1273,937,740,489,432,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),33331,31594,24278,36970,35180,27704,22148,32810,28133,26704,26897,20152,20109,24629,22016,10082,7959,12302,9334,7708,7272,6336,4179,3559,3135,4644,4271,3649,3325,2786,2682,1836,
