报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),494637,432941,413304,335380,375546,374751,372071,283544,325319,283281,354453,319314,283426,274643,210226,198946,318912,239757,230711,215636,166682,173148,235104,350432,223768,160480,141904,135660,101780,63520,121222,48270,39742,8205,46355,48918,54342,49403,44628,13414,11309,51437,60594,108932,64339,85345,10325,24104,41519,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
应收票据(万元),106624,65785,41799,86819,41455,47248,44893,69325,36495,91025,59380,48957,70725,68229,62619,43223,49265,23671,44405,32622,18417,36624,40206,46477,54180,76771,64386,122701,148114,136079,160014,123908,106990,25728,24360,16946,3308,4448,5099,4186,7209,4040,14551,8344,10566,14008,1226,3508,2424,
应收账款(万元),18203,17938,40615,53664,38514,43976,52617,64263,61879,55456,60872,67005,68088,79135,78640,91534,74802,82770,92900,101096,70773,64527,65039,59914,56522,76359,68784,58074,53971,53322,47787,63669,49754,42574,52538,53078,39539,54770,47446,50290,58495,57945,20097,12005,11574,15059,16864,7929,12021,
预付款项(万元),4339,8412,6607,4784,4911,7792,7968,7153,4015,23958,3879,17221,5354,36273,7999,31889,6815,7417,6913,6520,6451,19131,11979,10653,10153,19453,17566,15065,20122,24008,18432,24098,16185,17313,15534,12815,13207,15908,11695,14660,15703,25072,25280,15154,14238,7268,9313,6089,14209,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,0,0,
