报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
投资性房地产(万元),--,--,--,--,--,--,1997,2032,2067,2101,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,95953,--,93232,--,79016,--,72826,--,68720,--,69365,--,66643,--,63843,--,61574,--,56303,--,48034,--,25762,--,17036,--,12513,--,11669,0,11267,9984,0,0,
累计折旧(万元),--,28545,--,27105,--,26092,--,22947,--,18430,--,16578,--,14486,--,12511,--,10768,--,8317,--,6685,--,5705,--,4887,--,4380,--,3960,0,3720,3457,0,0,
固定资产净值(万元),--,67408,--,66127,--,52924,--,49878,--,50290,--,52787,--,52158,--,51332,--,50806,--,47986,--,41349,--,20057,--,12148,--,8134,--,7709,0,7547,6527,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),69887,67408,66110,66127,52194,52924,50086,49878,49550,50290,52745,52787,51723,52158,51411,51332,51470,50806,49934,47986,42076,41349,19898,20057,12518,12148,10056,8134,8075,7709,7533,7547,6527,6493,4811,
在建工程(万元),3084,4648,5450,3103,18204,16764,24695,20172,11251,9345,4002,3412,4181,3863,2483,1636,1434,1881,852,967,4739,4945,17441,14642,15804,12032,8551,5331,2595,901,247,224,72,72,529,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),20509,20678,20814,20462,21301,21402,24116,20294,20407,20552,20687,20230,20360,20502,20659,20724,20858,20996,21304,7765,7823,7892,7314,7365,5485,5506,4618,4127,4071,4091,4114,4138,4185,4241,1481,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),9056,9056,9407,9407,9413,9413,4864,4864,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,3035,2110,2110,2110,884,884,884,884,1216,109,25,25,25,25,25,25,25,
长期待摊费用(万元),492,513,558,589,730,664,566,433,416,371,296,353,394,443,487,513,469,372,140,148,152,160,143,148,150,148,559,149,154,133,54,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1262,1428,1122,1037,1081,1547,1312,1320,1264,1439,1038,1013,864,588,327,329,317,383,318,306,316,368,821,685,431,343,331,254,281,283,309,295,308,391,314,
其他非流动资产(万元),1487,1357,1245,2466,2329,1754,1033,3002,2611,2261,815,1646,1331,1080,2233,3013,2114,548,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),116789,116084,115665,114144,116195,115405,123795,117119,104826,99416,92669,89357,89021,89594,89230,89662,89042,87442,77666,61318,59218,58824,46501,43781,35272,31061,25331,18104,15202,13142,12281,12229,11118,11222,7160,
资产总计(万元),204267,198384,191703,190689,193780,230101,194528,192134,173036,162566,160311,167747,152104,150431,143741,146374,143534,141752,138598,138043,127114,127220,115203,114092,113430,103936,102752,97479,98440,100510,35887,33098,29065,24908,22344,
短期借款(万元),10929,1300,1300,3300,9800,13500,15600,10600,5500,--,--,10000,--,--,--,--,6300,500,1000,1000,800,800,804,1601,7655,1150,4950,2800,4450,8800,8600,8100,4100,7652,6150,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,78,258,1581,1584,540,245,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),2700,2352,2820,2505,2055,1667,386,245,--,--,--,--,--,57,57,101,101,--,500,500,500,500,--,0,--,--,--,--,--,--,0,150,922,496,1290,
应付账款(万元),15742,20626,17569,16270,16686,20868,18910,18897,13999,15480,20791,18928,17578,15556,17173,17196,16334,16508,17442,18799,16496,16536,12125,14694,13220,11959,9607,10306,9168,7836,7512,7382,5336,4316,5408,
预收账款(万元),11649,9102,7984,9844,11036,14193,7951,13980,13053,7963,8370,10616,11810,14199,8404,14210,8727,11859,8123,11415,6400,8227,6989,5737,4315,4045,3001,2422,3839,3148,2072,1651,1711,737,810,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),1768,3698,1959,1937,1714,3853,1782,1542,1325,2103,1468,1638,1567,2100,1417,1245,1032,2066,1532,1270,1145,1668,1300,1240,1232,1201,888,684,686,1057,618,600,840,710,678,
应交税费(万元),621,928,750,1427,698,2095,694,926,895,1071,1101,1595,889,1336,1042,1330,1074,1005,1001,1126,1087,810,-404,-311,-624,-280,-162,-145,-161,-170,43,656,127,93,237,
应付利息(万元),23,3,12,2,24,60,35,22,26,--,--,8,--,--,--,--,16,--,11,7,35,--,14,5,--,--,--,--,--,--,43,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1600,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),6735,8032,6779,7096,6646,13226,5098,5042,5440,5551,1189,1474,627,678,554,381,575,743,740,773,752,648,549,612,560,529,441,564,772,1085,873,269,302,60,330,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),185,185,203,203,203,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他流动负债(万元),--,328,--,--,165,358,260,113,450,841,967,967,348,348,--,--,30,482,206,559,559,825,705,112,122,132,10,75,341,446,493,1042,1108,1153,590,
流动负债合计(万元),50353,46554,39375,42584,49025,85222,50716,51368,40688,33009,33885,45226,32819,34275,28647,34463,34189,33163,30555,35449,27851,30271,23664,25274,28620,18981,18735,16706,19095,22202,20255,19849,14446,15216,15492,
长期借款(万元),5039,5081,5085,5037,4792,6249,10367,10294,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,35,--,--,--,--,--,--,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,72,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),1156,1269,1263,660,613,686,518,529,506,550,561,565,582,593,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),34,34,37,26,75,332,340,347,358,364,378,385,391,397,490,573,736,1060,1989,871,660,639,--,0,--,--,77,73,41,50,0,0,0,0,0,
其他非流动负债(万元),86,--,--,--,--,--,203,252,264,231,--,--,--,--,474,484,465,506,426,407,417,428,468,468,468,468,443,443,443,443,0,0,0,0,0,
非流动负债合计(万元),6315,6383,6386,5724,5480,7268,11500,11457,1128,1145,939,950,973,990,964,1057,1201,1566,2414,1278,1077,1067,496,503,468,468,520,517,484,493,0,0,0,0,0,
负债合计(万元),56668,52937,45761,48307,54506,92490,62217,62825,41816,34154,34825,46176,33792,35265,29610,35521,35389,34729,32970,36727,28929,31339,24160,25777,29088,19449,19256,17222,19579,22695,20255,19849,14446,15216,15492,
实收资本(或股本)(万元),51580,51578,51578,51535,32212,32192,32165,32130,32127,32127,32127,32127,32127,32000,32000,32000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,8000,8000,6000,6000,6000,3780,3780,
资本公积(万元),18630,18616,19001,18796,37986,37813,37362,36920,39164,39107,38766,38579,37771,37003,37003,37003,53003,53003,53222,53222,53003,53003,53045,53045,53053,53053,53138,53138,61138,61138,1950,1950,1950,555,555,
减:库存股(万元),185,185,203,203,203,203,439,439,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),1344,1333,1355,1417,1704,1670,1580,1497,1452,1384,1463,1354,1276,1172,1088,968,848,744,681,550,428,302,--,0,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),8531,8531,7211,7211,7211,7211,6119,6119,6119,6119,4716,4716,4716,4716,3917,3917,3917,3917,2747,2747,2747,2747,1871,1871,1871,1871,1291,1291,1291,1291,734,734,734,832,570,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),64036,61503,62807,59720,56410,51462,50311,47918,45250,42495,42751,38934,36017,33722,33604,30483,28470,27351,26817,22692,20135,18003,17306,14643,11683,11848,11477,9572,8260,7209,6770,4383,5747,4334,1849,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-1,-2,-1,-1,0,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),143668,141491,141816,138562,135297,130017,127246,124106,123614,120734,119824,115708,111906,108611,107611,104371,102237,101013,99466,95210,92315,90056,88222,85558,82606,82772,81906,80001,78689,77637,15455,13068,14432,9501,6753,
少数股东权益(万元),3931,3956,4127,3820,3978,7595,5065,5204,7606,7679,5663,5864,6405,6555,6520,6483,5907,6010,6162,6105,5871,5826,2822,2757,1735,1716,1591,256,173,178,178,181,187,192,99,
所有者权益(或股东权益)合计(万元),147599,145447,145942,142381,139274,137612,132311,129310,131220,128412,125487,121572,118312,115166,114131,110854,108144,107023,105628,101316,98185,95882,91043,88315,84342,84487,83497,80256,78861,77815,15632,13249,14619,9692,6852,
负债和所有者权益(或股东权益)总计(万元),204267,198384,191703,190689,193780,230101,194528,192134,173036,162566,160311,167747,152104,150431,143741,146374,143534,141752,138598,138043,127114,127220,115203,114092,113430,103936,102752,97479,98440,100510,35887,33098,29065,24908,22344,		
  
