报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),79172,67139,73397,44561,37619,12922,21538,20262,18852,8251,2720,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,12471,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),10956,13469,8487,12695,7817,4885,3549,2071,2399,3517,2394,
预付款项(万元),15558,13202,13780,3762,4588,4838,5058,9671,8475,8490,5282,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,11,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,117,--,--,--,--,--,--,--,--,--,
其他应收款(万元),19639,18695,16721,15825,14001,14800,15542,15171,14786,10547,21279,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),2364,2838,2599,1904,1871,1738,1456,1116,914,288,156,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),440,645,627,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,2507,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),128129,131092,115610,78748,65896,39183,47142,48291,45425,31094,31831,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),971,971,971,1016,986,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,65,299,--,--,--,--,--,--,--,--,
长期股权投资(万元),3155,2801,2166,2840,1072,696,291,231,231,231,351,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,139751,135153,116054,112517,97624,77887,48502,44052,28940,13138,
累计折旧(万元),--,75052,68228,54849,43328,31022,19705,13982,12499,7256,4510,
固定资产净值(万元),--,64700,66925,61205,69189,66602,58182,34520,31552,21683,8627,
固定资产减值准备(万元),--,--,16,--,--,--,--,--,--,--,--,
固定资产(万元),62620,64700,66909,61132,69189,66602,58182,34520,31552,21683,8627,
在建工程(万元),15636,7815,6388,10922,3835,6276,16977,26559,25006,4225,1457,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1572,1714,1740,933,1112,1008,789,269,287,286,233,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),44,44,44,44,44,44,44,44,44,--,--,
长期待摊费用(万元),22520,24696,28332,31033,41079,39343,37167,24268,22351,17905,5802,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),317,358,284,379,287,184,157,158,140,205,126,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),106835,103164,107133,108300,117604,114152,113607,86048,79612,44534,16596,
资产总计(万元),234964,234256,222743,187047,183500,153335,160750,134340,125037,75628,48427,
短期借款(万元),5000,5000,5000,5000,8000,5000,6900,30500,27400,11900,5100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4516,3985,5966,4948,4894,4315,7523,325,188,--,--,
应付账款(万元),26779,23780,24504,34627,42705,26216,26812,23153,23850,21550,10073,
预收账款(万元),25947,25898,24766,25250,24341,20885,14372,11881,10892,8319,4498,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1953,1641,2654,3884,2772,1624,1629,730,740,935,267,
应交税费(万元),1799,2420,3616,4064,2745,2654,2654,1433,1304,1519,1073,
应付利息(万元),72,75,73,58,89,147,--,--,--,75,--,
应付股利(万元),--,5033,5037,5032,7032,2032,25,33,20,20,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2303,2573,2690,1917,1703,1557,406,142,140,422,4702,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3635,5667,4147,11950,1500,1794,1832,3575,2835,5000,2000,
其他流动负债(万元),21782,21528,21453,15676,12400,7332,3598,1402,1403,819,113,
流动负债合计(万元),93787,97598,99906,112406,108182,73556,65752,73175,68773,50559,27825,
长期借款(万元),40066,40066,36059,7472,32850,46045,63938,33772,29741,2000,7000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),40066,40066,36059,7472,32850,46045,63938,33772,29741,2000,7000,
负债合计(万元),133852,137664,135965,119878,141032,119601,129690,106946,98514,52559,34825,
实收资本(或股本)(万元),12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10000,
资本公积(万元),1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6300,6300,6300,4748,3189,2442,1693,1265,1265,1250,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),80151,75592,65767,47771,24704,16700,14798,11607,10741,7319,3099,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),100775,96216,86390,66843,42216,33465,30815,27196,26330,22893,13099,
少数股东权益(万元),337,377,388,326,252,268,244,198,194,176,503,
所有者权益(或股东权益)合计(万元),101111,96592,86778,67169,42468,33733,31059,27393,26523,23069,13602,
负债和所有者权益(或股东权益)总计(万元),234964,234256,222743,187047,183500,153335,160750,134340,125037,75628,48427,		
  
