报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),104528,113546,87483,72514,56270,43615,40450,49979,35185,68195,68474,78331,62490,70272,47209,53973,38409,43136,36123,29643,34019,44297,46143,47491,41833,50217,35999,38716,30515,42251,26171,24076,21876,26914,29910,31142,34006,46237,2387,2260,2918,588,484,607,751,1980,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,27,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
应收账款(万元),7393,12292,1541,1710,1605,2007,1846,1906,1919,1888,2833,3466,2281,2253,2257,3821,5672,3668,5051,5074,5477,2963,5117,5604,7637,1612,5724,2857,8866,3290,2995,4364,8468,3672,5038,6789,3396,2323,2055,608,1514,1588,2073,1155,3045,1909,
预付款项(万元),4137,752,1670,133,792,175,1330,444,1261,382,1287,2528,1811,1026,5403,3988,5588,2950,4170,1704,3522,2498,3621,1083,849,1676,2704,1259,3124,274,887,1387,1490,4999,806,636,500,2511,334,449,298,158,198,815,1179,3372,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,36,--,40,--,0,--,0,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,3,--,--,--,--,--,--,--,12,--,--,60,--,--,140,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
其他应收款(万元),5248,908,1362,1450,2094,1853,1094,2179,2617,3241,1926,2189,1343,1273,1294,2050,2072,2022,1486,2875,2353,1984,1685,1046,1459,1011,2239,2018,1898,1733,1476,2217,1835,1846,3188,1771,1620,4228,525,444,914,1060,1183,1820,1657,723,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,--,
存货(万元),17326,16609,15724,17112,12004,13084,15821,12618,11878,12519,13297,17800,17033,14958,18300,18550,18164,16322,18172,17874,16569,15355,17447,16687,16682,15028,14472,14241,12018,11620,13221,12357,10629,10080,8970,10790,11731,11242,11389,12180,8809,9736,13310,13186,9144,8744,
