报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),796309,876397,774395,1074988,989866,996629,948227,989851,1009802,1041356,940863,943601,916132,895990,763019,733743,670210,667574,545159,550741,487789,479570,338525,390943,333181,341507,264629,234505,144104,140905,80919,54222,35276,37703,43421,28796,32959,37705,32563,19110,29196,28724,20654,28420,23514,33072,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,--,0,0,0,1400,776,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,463,503,634,458,614,614,292,1902,3566,3008,6988,8092,3832,23349,36327,42432,2260,13421,4559,6013,4136,2897,40978,42978,18163,18131,36348,36712,
应收账款(万元),155895,118879,148249,123045,133123,102926,143844,113654,117959,88984,143642,120051,111077,86378,115615,105073,100054,77799,103820,93639,94963,81163,136940,125030,128708,98980,134939,112951,120746,105493,127452,117735,120655,105123,138510,127845,122654,113195,114690,104802,76020,52927,99450,76735,82732,61144,
预付款项(万元),2659,3353,519,532,509,513,1050,812,1105,921,1013,1914,589,592,11873,11303,11458,4727,11322,13767,11256,83,15,20,25,39,34,71,79,691,48,34,45,269,34,30,95,313,30,36,40,874,1280,677,17,841,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
应收利息(万元),2748,5673,4924,8409,10743,18863,27037,24128,34498,27543,20479,16811,15752,12127,10469,6657,7121,7361,7633,5330,3139,5229,5485,4190,2133,1085,186,175,--,--,--,0,0,0,0,0,311,--,0,--,--,0,0,0,0,0,
应收股利(万元),605,605,38085,69855,--,--,1522,1522,1522,1522,26000,26000,--,--,79,--,10,--,--,--,--,--,85,571,525,506,529,540,506,494,--,181,539,540,397,305,0,342,1413,1320,2101,1916,1506,2529,2244,2595,
其他应收款(万元),1351,1142,1453,1470,1235,999,1184,1262,1155,1068,1716,1242,1191,1046,2529,1838,1641,1508,2473,2065,2611,2802,2776,1802,1174,1106,1232,1181,872,778,1522,1288,701,996,2370,1846,1726,796,1320,1280,1621,982,1808,4055,4418,958,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,
存货(万元),2177,1870,1705,1728,1936,2048,1990,1767,1846,1966,1937,1835,1787,1942,1842,1839,1736,1840,2159,2008,2079,1865,1768,1687,1616,1864,1748,1753,1591,1837,2191,1927,1656,1592,1793,1788,1865,1871,1389,1311,1410,1504,1438,1421,1681,1547,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,0,--,--,--,0,
