报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),581561,572432,544879,556268,574396,537057,727315,533158,383831,586928,388624,348298,322443,344225,98876,117517,113661,132753,194976,214305,137532,152845,151531,165869,121210,106976,65667,70674,92681,136706,138235,146886,131055,177925,142977,141957,146484,172967,169035,44712,36414,17312,40179,65296,75281,95457,76805,88239,31351,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,150,150,--,--,--,0,0,0,--,0,--,0,
应收账款(万元),--,10300,11157,11033,9897,12581,11325,7769,9247,7962,9300,10374,8129,2339,1188,1304,1122,1077,993,1010,861,996,923,1084,791,1225,1567,1251,1263,1969,1411,1228,1895,1440,2968,2947,3363,4231,4656,5617,9317,5167,5315,5249,5320,11495,10892,9312,9616,
预付款项(万元),24121,12021,19994,17702,15208,161871,116167,2641,106939,37124,5130,4770,31757,6148,4373,3612,11719,3923,16888,1412,807,70691,70251,70207,69803,70057,115854,115807,102677,69983,69919,69984,69738,594,523,551,532,2366,2266,2035,1867,15357,12063,14268,26806,27652,49424,30066,36438,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,0,
