报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),15272,18593,20952,26256,25856,26580,53367,31712,33090,14524,24096,30925,36925,52911,34840,24539,22727,19621,27331,28121,31568,32028,32169,44310,39612,44448,58818,47600,38619,53102,59632,67338,83829,104589,27095,31074,17390,13316,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),6215,11675,30211,15432,9342,13254,24328,28788,19752,21829,43325,41674,31523,33400,41730,42874,34822,38111,30332,30037,35083,33986,45897,45405,49673,49204,52033,41504,38804,34516,30845,27240,29440,37220,27689,11488,21875,12806,
应收账款(万元),72974,82597,92369,122000,136597,131427,89630,126662,115924,96632,96361,96752,114366,101428,93305,118092,108961,91657,92509,99536,86242,63141,63736,64187,61577,56407,57693,62717,59980,51446,50036,45753,44978,32103,34182,45930,31847,33809,
预付款项(万元),13594,10847,15809,10847,11659,11343,13226,12603,15942,10670,14555,9031,20529,18731,12291,7148,9294,8555,7700,6602,5469,3816,3664,2305,6700,8012,7157,8331,11046,9307,11026,11024,7584,5396,7285,1289,2429,2535,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),1913,1766,8635,4438,4666,1806,744,1434,1789,1165,1777,1462,3619,3446,3692,1705,1565,1121,1215,879,1351,1185,1206,1290,1401,1285,1219,902,642,3877,575,530,1750,1561,4411,7663,4292,1497,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),62539,73781,77518,96615,119718,109504,103897,81118,93124,93758,92150,89700,68810,42478,38320,43601,44254,43438,51257,51344,47786,55645,58869,53771,56094,55111,53274,48040,48891,45711,44760,36134,31229,26095,20519,15394,16893,16302,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),715,704,1048,940,1706,1085,4293,1448,2109,2924,2251,4455,2541,873,1088,1373,763,1067,--,1711,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),173223,199964,246543,276527,309544,294998,289485,283766,281730,241501,274515,273999,278313,253266,225265,239332,222385,203569,210344,218231,207499,189801,205540,211268,215057,214467,230195,209094,197982,197959,196874,188019,198809,206963,121181,112837,94726,80266,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),12099,8688,4105,4167,4057,4124,4104,4064,3787,3803,3764,3557,3364,3286,3288,3244,3216,3506,3767,3882,4000,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),2528,2567,2606,2645,2683,2722,2761,2800,2838,2877,2916,2955,2994,3032,3071,3110,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,161913,--,160082,--,158142,--,158589,--,149783,--,146203,--,134154,--,129222,--,123184,--,118680,--,112801,--,111746,--,90237,--,86948,--,69864,--,60879,--,41257,0,37645,31801,--,
累计折旧(万元),--,78841,--,73601,--,69904,--,65576,--,59778,--,54393,--,48869,--,44143,--,39763,--,35001,--,31051,--,26494,--,22417,--,18751,--,15450,--,12747,--,11108,0,9460,6751,--,
固定资产净值(万元),--,83072,--,86481,--,88237,--,93013,--,90005,--,91810,--,85285,--,85080,--,83421,--,83678,--,81751,--,85252,--,67819,--,68197,--,54415,--,48132,--,30149,0,28185,25050,--,
固定资产减值准备(万元),--,2218,--,2218,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,--,1548,0,1548,1548,--,
固定资产(万元),78328,80854,82097,84263,84923,86689,88865,91465,87693,88457,89796,90262,83203,83737,81956,83532,80476,81873,80733,82130,79283,80203,81628,83704,66148,66272,66290,66650,53217,52867,48924,46584,31728,28601,27005,26638,23502,8178,
在建工程(万元),3751,3651,3955,2440,3940,2759,1954,1345,5191,5225,3923,3758,8763,7911,8794,7433,11485,8577,8621,7932,10854,9674,5904,3749,19404,17460,14339,10024,18331,17118,12434,8518,9583,4105,1639,614,614,4193,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),12700,12767,15737,15754,15559,15684,15789,15901,15934,16056,16350,16449,16496,13599,13609,13710,13812,13846,13925,13958,14030,14142,14115,14183,14233,14254,14348,14450,14535,11361,11409,11460,11494,11498,11342,8309,4957,2308,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,94,94,94,94,94,--,--,--,--,--,--,--,--,0,--,--,173,173,173,173,164,--,--,--,--,0,0,0,0,--,
长期待摊费用(万元),10419,10782,9486,9415,8481,8808,8984,8225,8206,11816,9328,8935,7456,8155,7503,7041,4731,5264,1002,985,624,296,297,296,490,377,355,313,265,177,125,38,0,1,10,20,63,107,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),3918,16755,16909,17209,9030,6414,6336,6478,5812,6001,5155,4999,4819,4683,4355,4352,4195,4217,4031,3685,2675,1993,1455,1440,1029,1033,1044,1029,894,864,829,829,272,217,280,272,169,58,
其他非流动资产(万元),277,380,289,162,554,619,1130,877,565,462,947,411,988,3740,4173,4060,3182,3178,3066,3026,492,344,364,439,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
