报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),36320,80987,49514,46487,41227,59695,36668,53257,58679,57343,34008,39512,48972,63366,63785,44303,50236,66814,34458,52713,47850,65245,23613,54479,53466,62865,40002,31141,36925,49849,47855,60634,29663,36922,51035,51901,65733,18275,15125,23727,26103,21867,23723,23704,23233,2155,7049,5834,1147,913,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),697,1151,1025,811,274,248,203,629,1136,863,773,727,743,1337,2466,3041,1971,1200,3087,4453,4073,1594,3456,5912,2578,2056,3545,7046,1778,298,1973,4809,1475,485,184,424,324,266,67,467,155,338,298,976,210,3,186,30,0,--,
应收账款(万元),97495,85890,120905,119331,70981,58391,70108,63042,41746,14636,49909,56718,35006,17060,40780,54607,42448,20579,44169,47179,30636,12748,27705,35731,26323,13625,27735,30823,20495,10424,27141,34170,21679,10566,23374,25409,13469,4329,19001,22777,12767,5334,8505,10777,7275,2146,9310,1800,0,2,
预付款项(万元),32915,37619,47643,33924,31941,35311,35155,11557,11071,11067,12846,11775,5576,5435,9124,10328,10994,11291,12122,7640,18281,25697,16872,5854,7671,13800,8379,6149,7795,10040,6640,6150,8566,9598,3267,4114,6399,11726,4910,2373,3627,7235,6737,4889,7831,7649,926,6108,592,629,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,--,
