报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),31128,39463,48772,17683,14740,15681,13831,13097,8897,5892,2426,1968,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),14032,14201,11528,7552,8857,7076,7213,5065,9364,8060,3788,834,
预付款项(万元),1752,979,305,716,547,634,486,632,219,389,794,54,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),998,920,1105,796,684,629,422,635,1120,253,243,185,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,28,28,294,266,266,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,121,47,44,--,--,
流动资产合计(万元),47910,55563,61710,26747,24827,24021,21952,19579,19675,14931,7516,3306,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,87341,--,87178,67255,71277,61246,45780,45240,39469,--,--,
累计折旧(万元),--,21096,--,17047,15304,15913,12755,7737,5596,3746,--,--,
固定资产净值(万元),--,66245,--,70131,51951,55365,48491,38043,39644,35723,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),78795,66245,68212,70131,51951,55365,48491,38043,39644,35723,13773,5372,
在建工程(万元),8347,12465,8832,8100,19002,12871,12568,1272,30,4712,18245,438,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),752,755,549,552,565,515,42,--,--,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2212,2449,2685,2862,3017,3053,3469,1943,386,394,498,852,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),--,--,--,--,2,2,2,--,--,--,--,--,
其他非流动资产(万元),11241,10619,9878,9541,9271,8667,7244,5219,3918,3157,279,50,
非流动资产合计(万元),101347,92533,90155,91185,83809,80473,71816,46477,43978,43986,32795,6712,
资产总计(万元),149257,148096,151865,117932,108636,104494,93768,66055,63653,58917,40311,10018,
短期借款(万元),--,3000,11000,12990,13315,10640,10800,7800,8800,10100,3000,3100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,1348,42,--,
应付账款(万元),12559,6473,9214,11178,8037,6994,6165,3674,3481,11274,14362,796,
预收账款(万元),--,--,--,--,--,--,--,--,--,15,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),563,530,634,1041,204,223,434,354,121,284,0,--,
应交税费(万元),753,803,754,503,361,327,346,212,242,213,258,230,
应付利息(万元),63,71,81,88,85,78,84,60,55,60,39,8,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),634,721,163,212,191,190,464,464,145,1263,1237,1288,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7800,5800,5800,9800,9400,7400,12450,2100,1100,6500,--,242,
其他流动负债(万元),--,--,--,--,--,--,--,--,300,--,--,--,
流动负债合计(万元),22371,17399,27645,35812,31593,25852,30743,14664,14244,31057,18938,5663,
长期借款(万元),37004,43356,39663,37307,34368,37852,26079,21450,22500,16550,15948,884,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3498,3515,--,3127,3131,3131,3133,3060,--,2852,--,--,
递延所得税负债(万元),133,133,133,133,121,108,81,26,--,--,--,--,
其他非流动负债(万元),--,--,3125,--,--,--,--,--,2849,--,645,500,
非流动负债合计(万元),40634,47003,42920,40566,37620,41091,29293,24536,25349,19402,16593,1384,
负债合计(万元),63006,64402,70566,76378,69213,66943,60036,39200,39593,50459,35531,7047,
实收资本(或股本)(万元),21059,21059,21059,15794,15794,15794,15794,15794,15794,2500,2500,2500,
