报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),7202,17780,14624,12473,5545,5794,8327,6189,5285,4708,7418,2417,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1073,759,844,667,671,659,994,282,580,460,872,159,
应收账款(万元),27681,26781,21890,22813,20127,20972,18853,20135,20522,15214,12340,6750,
预付款项(万元),2115,2607,1736,597,1816,1055,785,1332,837,1027,963,2315,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),554,539,470,909,618,322,315,302,251,307,301,1309,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),16604,16546,15492,12614,12080,12150,12148,15068,11871,12005,18200,16242,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8221,235,6500,10176,228,41,66,1,0,37,85,235,
流动资产合计(万元),63449,65248,61556,60250,41086,40993,41489,43310,39347,33758,40178,29427,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,111,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,7800,--,7585,--,7543,6090,--,5968,5538,--,--,
累计折旧(万元),--,3412,--,3298,--,3066,2926,--,2484,2037,--,--,
固定资产净值(万元),--,4388,--,4288,--,4476,3164,--,3484,3501,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4812,4388,4163,4288,4387,4476,3164,3324,3484,3501,3713,3434,
在建工程(万元),2223,1290,1266,1098,151,28,1078,811,257,124,--,37,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1937,1955,1901,1894,1905,1917,1944,1971,1998,2048,2092,2143,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),177,200,237,234,252,243,319,233,327,499,553,353,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),731,707,675,721,543,564,529,448,444,302,290,126,
其他非流动资产(万元),--,--,--,--,311,--,--,--,--,--,--,--,
非流动资产合计(万元),9879,8540,8242,8235,7550,7228,7034,6788,6510,6475,6648,6204,
资产总计(万元),73328,73788,69798,68484,48635,48221,48523,50098,45857,40233,46826,35631,
短期借款(万元),1900,1747,1711,1820,1820,1000,600,675,250,100,19,505,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
