报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),68629,88908,63902,66996,67765,83155,42078,47924,64880,78261,55654,60810,82078,91907,47713,55902,69148,45374,20782,18121,22936,33460,10489,15152,19858,36432,16397,8187,16564,31522,14632,14947,8990,25499,12534,29374,23514,43458,24883,34718,24701,34586,25913,25537,26223,34871,28026,35959,37927,52473,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),178,201,--,--,--,174,2556,120,--,--,--,--,--,--,--,102,2461,2417,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),702,720,99,229,257,461,536,614,482,228,318,468,390,267,771,936,805,750,1384,1404,2201,4370,3227,5019,3731,4322,3167,2034,1129,2991,2137,1143,527,1691,770,1124,342,1233,1725,2897,1550,2634,3206,4198,2772,4062,2162,3076,2580,5793,
应收账款(万元),36253,37173,45268,43435,40067,36337,57407,53674,52700,52125,63828,52176,45102,47447,52249,49716,43938,38852,95675,76850,67108,63924,81299,71704,56297,62970,77140,58192,51634,45049,52228,39592,43042,35035,37802,44170,37824,36644,60993,53066,58772,69372,72125,71807,82320,70343,77824,71472,74615,70111,
预付款项(万元),7152,2245,5249,3699,5759,4087,5955,7371,5845,1798,4097,2101,3307,1207,6988,1728,1183,930,8728,6142,6551,2424,7677,6635,8370,6319,5576,2245,2655,2824,3248,2830,3423,5993,12749,7836,4519,5510,7847,6518,11580,7431,8099,8451,12080,9302,11241,9967,12505,15730,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
