报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),94182,99178,134155,122231,149843,112464,114331,121790,123426,96191,106824,104607,104990,91101,75929,75650,108103,85139,111844,98485,129857,152002,229220,248080,250797,231755,226232,202036,151161,143737,143571,108110,93971,58849,71487,70758,76646,61072,75171,54210,56885,33646,19012,17201,36358,47765,49740,38546,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),325906,360307,326524,218751,220616,234021,242997,145494,134370,155518,168401,122744,101133,114490,118105,107641,67357,90210,126593,115671,143909,121160,139923,90765,63409,58793,115331,57603,43043,60196,74271,47904,42945,49788,51155,36191,33065,32069,29340,28354,25557,28301,48610,57289,37599,33181,40709,32132,
应收账款(万元),10248,3528,10151,1182,6181,3053,5866,6161,7828,3510,5623,1092,5599,3847,6300,144,6698,3178,3203,101,9932,7173,7322,1888,10966,10104,6688,2315,13634,10025,5801,2574,12411,12141,9462,4496,10039,7321,5443,3914,9460,12042,10692,16399,14995,11388,10385,7674,
预付款项(万元),18040,11999,22495,18849,8819,1927,2618,4685,1696,1925,3229,3726,2991,3613,5312,6161,8178,7727,3979,8206,12385,12481,6810,10132,7782,8980,9165,13314,10201,9151,8105,22252,2131,2192,1884,4241,1547,1812,1503,1513,2064,1962,1925,1441,1989,2047,3880,3823,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
