报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
其他流动资产(万元),8857,14981,4302,5075,7321,20524,1871,825,2816,11026,1315,332,588,2675,731,434,2143,3346,--,--,1,--,70,40,40,40,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
流动资产合计(万元),222809,239569,225112,222372,233898,278510,337565,344356,284045,304090,258454,265867,247591,254094,214235,225158,238381,259980,224053,214363,238376,257873,233520,240497,243047,224122,210791,210393,209287,209885,189349,196946,194047,211848,208875,215884,217892,228549,220233,50229,36044,20932,18903,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),--,36801,36576,36080,36700,36400,36436,34936,58720,60256,35156,34366,50744,49747,31390,31300,26600,26600,26500,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期股权投资(万元),31592,31409,30065,31007,30244,30537,31822,32119,32859,33360,71683,72358,46211,45561,47208,46703,48561,41800,40579,61494,59086,58842,47138,39438,38942,39645,38479,31939,31702,31874,30649,31730,32170,7587,--,0,0,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
投资性房地产(万元),21259,21390,21570,21701,15896,15998,16100,16202,16304,16406,16508,16610,16712,16814,16916,17018,17120,17222,17325,17427,17529,17631,17730,17832,17934,18036,18138,18240,18342,18444,15371,15456,--,--,--,0,0,0,0,0,0,0,0,
固定资产原值(万元),--,58567,--,58045,--,57982,--,57956,--,57351,--,47398,--,46956,--,46746,--,46078,--,41541,--,41214,--,40516,--,40073,--,39552,--,37030,--,35952,--,40218,--,3874,0,3380,0,2606,2354,0,0,
累计折旧(万元),--,17730,--,16658,--,15663,--,15336,--,14244,--,13314,--,12632,--,11813,--,10664,--,9737,--,8630,--,7273,--,6345,--,5449,--,4382,--,3033,--,2142,--,1564,0,1245,0,980,856,0,0,
固定资产净值(万元),--,40837,--,41387,--,42319,--,42620,--,43107,--,34084,--,34324,--,34933,--,35415,--,31804,--,32585,--,33243,--,33728,--,34103,--,32648,--,32919,--,38076,--,2310,0,2136,0,1626,1499,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
固定资产(万元),--,40837,40841,41387,41568,42319,41664,42620,42790,43107,34079,34084,34266,34324,34629,34933,35355,35415,31505,31804,32162,32585,32815,33243,33235,33728,33703,34103,32462,32648,35019,32919,48589,38076,24907,2310,2144,2136,1884,1626,1499,1264,500,
在建工程(万元),--,14,15,15,15,12,--,--,--,161,9213,8850,9540,8796,7041,5289,3867,2752,4876,3679,3466,2978,2861,2758,2516,1995,1399,990,597,470,81,197,--,10695,22756,32890,21516,6549,6566,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
无形资产(万元),44918,46293,36499,35320,36738,36831,29867,31590,29754,30922,25916,27141,21245,21291,17334,19242,18284,14794,8970,8020,8259,8192,7264,6646,6787,6086,5688,5839,5898,6048,4927,108,8,7,--,0,0,0,0,0,0,0,0,
开发支出(万元),3275,1093,9001,8713,5682,3571,9527,6305,6121,3065,7986,4530,7756,5312,7859,4761,3333,4922,5168,4630,1760,897,755,393,--,--,--,--,--,--,1272,3886,2902,1944,1106,540,134,0,0,0,0,0,0,
商誉(万元),203896,203896,206262,206262,206262,206262,206922,206922,206922,206922,208484,149768,151630,149768,153373,153542,146390,146390,149105,149105,37847,34525,25276,25276,25276,25276,25276,25276,25276,25276,25276,3347,3347,3347,--,0,0,0,0,0,0,0,0,
长期待摊费用(万元),285,309,270,58,870,647,1859,1849,2442,2002,2434,2447,2281,1717,983,604,409,185,242,87,81,86,74,36,43,49,51,60,68,90,138,69,57,35,22,29,60,94,128,137,134,164,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延所得税资产(万元),4286,4275,3684,3900,3666,3673,2797,2805,2665,2615,2383,2627,3148,3148,2703,2674,2889,2889,1554,1556,1818,1818,1712,1712,2189,2189,1331,1333,2128,2128,595,574,757,757,478,478,577,577,545,545,335,405,191,
其他非流动资产(万元),37636,37612,37704,37704,37704,37704,37704,37704,204,204,87,87,87,87,1604,1619,740,747,569,569,569,569,569,569,569,569,569,569,569,569,569,--,--,--,--,0,0,0,0,0,0,0,0,
非流动资产合计(万元),424401,423929,422487,422146,415347,413953,414698,413051,398781,399021,413929,352868,343621,336564,321040,317685,303549,293718,286393,278373,162578,158123,136195,127904,127491,127574,124634,118351,117043,117549,113898,88285,87829,62448,49269,36246,24431,9355,9123,2307,1968,1833,691,
资产总计(万元),647210,663498,647600,644518,649244,692463,752263,757407,682825,703111,672383,618735,591212,590658,535275,542844,541930,553697,510445,492737,400954,415996,369716,368401,370538,351695,335424,328744,326330,327434,303247,285231,281876,274296,258143,252131,242323,237904,229356,52536,38012,22765,19594,
短期借款(万元),36141,38000,49600,47600,42600,30145,46916,61166,34300,41469,46407,52964,10991,10991,--,--,--,6607,--,--,3300,14369,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,1000,1600,1600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,36,--,--,6190,504,504,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付账款(万元),--,27360,--,22170,24921,21512,29002,24157,19208,17322,14538,14678,22693,14469,16433,13863,9221,9137,12602,13171,13372,7771,9945,15448,10755,6405,8875,8932,6906,10682,6413,5335,4632,4398,3126,3466,3207,3635,3431,7130,8388,2027,2862,
预收账款(万元),13722,12372,18970,14163,12860,11672,71825,56461,10441,9329,12870,14100,11551,11083,7602,9118,4700,4366,4242,5157,4220,5903,5688,6754,16827,8086,8022,6580,9727,8627,9628,7007,8730,7516,6711,5360,5045,4187,4477,2121,1693,2515,3762,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),5805,6935,4741,4692,4905,7126,5006,4442,4789,9427,4243,3856,4321,8875,3746,4001,4255,9215,3883,3615,3933,9226,3672,3466,4273,8831,2859,2583,4227,8199,2490,2103,2690,4236,502,1620,1243,2500,294,980,1219,471,561,
应交税费(万元),8228,9114,5071,6841,10864,12976,3244,3670,6874,20750,4499,7689,8810,8704,6997,7567,6558,7825,1332,2304,1048,330,483,2141,-1871,-2500,2583,4992,2498,2221,978,2243,161,535,911,1955,-8,359,840,887,998,622,1281,
应付利息(万元),476,183,--,791,428,2066,2265,1253,1579,847,--,--,--,--,--,--,--,--,--,--,--,45,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,1,3,5,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,40,--,--,--,--,0,0,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他应付款(万元),--,4917,7203,4885,10502,10758,15486,16866,17778,17518,39125,25293,28010,25940,24267,13353,14247,17147,16919,16343,4540,14360,4203,4108,6337,6387,6281,6175,8175,8323,7957,733,1148,400,960,798,83,113,794,249,232,43,163,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),32433,32415,2520,2674,77,116,174,232,174,232,--,--,173,--,--,--,--,--,--,--,--,1136,1133,1133,1133,1133,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,50000,50000,50000,50000,50000,50000,--,1595,1591,1098,2645,2645,2645,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
流动负债合计(万元),125750,131296,108852,103814,107158,146371,223918,218248,145141,166894,171718,118580,88143,87841,60646,51050,41626,56943,38978,40591,30414,53139,25124,33049,37453,28342,28619,29261,31533,38053,27506,17421,17360,17085,12210,13199,9571,10795,9835,11367,13531,7281,10234,
长期借款(万元),6250,6250,7500,7500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
应付债券(万元),--,--,29886,29864,29842,29820,29801,29779,29758,29738,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,90,90,90,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,1453,
预计非流动负债(万元),2656,2656,2089,2092,1897,1915,1772,1808,1777,1777,1808,1809,1800,1804,1668,1575,1524,1575,1282,1282,1282,1243,852,852,852,852,550,550,550,550,487,414,414,410,394,394,394,394,697,697,600,522,201,
长期递延收益(万元),1753,161,1152,1177,1368,201,191,220,181,903,457,693,1611,2294,2272,2980,1786,1705,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,505,--,--,--,--,
递延所得税负债(万元),127,118,149,138,170,159,182,173,410,246,205,185,208,232,391,255,277,298,64,64,64,64,64,64,64,64,64,64,64,64,64,--,--,--,--,0,0,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2069,1134,1120,756,1050,1092,836,1140,2516,2754,3267,3438,661,1238,1332,1422,1090,1222,503,582,0,166,513,1535,0,
非流动负债合计(万元),10786,9185,40775,40771,33276,32094,32037,32070,32216,32754,2469,2686,3619,4330,4331,4809,3587,3577,3415,2480,2467,2063,1966,2007,1752,2056,3130,3369,3882,4052,1212,1653,1747,1833,1484,1616,898,977,1203,863,1113,2057,1654,
负债合计(万元),136536,140481,149628,144585,140433,178465,255955,250318,177357,199649,174187,121267,91762,92171,64977,55859,45213,60520,42394,43071,32881,55202,27090,35057,39205,30398,31749,32630,35415,42105,28718,19074,19107,18918,13694,14815,10468,11771,11038,12230,14643,9338,11889,
实收资本(或股本)(万元),196109,196109,196109,196109,196109,196109,196109,196109,196109,196109,196109,196109,199599,199448,199073,198647,132784,132748,132354,132354,61522,61484,61341,61341,38338,38338,37920,37920,37920,37920,37920,37920,31600,31600,31600,31600,12640,12640,12640,9480,4318,4318,2159,
资本公积(万元),41197,44756,44756,44756,42726,42726,40002,40002,37783,37783,46376,46519,52920,52469,53367,81239,146926,146786,143664,143478,136587,136022,134184,133883,156598,156253,152171,152171,152171,152171,152071,150149,156194,156194,155550,155550,174510,174510,174366,7190,789,743,693,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,1591,1591,1098,2645,2645,2645,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
盈余公积(万元),23129,23129,23129,23129,23129,23129,22584,22584,22584,22584,19738,19738,19738,19738,17800,17590,17590,17590,14142,14142,14142,14142,10223,10223,10223,10223,7913,7913,7938,7938,4650,4650,4650,4650,3324,3324,3324,3324,1901,1901,1901,1470,862,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
未分配利润(万元),249166,259736,236361,238117,248464,253084,238091,248386,248728,246855,233997,233008,209913,208405,194165,185725,194490,190552,168098,153548,153694,146933,135024,125965,124172,114427,103540,95924,91059,85434,79071,73173,70034,62633,53914,46716,41251,35535,29298,21599,16360,6895,3802,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-77,-28,30,-37,-4,-4,-2,-4,-5,-5,-6,-6,-4,--,--,--,--,0,0,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),509644,523923,500369,501892,509672,514620,496473,506856,505171,503335,496364,494690,497286,494601,462985,479945,488757,484352,458181,443494,365975,358545,340767,331408,329328,319237,301539,293922,289081,283457,273707,265892,262478,255078,244388,237190,231725,226009,218205,40170,23369,13427,7517,
少数股东权益(万元),1030,-907,-2397,-1959,-861,-623,-165,234,297,127,1832,2779,2163,3886,7312,7040,7959,8825,9870,6172,2098,2249,1858,1936,2005,2060,2136,2192,1834,1872,821,266,291,300,61,125,129,123,112,136,0,0,188,
所有者权益(或股东权益)合计(万元),510674,523017,497972,499933,508811,513997,496308,507090,505468,503462,498196,497468,499449,498487,470298,486984,496717,493177,468051,449666,368073,360794,342625,333344,331333,321297,303675,296114,290915,285328,274529,266158,262769,255378,244449,237316,231854,226132,218317,40306,23369,13427,7705,
负债和所有者权益(或股东权益)总计(万元),647210,663498,647600,644518,649244,692463,752263,757407,682825,703111,672383,618735,591212,590658,535275,542844,541930,553697,510445,492737,400954,415996,369716,368401,370538,351695,335424,328744,326330,327434,303247,285231,281876,274296,258143,252131,242323,237904,229356,52536,38012,22765,19594,		
  
