报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),19549,23350,19797,24910,42506,22715,23592,32188,26934,27119,25560,23133,32868,32065,10356,14001,21123,17847,19307,24197,27829,29433,33111,35530,34690,37810,39517,41120,41091,41130,41497,8119,8002,6018,3577,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8525,2567,2565,2909,120,120,3149,109,162,300,140,--,--,50,35,45,45,84,123,589,150,--,197,60,105,--,--,50,115,50,--,--,--,5,5,
应收账款(万元),44774,48094,43770,44761,44366,49477,48432,47943,44539,47316,40892,42422,36265,38833,40744,36504,32835,26541,33809,33725,27506,33148,32647,27111,21120,9854,7202,6606,6346,8246,6455,5404,4320,4006,4227,
预付款项(万元),3258,6518,3003,2786,2316,2432,3522,2403,2804,2861,3238,4050,2448,3255,3157,1355,1463,3530,1791,1753,1169,3395,5197,3898,3936,2719,3521,1342,1119,1106,1291,800,752,857,703,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,8792,5820,6455,4946,2540,5815,6314,6944,14153,5848,9404,5780,4465,3086,3104,2707,2784,2381,2133,1802,1592,1271,1167,1065,759,607,774,621,706,585,545,588,616,677,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),38234,39461,38014,34897,33231,37155,26570,25664,25523,20285,21340,20074,17828,19181,17783,19942,22424,19300,15226,18001,19465,13116,14034,10266,12524,7162,6630,6145,7973,4690,3296,2894,2884,1705,1677,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,8785,8785,9198,8851,6798,6721,4128,4899,8611,8698,10019,9785,4788,4788,4750,5085,4809,4809,2984,2984,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),848,742,1688,516,681,1367,697,129,223,74,197,16,211,1591,2439,2221,2282,479,--,--,--,--,--,--,--,--,--,--,--,--,--,--,83,60,168,
流动资产合计(万元),120893,138309,123442,126432,137017,122604,118498,118877,112028,120719,105912,109119,105185,104228,82389,81920,87963,75374,77445,83383,80905,80685,86456,78032,73439,58303,57476,56037,57266,55929,53124,17762,16630,13266,11034,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),481,--,481,481,481,481,481,451,451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,451,451,451,451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),13414,4496,4463,6418,4561,6107,6892,9408,8161,5297,9153,8709,8635,6912,9601,9463,9412,11249,11249,7079,7079,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),36984,39263,38363,37164,37024,43553,42118,31534,22462,22609,21765,19266,14286,13642,8062,7416,6816,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,263,47,47,47,47,47,47,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),40672,--,39150,--,37485,--,36169,--,34227,--,33943,--,34598,--,22107,--,19750,--,20548,--,13661,--,13960,--,14045,--,9227,--,8634,--,7438,--,6944,2714,--,
累计折旧(万元),10313,--,9312,--,8175,--,7054,--,6776,--,5993,--,5401,--,4765,--,4293,--,3928,--,3505,--,3064,--,2799,--,1486,--,1250,--,1040,--,825,595,--,
固定资产净值(万元),30359,--,29838,--,29310,--,29115,--,27451,--,27950,--,29197,--,17341,--,15458,--,16620,--,10156,--,10895,--,11246,--,7741,--,7384,--,6397,--,6119,2119,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),30359,29275,29838,29336,29310,29156,29115,27484,27451,27476,27950,28434,29197,18199,17341,15267,15458,16400,16620,10214,10156,10519,10895,11236,11246,8013,7741,7569,7384,6352,6397,6104,6119,2119,2230,
在建工程(万元),--,2700,2697,2690,2679,2899,2790,2783,3154,2970,2923,2685,2683,11669,10877,10351,9267,5786,5477,10784,10636,5249,4836,2432,2414,1146,315,214,154,888,489,615,489,2522,1940,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8810,8858,8900,9010,8282,7979,8000,8079,8157,8233,8098,8172,8245,8155,8213,7703,7753,7178,7230,7282,7303,7354,5221,5255,5279,2072,2080,2092,2104,2117,2114,2126,2138,2185,2190,
开发支出(万元),706,674,397,379,998,620,425,231,218,--,--,82,--,--,--,285,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2747,1434,1377,1346,1356,1238,1212,1152,1130,897,878,808,870,751,776,744,708,798,798,596,559,573,605,480,471,115,92,91,90,179,157,74,65,55,39,
其他非流动资产(万元),7381,7645,6863,9892,9702,14511,14625,19428,19608,442,521,561,331,318,537,571,1366,319,523,117,205,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),103401,99316,97870,101206,99146,111083,110194,105086,95328,72913,76275,73704,69189,64137,59897,56290,55468,51200,46387,40561,40428,28185,26047,23892,23899,11346,10227,9966,9732,9536,9157,8919,8810,6881,6398,
资产总计(万元),224294,237624,221312,227638,236163,233687,228692,223963,207356,193632,182187,182823,174373,168365,142286,138211,143432,126574,123832,123944,121333,108869,112503,101925,97339,69649,67704,66003,66998,65465,62280,26681,25440,20147,17432,
短期借款(万元),50478,38113,45689,58754,61530,47464,44200,45500,41500,41500,33948,25724,21500,19900,18200,18800,18800,16800,16800,13800,10800,11600,14100,9320,4360,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,11952,4243,8515,22746,30758,19389,12342,14900,8428,6600,10019,10480,9081,7793,7493,6287,4466,7703,8325,2730,3349,2789,4259,541,1326,637,3843,1838,1445,2356,2142,136,841,
应付账款(万元),--,--,9327,9978,7689,16300,9213,11468,12666,5302,9324,11231,9791,8637,10368,8692,15008,8677,8837,9753,12061,9494,11392,6117,7528,1693,967,1145,1388,2675,1625,1631,1888,2400,1086,
预收账款(万元),748,4430,1722,320,337,948,720,801,372,259,579,621,267,281,374,511,129,398,337,372,306,684,989,1409,1348,43,2,20,108,4,35,4,114,4,117,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),56,173,48,46,96,42,40,50,94,43,16,29,108,53,52,46,47,50,31,37,40,43,38,72,33,42,31,31,24,23,20,16,16,10,21,
应交税费(万元),1793,1366,1468,2066,1865,1089,1075,1925,2908,1335,604,1895,2946,1005,841,922,1269,2081,2322,2196,2209,781,941,1913,1762,1091,817,451,-276,1016,402,399,-50,216,126,
应付利息(万元),33,--,261,23,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,581,--,--,539,539,--,--,--,629,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
