报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),39288,45483,222755,54551,33953,26173,16034,15685,13104,10233,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,134,--,44,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,3,--,5,--,
应收账款(万元),20226,21685,18849,13648,13847,9686,7604,7216,4526,4284,
预付款项(万元),521,467,1320,222,161,265,89,59,233,200,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),436,445,252,198,692,448,426,576,350,488,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),18996,14006,8711,8911,6435,7333,5733,5737,4982,3231,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),194619,176667,2130,3372,516,422,461,268,813,--,
流动资产合计(万元),274087,258753,254016,80902,55604,44327,30484,29541,24057,18435,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,3514,--,3097,--,2804,--,--,--,--,
累计折旧(万元),--,1848,--,1653,--,1424,--,--,--,--,
固定资产净值(万元),--,1666,--,1444,--,1380,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1734,1666,1616,1444,1319,1380,1327,1334,1275,1243,
在建工程(万元),6880,6258,4762,4536,3198,2445,796,507,11,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3618,3643,3668,3694,3746,3798,3879,3906,3934,65,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),21,9,18,33,64,88,127,158,135,204,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),125,125,110,82,142,98,82,57,32,52,
其他非流动资产(万元),90,132,16,51,64,97,--,--,--,--,
非流动资产合计(万元),12469,11833,10191,9840,8533,7906,6212,5962,5387,1564,
资产总计(万元),286556,270586,264207,90742,64137,52232,36696,35503,29445,19999,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,66,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,
应付账款(万元),10186,11345,7650,5527,5025,4335,4238,2591,3279,1903,
预收账款(万元),862,597,1444,1351,654,512,780,280,495,300,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),942,1280,672,3064,917,1879,430,1491,735,659,
应交税费(万元),215,391,181,122,1612,1032,736,114,100,299,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,5600,5488,3500,2100,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),262,130,615,108,105,240,251,276,140,117,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,120,120,--,18,50,50,30,50,
流动负债合计(万元),12467,13743,10682,10292,8313,8016,12085,10355,8279,5427,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,98,98,80,--,
递延所得税负债(万元),--,--,--,--,--,--,20,--,4,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,118,98,84,0,
负债合计(万元),12467,13743,10682,10292,8313,8016,12203,10453,8364,5427,
实收资本(或股本)(万元),14934,7467,7467,5600,5600,5600,5600,5600,5600,5600,
资本公积(万元),152470,159937,159569,2481,2481,2481,2481,2481,2481,2481,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3734,3734,2800,2800,2800,2800,2800,2800,1860,859,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),102945,85699,83683,69563,44938,33331,13612,14169,11140,5632,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),274088,256842,253525,80451,55824,44216,24492,25050,21081,14572,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),274088,256842,253525,80451,55824,44216,24492,25050,21081,14572,
负债和所有者权益(或股东权益)总计(万元),286556,270586,264207,90742,64137,52232,36696,35503,29445,19999,		
  
