报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),25278,28790,27851,43227,35005,39284,42119,42028,40683,39382,34325,42543,51264,50401,11119,12221,11839,7440,7049,9635,13082,15369,16879,26335,31764,37204,45506,50409,6474,5541,8033,5202,2668,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,49,767,358,212,26,--,--,--,--,--,--,--,--,--,--,--,--,--,23,65,40,5,5,--,--,--,--,--,0,13,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),3952,3025,4393,4950,11865,1278,1259,1607,1114,848,234,564,198,133,454,233,325,385,121,485,213,365,154,93,196,74,266,449,--,0,0,0,0,
应收账款(万元),31030,29915,23750,22508,21551,13415,10983,10283,8363,10488,8008,8482,9090,8807,8154,7297,7877,8138,6491,7177,7401,7520,6967,6208,6680,6560,5884,5931,7195,5683,4269,3954,2089,
预付款项(万元),1781,1478,1630,1410,2080,1135,1193,846,1320,1306,1649,1110,1400,1129,532,471,938,982,1090,878,2392,2435,442,476,6091,5770,4396,5482,3439,4112,2384,1697,2628,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,130,--,--,--,--,--,--,--,--,24,3,28,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),1145,1112,1567,844,1339,907,880,593,689,569,693,789,555,803,731,546,529,573,612,3001,2612,2266,2055,266,937,1380,1170,604,1889,586,568,107,47,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),34496,33000,30932,28088,22041,19238,17632,17620,16752,15167,16537,16325,15295,16239,14660,16201,16399,17974,20386,20330,21036,18314,15748,15874,15384,15129,15114,15081,15061,14289,11550,6610,4059,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),3375,3864,6844,2638,1716,4877,2075,1934,1549,1518,6127,5904,1392,1464,1227,1363,2016,2475,3005,2441,2586,2313,1678,1235,--,--,--,--,--,0,0,0,553,
流动资产合计(万元),101058,101232,97734,104024,95808,80162,76141,74910,70469,69277,67573,75716,79325,78977,36885,38332,39922,37967,38754,43969,49388,48647,43933,50519,61052,66118,72337,77957,34057,30212,26818,17570,12043,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),4571,4371,4588,4588,4610,2000,2000,2000,2000,2000,2000,2000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),5345,5390,5423,5493,6400,6495,6618,6655,7908,7998,7950,2964,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),2184,4871,4952,5032,4900,4977,5991,6083,6176,5734,5658,5735,2015,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,93630,--,91568,--,77681,--,74139,--,72246,--,65374,--,65806,--,65218,--,61131,--,60534,--,48877,--,28462,--,17949,--,17571,--,17450,15782,0,0,
累计折旧(万元),--,31989,--,28776,--,23664,--,20888,--,18792,--,16487,--,16774,--,14432,--,12144,--,10020,--,8070,--,6594,--,5581,--,4875,--,4070,3292,0,0,
固定资产净值(万元),--,61641,--,62792,--,54018,--,53251,--,53454,--,48888,--,49031,--,50786,--,48988,--,50514,--,40806,--,21868,--,12367,--,12696,--,13380,12489,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),62810,61564,61692,62792,60772,54018,53927,53251,52428,53454,53059,48888,46164,49031,49810,50786,51357,48988,50272,50514,41757,40806,21035,21868,12038,12367,12403,12696,12622,13380,12489,11565,7020,
在建工程(万元),6770,6748,5588,4670,3364,2083,2755,4267,4657,3846,4874,7270,11429,9580,7062,5305,3227,4551,3848,3485,4122,3140,22652,17914,20184,13266,8715,3390,2094,251,801,463,2618,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,57,57,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),12837,12419,12597,12657,9279,8299,8364,8435,8498,8533,8629,8702,9541,9609,9662,9724,9763,9752,9813,6415,6401,4839,4877,4914,4952,4984,5026,4931,4962,4987,2563,2578,2724,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),23334,23334,23334,23334,23419,3312,3312,3312,3010,3010,3291,3291,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,25,25,
长期待摊费用(万元),217,243,259,129,148,197,169,147,116,91,101,89,113,132,150,--,11,19,--,--,11,11,0,1,38,64,6,7,9,10,13,19,25,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),1532,1414,1651,1599,1363,1023,987,1025,1220,1132,1024,960,962,789,841,810,563,502,490,514,533,576,530,509,459,379,339,331,274,289,184,73,84,
其他非流动资产(万元),3017,1739,2115,1924,4699,1761,1394,709,2116,1524,1540,845,811,1109,1381,1729,1415,1347,955,992,3791,7766,8877,3863,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),122618,122094,122200,122219,118954,84165,85518,85885,88129,87321,88127,80743,72035,71251,68906,68355,66337,65159,65378,61920,56615,57138,57971,49070,37670,31060,26489,21355,19961,18917,16050,14781,12553,
资产总计(万元),223676,223326,219934,226243,214762,164327,161659,160796,158598,156598,155700,156459,151359,150228,105791,106687,106260,103125,104132,105889,106003,105785,101904,99589,98722,97178,98826,99312,54017,49129,42868,32350,24596,
短期借款(万元),5400,12620,13176,19134,21903,111,--,--,--,--,--,--,--,--,800,800,800,800,1500,2000,2000,3000,--,827,1469,1475,1998,1449,12597,14053,10433,4832,4141,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),764,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,22,109,9,--,--,--,--,--,--,2,--,--,26,26,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,34,--,32,--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),--,--,--,--,718,263,192,341,403,342,434,1187,1689,963,839,1153,2266,1831,2018,3073,3219,2352,1348,1106,417,179,1295,3358,3816,3508,3096,3440,2210,
应付账款(万元),--,9440,9341,13774,13432,6414,6311,7056,6869,6700,5608,5953,4462,5397,4535,6078,5368,5837,7118,6648,6365,7451,6755,4231,6396,5410,4849,4027,4179,3732,3315,3100,2581,
预收账款(万元),2540,2645,2909,2449,4195,3175,2584,2147,2202,1951,2102,2110,1911,1529,1540,1803,2186,2316,1351,1761,2094,2270,3076,2539,1948,1839,1317,1278,1725,567,1948,969,668,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),827,839,755,1489,743,612,596,1193,697,452,455,891,659,439,414,948,612,414,362,1001,683,431,364,751,254,262,239,785,278,283,327,273,126,
应交税费(万元),2114,1429,1033,1330,1523,966,1027,859,818,1031,585,653,338,245,438,405,390,155,260,690,420,286,117,243,-855,-121,57,216,150,87,-111,118,28,
应付利息(万元),--,25,7,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,693,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
