报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),23632,29591,25933,26172,20719,23199,25381,3029,4224,8017,4878,2702,1446,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),10287,3778,21373,26718,9907,5939,4547,7000,3471,3728,6146,3749,2060,
应收账款(万元),41830,36175,32505,26846,33948,27215,18479,17457,12915,7858,3111,2862,1560,
预付款项(万元),319,374,1007,107,375,169,357,174,117,56,27,112,18,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),212,147,141,105,147,116,138,69,110,74,77,56,67,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),14087,13117,11524,14750,13190,9363,8897,7010,5157,4248,3906,3469,3239,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),101,55,555,29,609,179,506,60,--,--,--,--,--,
流动资产合计(万元),90467,83238,93039,94728,78896,66179,58305,34799,25994,23981,18145,12951,8390,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),7498,7498,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,4695,--,4541,--,886,--,729,688,652,--,--,--,
累计折旧(万元),--,819,--,644,--,516,--,468,446,374,--,--,--,
固定资产净值(万元),--,3876,--,3897,--,370,--,261,242,279,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),3893,3876,3894,3897,599,370,249,261,242,279,233,281,183,
在建工程(万元),63,125,1,--,1979,1980,1948,1679,982,26,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),372,368,368,372,371,375,376,383,391,413,422,5,10,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),158,145,138,136,13,--,--,--,--,--,31,71,108,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),916,923,988,954,509,410,292,276,186,131,67,41,26,
其他非流动资产(万元),--,--,--,29,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),12900,12935,5390,5389,3471,3136,2865,2598,1801,848,754,399,327,
资产总计(万元),103367,96173,98428,100117,82367,69315,61170,37397,27796,24829,18899,13350,8717,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),13154,14106,12710,10158,3087,--,--,--,--,--,--,--,--,
应付账款(万元),17985,12135,18079,23391,19286,14372,8718,9462,4073,3819,2518,2855,1747,
预收账款(万元),398,411,445,547,1271,183,139,276,164,407,281,262,401,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),849,889,198,1353,829,770,279,973,591,742,797,649,155,
应交税费(万元),832,1561,1459,1775,700,801,734,548,175,562,437,367,242,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1596,2130,1123,1934,1167,995,1730,529,413,251,228,147,152,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),34815,31231,34013,39159,26341,17122,11600,11788,5416,5780,4262,4280,2697,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),19,19,--,--,--,--,--,--,--,34,91,6,39,
非流动负债合计(万元),19,19,0,0,0,0,0,0,0,34,91,6,39,
负债合计(万元),34834,31251,34013,39159,26341,17122,11600,11788,5416,5814,4353,4285,2736,
实收资本(或股本)(万元),20800,20800,10400,10400,10400,10400,5200,3900,3900,3900,3900,3900,350,
资本公积(万元),8233,8233,18633,18633,18633,18633,23833,3752,3752,3752,3752,3752,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3527,3527,3527,3527,1955,1955,1955,1955,1246,1246,736,141,623,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35973,32362,31855,28398,25038,21206,18582,16002,13481,10117,6159,1271,5008,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),68533,64922,64415,60958,56027,52194,49570,25609,22380,19015,14547,9065,5981,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),68533,64922,64415,60958,56027,52194,49570,25609,22380,19015,14547,9065,5981,
负债和所有者权益(或股东权益)总计(万元),103367,96173,98428,100117,82367,69315,61170,37397,27796,24829,18899,13350,8717,		
  
