报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),36664,41892,40222,45418,39538,29643,23392,21202,22960,21162,24265,52659,22359,21158,23729,29568,50092,14834,15863,12365,16804,14470,16240,18023,14773,9718,12579,586,828,459,580,465,889,1445,315,606,1277,1290,2762,2209,3509,3646,3530,6145,7744,813,907,835,914,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),41640,28582,28589,15505,25308,20762,18971,15631,15025,15326,10797,22505,27485,29521,31728,27172,26713,31095,33166,31746,30596,22762,21024,24352,36103,38877,23945,25,105,635,10,28,211,115,33,47,417,117,84,61,134,250,235,305,359,445,153,94,131,
应收账款(万元),64166,62188,64952,63035,63814,65553,65350,63734,76060,82238,81713,80523,80323,88173,88956,94825,99417,117620,108504,104050,100564,95282,95323,86656,87122,73172,72331,9795,9108,9703,8042,8053,9258,9384,7838,7269,7355,6367,7218,6737,6630,5764,6541,6737,6826,9486,9272,6638,7489,
预付款项(万元),7856,9975,5902,6719,5544,13866,11512,8413,3026,7382,3685,3245,2560,5102,4673,3954,3668,8049,5804,13033,5871,12009,12036,9824,7223,12529,15189,2406,2432,3009,2625,2529,2639,1795,1495,3647,2163,4138,3848,5129,4282,7377,7434,7918,6795,7971,8304,8262,8509,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
