报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),32733,62189,35337,36079,34287,39948,54701,24945,27622,42489,42951,42621,43972,28855,28976,30090,33292,33087,33521,35449,31917,45133,43660,43868,42439,52075,69566,76048,76610,84614,82603,19853,15463,15099,10894,9476,7470,3773,
结算备付金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
拆出资金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
交易性金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,700,--,0,0,0,0,0,0,0,
衍生金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收票据(万元),10140,3895,2200,3395,2967,3650,5390,7445,12992,12495,11554,16929,25866,22975,19283,16057,13002,16948,14934,10954,10903,11646,9622,6499,--,543,--,--,--,--,--,0,0,0,0,0,0,0,
应收账款(万元),117621,102672,100062,82673,72311,68771,77430,73218,58365,71149,67042,67723,54436,57870,57137,53015,39265,43492,43619,43449,37499,35761,27834,27148,27742,30233,27135,25962,25139,24952,22822,23444,19925,21165,21520,19143,12684,8996,
预付款项(万元),55884,23335,28201,22217,16599,12884,13874,9606,14334,10383,18651,15369,18493,8707,17564,12720,11435,6993,12641,13626,10397,5924,6639,5755,7338,5829,4862,6379,4881,3918,4627,4443,10683,7801,6899,7651,2037,3116,
应收保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收分保账款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
