报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),49678,49025,52801,47630,48914,48666,47712,44481,42848,41956,41494,39901,37819,38788,36664,34370,35474,37103,37987,34916,38152,37357,36727,30168,31164,31999,29214,30051,27924,28080,31756,44114,35345,27840,26457,26756,26296,24318,23814,19992,16754,13954,12600,12736,7376,7888,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),104,114,62,70,107,161,163,127,65,103,362,274,322,258,674,245,242,353,235,30,14,204,843,645,385,395,794,1010,1067,392,75,34,40,65,42,35,20,54,461,1212,628,445,164,60,--,200,
应收账款(万元),2041,1388,705,742,569,386,690,461,1704,461,369,421,593,70,200,253,468,112,204,127,1337,136,779,435,253,137,712,320,212,106,469,832,492,270,1000,590,451,384,1009,876,1429,1398,2282,2449,2362,1959,
预付款项(万元),405,966,887,745,515,174,1022,531,844,1146,1296,1483,1288,1448,3002,1851,1764,1649,3247,2702,1742,2821,1491,2609,1346,856,1235,1206,340,1977,1364,650,1544,1425,1006,880,2044,1345,2584,2577,1583,1137,1703,630,1962,1713,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
