报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),65562,193377,72577,76298,95915,65748,129695,125443,230158,44765,31652,41503,15415,19700,22739,34490,23041,25932,37726,38939,37315,41327,50446,51416,42361,44655,56890,9475,5742,8342,5347,1271,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2723,6488,7940,11513,885,8160,2903,5655,300,1547,4482,6089,3047,5164,6156,6538,1738,1214,847,1451,44,44,119,--,468,517,--,--,--,--,--,--,
应收账款(万元),160797,176833,234025,254117,273613,259427,226221,224051,188819,141044,137412,113551,140838,108927,90479,72273,33234,35528,25392,29725,26970,24894,20578,22976,22513,17203,15912,12493,10754,8460,7940,5508,
预付款项(万元),46395,40106,42785,37793,47219,42807,42122,36845,42748,38118,58215,43582,50821,54354,45965,39269,20358,12479,18473,11329,18019,11622,17536,11207,18316,8465,9490,4964,3006,3247,2478,2282,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,482,551,714,192,127,121,7,5,5,3,4,2,2,--,58,36,14,953,810,697,522,594,388,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6414,6212,6579,6798,7351,7180,4651,19626,23075,23206,10558,14187,8925,4256,3414,3787,620,511,569,534,938,2849,1128,23,34,38,213,172,194,123,116,29,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),19348,13631,17572,17105,14671,32164,33901,32797,33579,26981,18591,27745,24288,28127,29304,36681,30571,32217,26601,28845,26480,29624,21119,22306,17276,22327,13161,14908,12976,9151,12132,6280,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),121441,1501,87359,87884,54630,86442,42061,40742,1270,1242,1011,1135,48,73,79,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),422679,438630,469387,492220,494477,502055,481676,485166,519955,276908,261925,247795,243385,220603,198136,193141,109599,107894,110561,111634,110462,110882,111520,108317,100969,93206,95666,42011,32672,29322,28013,15371,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),170,170,170,170,37,771,734,734,534,534,534,534,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6867,1426,1438,1303,3208,3137,3151,3231,3079,3076,3068,2065,2065,2065,2061,2061,2005,2004,2003,2002,2000,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),15969,16127,16285,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,2339,--,2403,--,2444,--,2347,--,2316,--,2219,--,1725,--,1661,--,588,--,645,--,652,--,462,--,461,--,474,436,414,--,--,
累计折旧(万元),--,1797,--,1678,--,1622,--,1436,--,1262,--,1041,--,1057,--,885,--,291,--,299,--,266,--,215,--,176,--,178,184,152,--,--,
固定资产净值(万元),--,542,--,724,--,822,--,911,--,1054,--,1178,--,668,--,776,--,296,--,345,--,385,--,247,--,285,--,296,252,262,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),533,542,626,724,734,822,825,911,955,1054,1097,1178,681,668,701,776,313,296,318,345,368,385,240,247,269,285,277,296,252,262,101,70,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1102,1226,4254,4589,5411,5746,6355,6713,7071,7428,6180,4417,4728,4980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),196578,196578,196578,196578,201765,201765,201765,201765,201765,201765,202089,200794,200794,200794,200794,200794,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),8517,9804,13549,12907,9454,10654,11847,9900,11083,11942,13096,10743,6875,7021,7038,7048,4963,4921,81,90,73,23,25,26,28,14,13,--,--,--,22,89,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
