报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),38946,34681,39751,14319,11391,13746,10264,4588,6649,4597,2429,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2937,2966,2590,3523,2080,1512,1049,1917,839,852,432,
应收账款(万元),21880,21035,20798,17332,15430,14268,10851,10125,7579,5610,3494,
预付款项(万元),1012,1132,888,907,605,419,992,561,646,422,641,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,1000,
其他应收款(万元),1282,721,619,863,519,494,537,415,436,418,39,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),21736,20808,18044,19805,18531,18613,15278,14491,13371,8913,8344,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),761,1322,433,631,945,924,479,241,481,498,206,
流动资产合计(万元),88554,82666,83122,57379,49500,49974,39451,32337,30000,21311,16585,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1086,1136,1207,1266,1409,1445,1589,1619,1713,1708,1705,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,41565,--,32543,34044,33805,32543,27500,24051,22262,10867,
累计折旧(万元),--,13622,--,12448,11879,11254,10160,7763,5880,4051,2820,
固定资产净值(万元),--,27944,--,20096,22166,22551,22383,19737,18171,18211,8048,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),28998,27944,21512,21908,22166,22551,22383,19737,18171,18211,8048,
