报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),796600,1113772,926207,1047795,1061233,1166668,935268,946992,849593,884804,701044,870877,853031,897028,676315,733138,692260,647997,581516,601070,550335,555969,483421,569267,588501,538498,502198,559812,576110,581316,520309,531619,452940,391382,322533,307884,251898,151161,165285,205453,197741,210691,230837,242193,215202,216822,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,595,365,854,567,200,--,8,--,--,6,--,--,--,4,47,12,--,--,32,1,--,--,--,--,18,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收票据(万元),74971,65434,66516,65150,60754,49887,46168,45686,51231,70963,66611,71454,76421,79978,84806,94426,97777,95101,74187,63690,58873,68856,68594,89611,105427,93379,74452,67921,52305,31670,11716,9381,9478,8708,4415,5155,5380,22061,25476,24806,32310,31039,14713,7813,12838,8882,
应收账款(万元),207010,230712,167597,163333,170190,117215,105762,110215,133972,145642,111665,84853,102620,68934,83537,80009,77331,46633,46739,65056,54617,36704,32247,31134,30535,30861,46946,41274,43736,16628,23739,30009,14870,6696,22176,15747,15609,16724,16319,25978,24622,25932,19089,28842,21844,22856,
预付款项(万元),50429,57100,62673,63829,62203,45858,38381,33875,27482,22302,26399,23636,31121,28800,37105,40542,39454,32350,20834,22755,14782,13650,11449,18878,21847,17834,24475,33679,35405,30611,22841,20128,20846,18191,15039,12491,12662,14568,27084,29031,19272,5517,8613,7163,7249,10798,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,--,--,0,0,
