报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),24347,23794,27043,12262,6554,12149,11583,5290,3297,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),662,310,516,--,257,935,357,30,79,
应收账款(万元),22256,21281,18115,13847,17079,11864,7254,5849,5426,
预付款项(万元),195,114,48,44,34,48,47,35,10,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),99,104,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1089,899,967,376,624,477,177,92,77,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),17227,11060,10802,10405,10604,8795,5718,3421,2210,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,19,--,
其他流动资产(万元),14,12,11,10,102,7,54,1,5,
流动资产合计(万元),65888,57575,57501,36944,35255,34275,25189,14736,11104,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),965,978,992,1005,883,812,--,--,--,
固定资产原值(万元),--,4328,--,4227,--,4028,--,--,--,
累计折旧(万元),--,1827,--,1614,--,1268,--,--,--,
固定资产净值(万元),--,2501,--,2612,--,2761,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),2486,2501,2522,2612,2711,2761,3457,3231,423,
在建工程(万元),4748,4554,4759,4155,2895,711,--,--,893,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1701,1731,1631,1552,1596,1642,192,165,156,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),211,247,287,248,312,385,53,8,53,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),184,174,137,128,187,147,136,71,59,
其他非流动资产(万元),116,50,26,136,93,81,659,48,717,
非流动资产合计(万元),10412,10235,10354,9836,8677,6539,4498,3524,2300,
资产总计(万元),76300,67810,67855,46780,43932,40815,29687,18260,13404,
短期借款(万元),--,--,--,1500,1000,1000,1000,500,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),2400,3350,2300,2100,1500,1585,500,--,--,
应付账款(万元),20112,11870,12592,13541,14756,13360,6794,5225,3361,
预收账款(万元),12,83,38,283,267,78,168,68,127,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),70,58,59,630,195,448,378,263,227,
应交税费(万元),234,487,239,654,288,424,394,417,313,
应付利息(万元),--,--,--,2,1,1,2,1,1,
应付股利(万元),--,--,--,--,813,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),55,78,1084,85,151,89,105,178,42,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),22883,15925,16312,18795,18971,16985,9342,6652,4571,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),85,80,75,75,63,53,43,29,20,
长期递延收益(万元),191,130,154,148,468,425,500,130,--,
递延所得税负债(万元),15,16,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),291,226,230,224,531,478,543,159,20,
负债合计(万元),23174,16151,16542,19018,19501,17464,9885,6811,4591,
实收资本(或股本)(万元),8667,8667,8667,6500,6500,6500,6500,4560,4340,
资本公积(万元),26661,26661,26661,5928,5928,5928,5928,1660,1176,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1802,1802,1802,1802,1280,1280,919,606,366,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),15996,14529,14184,13532,10723,9643,6455,4623,2931,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),53126,51659,51313,27761,24430,23351,19802,11449,8813,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),53126,51659,51313,27761,24430,23351,19802,11449,8813,
负债和所有者权益(或股东权益)总计(万元),76300,67810,67855,46780,43932,40815,29687,18260,13404,		
  
