报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),203366,289862,340319,235517,309286,178094,278856,200807,231627,174021,265537,185724,241203,210081,320254,239365,268015,292560,349052,86984,93866,86202,111969,70291,79780,44593,88873,41661,40408,41008,49370,41900,59356,65624,83982,3807,7700,9612,4559,706,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),925,3804,12665,535,639,3009,8009,8713,8172,36242,37254,6525,5420,6024,6099,90,974,974,6474,4572,572,1830,350,40,260,3020,120,100,--,--,--,--,0,--,0,0,0,0,0,0,
应收账款(万元),911095,871732,747063,629769,575457,512263,512375,399828,385228,387608,378948,322694,352281,361360,336957,369646,333832,306527,315425,232320,209812,174555,172742,133451,120445,122770,126486,100971,74720,50240,48872,39264,31268,19837,19632,17205,15237,11396,8489,8620,
预付款项(万元),10722,15170,7712,9981,12268,10980,4577,6024,6270,8514,6906,4412,3324,4453,2234,4140,2222,2237,2320,35000,12042,12886,11923,11594,10332,9965,816,635,712,971,135,179,490,14,0,0,1,1,5,9,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,3,178,128,111,67,87,271,338,719,355,826,1270,999,318,39,--,--,--,--,--,--,--,--,--,--,--,--,--,132,0,--,0,0,0,0,0,0,
应收股利(万元),2380,188,188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,297,0,0,0,
其他应收款(万元),43200,42927,34775,41158,55069,49581,38753,59549,56588,61468,47302,55230,20494,21649,18692,16781,10745,13083,7713,10452,6565,7894,5012,6270,5431,4629,2602,5662,6917,4546,4352,3995,3273,2336,2660,3711,1930,1874,1332,753,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
