报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),510021,481869,562026,631575,514564,532370,480334,366624,317862,337191,246020,324232,163807,164027,201321,206182,301919,98930,63093,89559,81547,74473,88920,120280,103055,123444,90032,110089,102696,50416,55038,51572,63530,58227,59931,65733,49331,36973,53899,38719,15021,18081,22549,18647,21872,35320,45023,40132,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
交易性金融资产(万元),1853,565,1115,896,10,3,17,--,--,--,--,--,--,--,--,--,--,161,--,--,--,--,--,--,--,--,6772,4203,4135,3493,--,2923,4842,1859,6143,7215,4177,4101,2757,369,182,686,794,640,471,571,429,453,
衍生金融资产(万元),796,--,--,--,4015,213,5333,4506,1337,4496,6108,4088,--,135,680,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),46670,39893,30658,48526,36869,27941,23731,26205,17485,14796,16523,13093,15254,14088,10839,9884,10873,7598,3567,10141,7747,3434,5616,7024,1330,3436,2532,2710,1786,1459,1330,1437,1105,932,1078,979,354,723,586,723,734,1575,2751,1257,986,1581,638,693,
应收账款(万元),780443,767958,718121,588168,692768,699741,661422,532336,506637,493219,452730,389630,374558,368079,348463,329334,342337,343937,298130,268467,272858,268522,229191,206475,211531,207598,183990,166938,155196,181644,149666,145633,136004,136584,107312,91266,99817,100323,88160,69561,68283,65910,52627,48526,48676,46821,41208,32732,
预付款项(万元),180267,178451,88076,67437,110433,115555,79310,31822,63367,49165,59524,18463,41040,53030,25364,13340,34700,21271,18058,11534,19470,15264,17320,9911,19847,22458,14926,10126,14329,14005,22077,20464,22100,26398,13892,9019,16507,12834,9334,7046,9884,10904,11312,9849,14734,15234,6698,3932,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,20,30,292,275,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,110,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
其他应收款(万元),45995,40470,45883,30601,24188,25278,28547,20127,26910,23854,31618,16239,18069,17033,14784,11788,12170,11695,11768,8274,10548,9667,10603,8169,9239,9711,6981,9068,9408,5478,6407,6219,7442,11140,10119,7891,4828,4561,3617,3194,3203,2870,4750,1848,3438,2001,2918,2090,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
存货(万元),494502,441042,421218,401748,420254,382477,364966,305168,370556,311286,288893,262073,253794,226678,180913,201829,146960,132361,134113,145566,150876,143766,151678,150788,153463,138730,136367,123916,127901,104545,102631,98277,93888,111852,116653,104474,110618,91974,95712,96865,88376,80150,79838,79155,84301,76455,69744,66030,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,7684,7240,7197,7197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
其他流动资产(万元),64588,59403,53647,65042,55377,47156,45798,52850,36147,35737,35733,37250,33473,36521,29385,52936,23407,20583,17787,35144,23726,20986,18521,22638,5868,3029,--,1755,1989,2321,--,6455,--,0,--,0,--,0,--,--,--,1,2,0,0,0,426,--,
流动资产合计(万元),2125135,2009651,1920745,1833992,1866162,1837972,1696656,1346836,1340300,1269744,1137151,1065068,899995,879592,811750,825303,872366,636537,546516,568684,566772,536113,521871,525315,504624,508683,441600,428915,417441,363361,337150,332980,328910,346993,315130,286577,285632,251489,254065,216477,185683,180177,174623,159922,174479,177982,167084,146063,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
可供出售金融资产(万元),99307,84429,100430,108585,101136,93697,106958,117307,124138,82531,84095,91144,46609,67398,68103,61540,69644,57003,54843,74179,56502,54259,42919,41926,38405,48384,56203,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,6814,6674,6333,6333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
长期股权投资(万元),25748,25045,27599,9749,8819,7787,7232,6956,7722,6873,6689,4108,4331,4030,3811,3635,3661,3587,4105,3964,672,672,672,672,1601,1601,1601,5561,5561,5561,5561,5561,5561,5561,5561,5561,5781,5781,5432,5432,5432,5432,5432,5432,4632,4632,5106,4632,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),1175,1189,1206,1248,1679,1307,1463,1484,1524,1544,1578,1618,1671,1685,1718,1752,1785,1823,1852,1886,1728,1763,1799,1834,1820,1864,1911,1952,1993,2022,1262,--,--,0,--,0,--,0,--,--,--,0,--,0,0,0,--,--,
固定资产原值(万元),--,819726,--,764560,--,669123,--,621011,--,509902,--,456698,--,360868,--,336464,--,311555,--,293501,--,248622,--,245309,--,221637,--,218976,--,154586,--,139465,--,108876,--,94548,--,81250,--,73382,--,63507,--,61144,--,55568,--,47942,
累计折旧(万元),--,273063,--,240260,--,209167,--,187563,--,167820,--,150751,--,127167,--,114351,--,103923,--,91409,--,82665,--,72535,--,61414,--,53823,--,46143,--,41270,--,35923,--,30679,--,26049,--,22805,--,20081,--,17507,--,15986,--,14230,
固定资产净值(万元),--,546663,--,524300,--,459956,--,433447,--,342082,--,305947,--,233701,--,222113,--,207632,--,202092,--,165957,--,172774,--,160223,--,165153,--,108443,--,98195,--,72953,--,63870,--,55201,--,50576,--,43426,--,43637,--,39583,--,33713,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,0,
固定资产(万元),572242,546663,538065,524300,487533,459956,457807,433447,377004,342082,331040,305947,243834,233701,234443,222113,207395,207632,210067,202092,164641,165957,168133,172774,165188,160223,163111,165153,110157,108443,96463,98195,73471,72953,62769,63870,59483,55201,51757,50576,49164,43426,43711,43637,40388,39583,32095,33713,
在建工程(万元),177462,130452,88767,77880,58800,72062,58985,61986,67560,66409,37680,41422,39999,27563,17261,20657,21798,16010,10730,14515,42795,32095,17870,10644,12469,9023,4610,2362,50974,43437,39841,18381,33301,25888,9574,6379,8461,7814,6305,4972,3369,6170,3998,3287,692,1430,7382,7583,
工程物资(万元),--,1739,1653,1903,2672,3309,2963,3510,3662,5,90,19,33,32,42,3342,209,172,85,26,966,505,24,88,12,8,172,247,309,701,437,27,18,19,8,11,172,104,16,0,5,17,45,2,5,3,26,17,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
无形资产(万元),67422,64884,58957,59597,56609,56478,54265,52655,51135,50943,39066,39078,31563,31365,31751,31077,30046,30382,26617,26897,28964,29023,28779,28998,21866,20781,17532,16256,16416,16608,14020,14198,14344,14397,5912,5354,5386,5234,5265,5295,5327,4972,4970,4998,5027,5051,3624,602,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
商誉(万元),518,518,518,518,518,518,518,518,518,518,518,518,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
长期待摊费用(万元),1655,1679,1723,1769,1503,1385,1773,1330,1215,1238,781,744,271,260,262,62,125,60,86,74,139,77,90,90,620,288,251,220,29,32,--,--,--,0,21,0,3,0,8,--,--,213,18,0,0,0,43,11,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
递延所得税资产(万元),17412,18664,18496,16387,12110,11802,12664,11471,11100,10593,10134,9207,6998,6586,6777,6681,5522,5752,5389,5052,4802,4374,4383,4226,4723,4495,3864,3837,3688,3529,3732,3699,3895,3549,2916,2879,1385,1433,1515,1359,1586,1449,1218,1281,1263,1093,1207,1148,
其他非流动资产(万元),75885,40190,52834,44839,5651,6123,7589,7754,6014,4953,3901,5022,949,2288,2157,3756,1149,1151,1154,1156,407,410,833,835,417,420,422,425,427,429,432,434,437,439,442,444,447,449,451,454,456,459,461,464,459,464,--,473,
非流动资产合计(万元),1038826,915453,890248,846775,737030,714423,712217,698417,658407,574364,521905,505159,376259,374907,366326,354615,341333,323573,314927,329842,301618,289135,265501,262087,247121,247087,249676,196012,189554,180762,161749,140495,131028,122807,87203,84497,81116,76015,70749,68089,65339,62138,59853,59100,52465,52255,49483,48179,
资产总计(万元),3163961,2925104,2810993,2680768,2603192,2552396,2408873,2045253,1998707,1844108,1659056,1570227,1276254,1254499,1178076,1179917,1213699,960110,861444,898526,868390,825248,787372,787402,751745,755770,691276,624926,606995,544123,498898,473476,459938,469799,402333,371074,366748,327505,324814,284566,251022,242315,234476,219023,226944,230237,216567,194242,
短期借款(万元),322586,224424,187500,136084,116884,116887,106598,162679,157893,132919,104709,106227,109980,92240,99792,109919,177025,192899,145720,180495,181683,114885,94189,101130,107967,164944,108968,108437,93181,145391,126738,101169,151785,160950,104645,81601,84086,75241,81467,89826,64972,72531,59038,52090,49673,40430,50925,41459,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,--,--,
交易性金融负债(万元),2302,1516,10530,10626,--,--,--,--,--,--,--,--,--,--,--,--,179,--,1275,238,--,--,441,261,80983,20164,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,0,0,--,--,
衍生金融负债(万元),764,1803,1650,4986,--,534,--,104,14,21,35,51,2145,873,147,1656,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应付票据(万元),--,191102,208079,209883,159046,130225,119571,138970,121691,103121,75019,65839,58390,47136,32584,36365,19834,15669,7584,--,3589,2745,500,400,--,750,960,99,4300,1200,1200,10748,17500,7500,8000,3000,6500,7500,6695,5639,5793,6620,10700,6000,8448,26241,19168,13587,
应付账款(万元),--,387143,286154,302218,319057,310248,294510,264474,253344,220383,188426,180569,141069,142748,102066,111328,95280,99162,100096,102415,79845,74320,60345,59013,57612,63259,65859,62840,66444,68216,58600,68175,47765,47427,32795,43620,45708,39987,29484,30885,36222,20761,24478,22588,24450,22170,16315,14164,
预收账款(万元),69487,57131,90231,56992,87143,96630,73670,46666,68907,79186,43741,29500,32826,36523,25492,23505,25077,16628,15176,14274,25402,15934,24297,24517,25316,27752,21073,14834,17417,12263,10201,9254,12439,42401,37014,29070,33591,19800,40057,34063,30993,30193,33899,36236,49048,39770,33678,25787,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,--,--,
应付职工薪酬(万元),26048,23445,18799,29292,22662,18103,12497,21946,21047,15948,12465,20931,8580,6690,5851,11192,8755,8345,5645,6267,8403,7010,4828,5791,7997,6010,4775,4732,5446,4404,3628,4058,5792,4591,3614,2455,4015,2884,2246,1578,1922,1037,1154,1294,1858,1545,1078,1184,
应交税费(万元),19436,16160,25988,12835,14267,19439,24285,13943,13301,14163,12700,9422,5889,6273,6057,3011,5929,9936,8777,4431,7749,5344,5431,4268,-13676,-10339,-14907,-15804,-15491,-9327,-2224,222,-2398,-3564,743,643,-813,-467,-1416,-1349,-2375,-1290,-3187,-3555,-3919,-1408,-498,-20,
应付利息(万元),1819,434,545,535,427,392,265,1752,1063,1713,837,790,336,1326,1092,824,523,416,279,437,465,3382,3599,2340,192,106,289,--,147,158,114,--,7,0,28,0,--,0,--,--,--,56,24,0,0,12,--,--,
应付股利(万元),--,30661,--,--,--,--,--,--,--,--,--,--,33,72,--,--,779,660,660,504,504,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,29,--,--,--,--,--,0,56,56,56,56,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
