报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),294245,175289,126570,140791,129107,178470,89438,106046,93211,105832,116264,123712,81640,59207,--,73465,40218,42089,40085,39247,29244,65590,35449,53025,56393,86065,39489,65240,71735,37739,32954,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),2,1590,1569,258,581,2965,587,715,610,197,747,--,--,--,--,--,426,813,374,--,--,--,--,--,--,--,--,--,--,1180,152,
衍生金融资产(万元),--,--,--,--,--,--,1005,1062,156,823,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),167425,154779,93104,61252,44772,54642,34894,43901,49301,33964,43827,52573,39991,26721,--,18721,13220,27458,17089,14827,3629,11916,14715,11698,10304,14348,19139,20800,10141,6622,2353,
应收账款(万元),196448,135008,108628,87420,77846,43519,64631,64681,52515,32788,51995,30671,35144,25389,--,30805,18134,16623,30637,16125,24306,13889,22360,13293,20738,13466,20400,10590,9111,13829,9529,
预付款项(万元),94453,57843,81592,60314,37855,33048,31773,24895,22616,18851,31821,28373,23141,22707,--,15933,38270,12745,16294,14286,15310,9606,26780,20672,21090,17674,30873,23337,22500,18774,21372,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,193,130,--,--,--,--,331,--,--,--,--,--,--,--,--,--,409,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),21410,16729,4411,2832,2641,1613,9218,1868,2858,1982,3562,1835,5285,2743,--,2395,5290,3483,4932,4283,6128,2672,4165,2505,5809,3376,5786,7960,3944,4247,3334,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),544641,483263,385899,344712,231407,203266,210840,233155,239103,255071,269239,260851,255124,240797,--,188283,182897,141143,125426,105178,83582,73217,92574,82849,75025,67034,78657,76067,67082,47428,48060,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),36257,47211,34958,55290,82256,49130,47564,46608,47079,48816,42090,46402,47082,44194,--,36100,27350,26890,21979,19174,11137,4845,83,--,--,921,440,--,--,577,263,
流动资产合计(万元),1354880,1071712,836730,752870,606466,566654,489950,522930,507450,498323,559737,544547,487407,421758,400642,365703,326137,271243,256816,213119,173337,181735,196125,184043,189360,202884,195192,203994,184514,130397,118016,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7624,7624,17096,10257,5257,1257,657,19301,19301,19301,19301,19301,19301,19301,--,657,--,657,--,--,--,3287,--,--,--,1708,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),10007,10398,10748,17745,18072,18171,17492,18462,17989,18079,17710,17021,17100,17036,--,5470,5470,5421,3007,3022,3066,3074,1609,1446,1177,1173,534,544,--,--,--,
长期股权投资(万元),28716,25747,10236,10086,9951,9951,--,2321,887,930,--,--,--,--,--,--,657,--,3287,3287,3287,--,4773,4773,4773,--,1708,1708,1708,1708,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,450322,--,432060,--,403066,--,367589,--,367786,--,271333,--,266031,--,143687,139101,139282,--,--,--,--,--,--,--,--,--,44376,42389,--,--,
累计折旧(万元),--,112500,--,99829,--,89244,--,66960,--,58891,--,47845,--,39157,--,32736,30007,27343,--,--,--,--,--,--,--,--,--,11187,9570,--,--,
固定资产净值(万元),--,337822,--,332230,--,313822,--,300629,--,308894,--,223489,--,226874,--,110951,109094,111939,--,--,--,--,--,--,--,--,--,33189,32819,--,--,
固定资产减值准备(万元),--,1494,--,368,--,368,--,368,--,391,--,412,--,412,--,437,447,460,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),359957,336329,328563,331862,304168,313453,295544,300261,302613,308503,231758,223077,223163,226463,--,110515,108646,111479,103766,103977,69356,69390,66239,64995,54755,57332,45452,33189,32819,32878,27675,
在建工程(万元),77268,97921,65542,50309,66494,50091,50040,34514,23800,13553,81337,75751,63942,48497,--,142206,98636,91276,57903,38526,57598,49617,26548,26822,16211,15530,11110,19112,8031,1349,6379,
工程物资(万元),10166,19310,18869,17545,16237,19722,10863,11346,20347,21556,17239,18296,15619,19006,--,21863,12444,13651,12742,21435,13700,20024,10897,11102,10385,8624,7965,9631,10415,1684,1672,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,15,--,1,--,3,--,--,--,3,--,--,--,--,
生产性生物资产(万元),0,0,0,0,1,1,4,4,4,4,8,8,8,8,--,--,19,19,23,2,1,2,1,2,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),64986,68844,64310,64366,62705,63209,61324,61073,60259,60591,26809,26705,27164,27621,--,94910,37366,88722,37884,38620,39313,92319,39783,38764,38683,91341,31297,34321,43874,44332,44339,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1741,1913,2114,2134,1401,1469,1577,1521,1520,1581,2325,2194,2318,2383,--,5262,2187,2219,2087,167,322,254,5851,501,4698,188,2989,233,20,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),21538,18331,19798,14657,10010,14869,16468,15554,13107,13107,7429,6445,5318,5406,--,3406,1667,1667,1499,1499,1290,1290,1246,1247,816,816,371,222,161,444,1121,
其他非流动资产(万元),12080,3674,1884,2487,2744,1683,1343,1533,1931,1702,11536,2481,1972,954,--,1728,27002,6751,23247,13053,21488,8099,--,--,2097,8716,2117,2156,2206,2231,2176,
非流动资产合计(万元),594081,590091,539161,521449,497041,493877,455312,465890,461757,458905,415451,391278,375904,366674,414046,386017,294108,321861,245459,223587,209421,247357,156950,149653,133595,185427,103545,101116,99234,84626,83362,
资产总计(万元),1948962,1661803,1375891,1274319,1103507,1060531,945263,988820,969208,957228,975188,935825,863311,788431,814688,751720,620245,593104,502275,436706,382758,429092,353075,333696,322955,388311,298737,305110,283748,215023,201378,
短期借款(万元),585485,555619,439320,440820,335739,309079,410448,390055,389905,387560,348236,322924,289557,275040,--,260370,233595,169802,173748,130067,97684,89978,75172,84805,87301,103288,87690,104677,104634,86284,63671,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),545,720,1141,1351,1634,1656,2084,2049,1194,1855,1281,649,728,631,--,328,--,--,--,--,--,--,23,23,--,155,58,80,59,10,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),107393,52667,49034,35772,22325,46541,76347,70468,45667,45695,78987,66035,37807,35077,--,22006,8674,1365,6375,4265,814,--,351,1064,226,--,--,--,--,2000,20310,
应付账款(万元),133919,130782,101947,111191,73932,57841,44327,39885,41496,40530,46779,51706,78561,57036,--,44763,49341,40807,29810,30914,21702,27858,33434,35100,24032,18689,19857,18046,16402,8496,15470,
预收账款(万元),14003,7953,14819,7606,10333,12356,5231,5358,6772,4270,368,1194,2873,5530,--,649,321,5882,1155,241,594,538,1232,1302,823,3999,5780,1271,6503,2675,2155,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2712,8743,3444,2485,1235,3507,2347,2129,968,3310,2093,1656,1272,3949,--,2219,900,3072,2127,2045,973,2676,1843,1551,677,1868,1402,835,901,464,526,
