报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),284648,327953,351125,292290,193074,154044,169116,365298,175740,263242,103813,106161,129271,157789,192836,143286,112178,96987,127976,101686,85565,49854,83405,72795,36412,62338,51105,38243,33297,54560,49896,26473,58694,53120,41819,41779,75156,66501,100026,58061,63773,45726,38832,24361,48122,26077,23486,16941,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),1348,610,--,0,--,--,101,101,53170,--,65,1795,1764,2114,2321,2142,2921,2992,3187,6227,8000,--,--,--,2954,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,306,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),113986,105048,72458,59962,83878,60124,62312,56569,48476,19159,17384,578,818,1175,1783,2592,1798,2204,697,2315,3818,1904,1209,4952,8936,4477,3555,11474,13491,5065,1941,3622,3952,1647,252,2568,3628,2921,1865,1741,3215,1808,1708,903,1059,460,--,0,
应收账款(万元),169503,109344,81990,79084,89674,72334,69832,57619,97447,59038,35187,41362,42207,36858,26588,38414,44110,31932,25744,34037,40435,25889,29029,35682,46101,32462,27979,30353,49081,35427,23559,37504,54548,46349,33029,43337,51067,32139,25284,42365,58821,33001,17606,33507,42370,31205,13963,26158,
预付款项(万元),38457,36954,30539,21695,30629,40868,63238,20178,28268,10746,14011,6268,16601,16844,6568,6530,17111,17962,20776,13879,14695,15596,13319,8424,13455,18130,14521,8066,9189,7515,8576,6147,14957,14735,12222,17787,29056,26802,7462,16668,37652,45555,44358,6270,9231,8770,9145,6169,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,15,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,154,--,--,--,--,1,2,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,4512,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他应收款(万元),20830,36324,32342,25730,25353,30201,31979,38929,27094,13861,12193,3519,6980,6540,6301,6883,8597,15144,12594,14123,6519,3153,3986,3244,5097,3673,4084,2860,4103,3098,2840,2797,7907,6287,11047,3068,4295,3891,3553,2757,5759,5083,4212,2817,1613,3096,2569,2045,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),228843,241360,254337,176768,196533,239806,229696,137991,140365,152686,117202,84154,101927,140358,147725,109833,108140,176497,162166,104189,93078,135443,154102,94421,113384,123885,112696,94895,108572,121617,111120,84359,83939,120603,128274,101185,82890,97151,88361,53230,76898,94412,96871,63471,52129,77370,79888,57574,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他流动资产(万元),47770,42881,23387,82692,217104,294612,283558,105671,20881,11401,20902,2639,4352,2055,6020,3274,--,--,--,--,89,--,--,--,--,--,--,--,--,--,0,--,--,922,2742,5088,--,0,--,--,--,154,524,--,--,0,182,0,
流动资产合计(万元),905385,900474,846177,738375,836245,891989,909832,782357,591442,530134,320829,246476,303920,363732,390142,312954,294856,343718,353140,276456,252199,231838,285050,219517,226340,244966,213939,185891,217733,227282,197932,160902,223996,243664,233899,214812,246093,229406,226550,174822,246119,225739,204111,131329,154540,147285,129234,108888,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),14679,14879,14879,14879,15524,15524,15674,15524,15534,15534,15534,15524,15524,15531,15531,15531,15581,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
长期股权投资(万元),26396,20485,17862,14943,15039,12454,12188,11067,6148,4777,5447,5239,1932,1961,1954,1713,1629,17318,2600,2551,2298,2218,2108,2123,2107,1107,1367,1367,1367,1167,1167,1175,603,642,685,642,608,906,889,892,944,922,909,927,1016,2599,2504,690,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),9623,9695,9771,9854,10231,10321,10412,10502,10600,330,338,345,352,360,367,374,382,389,396,403,411,418,425,433,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
固定资产原值(万元),--,1839609,--,1689536,--,1356928,--,1250728,--,884273,--,382923,--,351929,--,337790,--,324522,--,309914,--,287413,--,273924,--,253328,--,240247,--,235361,0,228321,--,207497,--,364711,--,339849,--,288637,--,223828,--,161328,--,115953,--,112115,
累计折旧(万元),--,447049,--,404524,--,353909,--,316098,--,260690,--,161130,--,150585,--,139631,--,130007,--,119715,--,109056,--,99825,--,93042,--,85391,--,79608,0,71855,--,70384,--,88662,--,75991,--,63747,--,54617,--,35049,--,29897,--,25737,
固定资产净值(万元),--,1392560,--,1285011,--,1003019,--,934629,--,623583,--,221793,--,201344,--,198159,--,194515,--,190199,--,178357,--,174099,--,160286,--,154857,--,155753,0,156466,--,137114,--,276049,--,263858,--,224890,--,169211,--,126279,--,86056,--,86377,
固定资产减值准备(万元),--,66511,--,66511,--,66511,--,66511,--,2190,--,33,--,33,--,33,--,33,--,33,--,33,--,33,--,33,--,33,--,33,0,33,--,33,--,33,--,33,--,33,--,0,--,53,--,0,--,0,
固定资产(万元),1356389,1326049,1199705,1218500,1082841,936507,890881,868118,769569,621394,537323,221760,204042,201310,199788,198126,196960,194482,189057,190165,184825,178324,170413,174066,165909,160252,153335,154823,153591,155720,152627,156433,130508,137080,140020,276016,260842,263824,254773,224857,218578,169211,162315,126226,102402,86056,85501,86377,
在建工程(万元),549860,254275,183347,142019,193847,245547,157186,159625,172905,46174,111706,24082,22098,19239,19417,15793,15302,15362,9914,8840,11916,9503,12905,7177,9184,10439,12744,7046,7121,4842,6540,4726,19054,15481,10464,12147,23170,19016,43281,57360,33772,61600,26608,8476,15720,17364,9292,9548,
工程物资(万元),--,21537,13486,12149,8534,8499,12752,8372,9153,9146,12559,--,2723,2903,1950,887,135,81,144,137,138,139,127,89,79,78,0,19,5,19,21,20,215,216,215,1355,235,237,786,878,3814,6612,7616,5,52,4,2,0,
固定资产清理(万元),--,--,--,--,--,--,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,-0,0,
生产性生物资产(万元),100,335,416,720,25,84,339,47,487,890,588,818,526,611,626,755,603,668,885,965,905,1026,928,935,1298,1330,638,654,620,522,437,508,523,366,853,1074,1161,1097,1012,878,547,606,652,570,68,61,73,1,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
无形资产(万元),125629,151679,120989,123353,120712,121183,122185,119885,116871,90617,83334,68194,41782,41983,41832,42143,41533,40635,39954,38276,38275,37210,36945,36380,37214,36931,36475,34791,35485,34787,35027,34357,33047,32974,33199,40913,41051,41201,40906,41142,41371,41293,40978,30545,26319,24423,23744,23400,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
商誉(万元),63873,63873,63873,63873,65267,65267,64837,64837,66573,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,7419,8243,10507,10507,10527,11715,11609,11609,11609,12328,12328,9460,9440,7806,4663,4663,4663,
长期待摊费用(万元),55932,60629,61514,49579,36054,35981,33160,25294,13574,10969,4074,972,1181,1176,1456,1086,873,922,1020,787,818,949,903,709,755,859,733,567,462,397,389,386,295,389,393,392,239,224,220,209,290,322,1941,192,203,172,31,307,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),20434,22236,22758,19971,16701,18493,20591,20174,21443,11999,14501,6802,7970,8272,9524,7631,7331,7626,8348,7640,6108,5861,5630,5269,4296,4596,4778,3577,3066,3327,3127,2356,2300,3564,3240,3244,3468,3751,3051,2917,3162,2756,3008,2553,2487,1569,1569,1003,
其他非流动资产(万元),325144,316996,183179,146631,112529,65029,65219,54065,75899,18524,19462,11343,29222,18389,13670,13518,--,--,--,--,8,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
非流动资产合计(万元),2548059,2262667,1891779,1816471,1677305,1534890,1405519,1357509,1278756,837773,812283,362498,334771,319155,313534,304975,287745,284902,259738,257184,253121,243066,237804,234600,228263,223011,217490,210263,209136,208201,206754,207380,194789,201219,199577,346311,342491,341864,356527,340742,314806,295650,253487,178935,156072,136911,127378,125989,
资产总计(万元),3453444,3163141,2737956,2554846,2513550,2426879,2315351,2139865,1870198,1367907,1133113,608974,638691,682888,703676,617929,582601,628620,612878,533640,505320,474904,522854,454117,454603,467977,431429,396153,426869,435483,404686,368283,418785,444883,433476,561122,588584,571270,583077,515564,560925,521389,457598,310264,310611,284196,256612,234877,
短期借款(万元),471887,446657,374474,401296,377289,399539,316513,266824,284684,214976,190298,111934,117828,127550,198319,157019,127231,114530,138427,91519,50600,65815,54826,95000,103675,87328,80759,94282,98025,92632,84420,88987,106432,121327,130135,178803,173003,156460,197217,161129,143665,117463,120173,102011,91269,78373,64173,56673,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融负债(万元),--,--,189,0,463,1038,1625,262,25,192,--,--,69,394,--,--,1056,--,--,--,12,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),--,161061,91138,90901,110836,93597,76865,69001,78778,8302,36567,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7312,6311,6047,15821,19108,20478,10949,6584,14650,25542,28711,28369,24053,12108,8947,10233,5796,5712,
应付账款(万元),--,290872,179194,187077,219163,195069,192756,162291,214052,145410,74433,40588,89664,95938,58911,55658,80930,108276,58149,72842,106507,84865,64643,46877,92080,81499,51050,58098,86103,66598,42964,46688,76494,62576,47168,58061,83615,77068,61668,46946,109004,95374,63441,42982,55614,42113,29949,25154,
预收账款(万元),90873,157327,163889,96204,71495,131195,153609,94282,56263,147924,141969,68422,37021,103324,98573,50403,22465,85992,88866,37074,17808,80830,98486,29815,14469,64162,80260,20049,12979,51438,44576,15075,7765,37769,40141,12806,11088,30255,43340,8981,34239,46848,48716,8781,7605,18449,21560,9632,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应付职工薪酬(万元),44428,45940,42384,58023,35398,25353,20041,28589,24318,13430,10482,14752,12261,7181,6946,13050,10093,7528,7269,7813,4017,1371,1030,807,1801,1157,900,673,1153,701,888,746,1336,1088,882,2016,2145,1716,1847,1963,1919,1719,1324,1060,1206,1674,1412,3479,
应交税费(万元),19212,21560,20939,28765,27822,19198,15640,9918,9604,4232,3767,4392,5463,3501,4839,4491,2154,-1569,-3962,-3069,-1020,-4180,-4637,-4134,-3240,-4090,-4847,-4380,-4067,-4425,-4569,-4098,-1447,-4286,-3506,-3422,453,-826,-1858,143,2897,1514,455,1151,1959,1134,678,2800,
应付利息(万元),6334,3119,1300,746,3380,2532,1735,999,3122,2327,1790,718,2915,2203,1492,767,3088,2296,1532,680,2810,1993,1246,507,13,10,59,8,17,16,51,31,28,173,124,164,208,197,190,141,533,254,131,47,--,0,--,0,
应付股利(万元),--,--,3,3,--,3,5,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4125,--,--,--,--,0,--,--,0,--,0,--,0,--,--,0,--,--,--,3748,0,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应付款(万元),--,64139,62738,42345,32574,47493,40359,31460,29789,28627,71712,19387,21822,17620,18566,17502,16119,17366,15232,16108,15213,13852,46584,14278,11982,12563,8940,10469,10715,9927,10025,6572,9967,12616,12172,15211,19518,23919,28053,37469,33712,38854,28939,9781,7133,10912,7706,8554,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动负债(万元),94813,60480,19041,22450,56252,74124,103857,126645,103227,43440,44429,7565,1180,1180,1830,1830,14000,14000,14600,14600,1295,1295,33358,35538,57628,57228,35563,19280,5780,9280,30280,33080,12980,27980,1880,6980,5500,7380,9500,12500,--,3000,13000,10000,--,0,8500,20000,
其他流动负债(万元),201799,151605,51924,1842,2111,1905,2201,1833,2344,2049,2029,1842,2040,1731,1792,1562,2280,2404,2512,2379,1344,1390,1434,1680,1191,799,1203,934,966,786,607,566,274,304,104,320,257,322,332,342,--,168,128,61,--,0,125,38,
流动负债合计(万元),1544126,1402760,1007213,929651,936783,991045,925206,792105,806207,610910,577476,269600,290263,360621,391269,302281,279416,350822,322625,239946,198586,247230,296969,220368,279599,304780,253886,199412,211671,226953,216554,193958,219876,275369,248208,291416,306736,303075,354939,295156,354679,333563,300359,187982,177482,162889,139900,132042,
长期借款(万元),100801,117997,145390,100838,111613,66828,49746,38500,18122,25271,28622,21400,28635,28835,14835,14835,3465,3665,3665,3665,17491,21665,22175,23110,7502,7902,27288,38089,52404,55404,41404,22284,41240,26240,48420,83920,93900,90020,55900,46500,51700,44400,20200,6000,15625,13000,13000,0,
应付债券(万元),--,--,--,--,--,--,--,--,50000,50000,50000,50000,50025,49944,49863,49783,49703,49628,49552,49476,49402,49331,49260,49189,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
长期应付款(万元),297173,207256,148611,125367,116657,102930,105740,106694,107867,8816,12989,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,66,66,67,66,260,78,310,23,--,0,--,0,
专项应付款(万元),--,248,249,248,248,248,248,248,248,248,263,248,244,352,355,353,613,440,406,362,218,1,380,57,380,3236,3236,3236,7476,7476,7476,4640,--,0,--,0,419,0,--,--,55,98,18,--,92,55,40,0,
预计非流动负债(万元),--,--,--,7,--,--,212,212,212,212,212,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
长期递延收益(万元),27548,25513,25596,26217,21593,22017,19840,17518,15947,14989,15333,9554,9921,10153,10343,10618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1633,1761,2017,2017,4423,4423,4439,4439,5020,--,--,--,--,--,--,--,--,13,112,761,--,--,--,--,--,--,--,--,--,--,0,--,--,0,17,490,--,0,--,--,--,--,--,--,--,0,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10209,9891,9828,10489,11301,11899,11726,12155,12282,10524,10390,10952,7145,7521,7611,7675,11836,7566,6606,23362,20955,23010,24548,24664,4,21,21,--,--,0,--,0,
非流动负债合计(万元),427155,352775,321863,254695,254535,196447,180225,167611,197415,99537,107418,81202,88824,89284,75397,75588,63991,63638,63563,64754,78411,82896,83542,84510,20164,21661,40913,52277,67025,70401,56491,34599,53076,33806,55043,107773,115340,113096,80515,71230,52019,44597,20549,6023,15717,13055,13040,0,
负债合计(万元),1971281,1755534,1329076,1184347,1191318,1187492,1105431,959716,1003622,710447,684894,350802,379088,449906,466666,377870,343406,414460,386188,304700,276997,330126,380510,304879,299763,326442,294799,251689,278695,297354,273045,228557,272951,309175,303251,399189,422076,416171,435454,366386,406699,378160,320908,194005,193199,175944,152940,132042,
实收资本(或股本)(万元),388237,388237,388237,388237,388237,388237,388237,388237,338403,246113,105543,81711,81711,81711,81711,81711,81711,81711,81711,81711,81711,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,68752,34376,34376,
资本公积(万元),569798,569957,570036,570002,572221,572776,572776,572776,324569,340671,220716,45453,45453,45453,45498,45498,46535,46535,46535,47051,48955,4508,4509,4509,4509,4509,4509,4509,4509,4509,4509,4509,4627,4259,4401,1771,93,93,92,92,4460,4460,3819,3819,3819,3819,27882,27882,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
专项储备(万元),1394,1292,1230,1099,1114,1039,1020,1008,986,970,928,907,873,839,793,749,722,691,656,637,596,557,493,476,433,406,362,338,305,258,213,183,154,114,59,321,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),32994,32994,32994,32994,24967,24967,24967,24967,22384,22384,22384,22384,19281,19281,19281,19281,16946,16946,16946,16946,15356,15356,15356,15356,13992,13992,13992,13992,12289,12289,12289,12289,9691,9691,9691,10132,8664,8761,8631,8631,7511,7511,7511,7511,8398,8398,8398,6450,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
