报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),76278,110322,134073,75722,114875,116112,102546,124926,387672,70747,70379,56297,50519,55990,79327,41464,38837,39731,44145,30254,32161,27033,29054,31593,35669,43065,45784,37949,43749,51795,53314,58014,63782,72348,73980,83822,5828,9703,249,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),4441,11587,11565,11927,10525,7436,3894,2845,7580,1762,4964,749,9679,2474,3180,3178,3608,7399,7575,1665,6332,1768,4094,2255,2838,1913,1239,824,2411,2671,1724,2404,541,487,470,445,595,160,0,
应收账款(万元),78662,93178,83031,84037,75036,63855,56569,54961,42211,45138,40634,35207,30610,38000,35303,33784,29251,30123,32564,31319,23756,24901,25265,22163,14380,10649,3808,1325,884,1247,1783,1073,840,1248,1027,887,859,904,801,
预付款项(万元),41732,53371,20087,25868,7703,12173,15472,12709,9479,5737,6422,3479,4099,4720,3761,4052,4997,5876,9705,9353,6036,3097,1831,6869,3917,4547,1590,3576,4252,3236,1745,2306,2136,1240,437,281,442,1051,595,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),4408,--,5088,3954,2340,2996,1774,1796,438,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,4738,5055,5180,4825,8254,2073,2006,1128,2296,3439,2795,3047,3738,3774,12744,11322,368,561,546,269,403,302,301,318,503,72,1106,75,1033,105,487,300,600,232,83,288,146,29,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),42075,45060,36698,30779,29764,35679,41736,37779,34353,33284,31316,26553,25545,25887,24118,25787,24651,24210,21610,22072,20639,19358,17664,15965,15837,17705,16720,15094,13400,7338,6384,5475,4979,4110,3478,2351,2520,2428,1135,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),153400,130997,245786,287930,320270,325966,360156,341358,90996,--,--,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,285,286,261,262,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),459460,449252,541382,525396,565338,572472,584220,578380,573855,158964,157155,126080,124498,130809,149464,121009,112667,107707,116160,95208,89193,76560,78210,79147,72960,78666,69501,60134,65032,67319,65054,69759,72577,80033,79623,87870,10532,14391,2810,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),27920,26422,24389,24389,24389,2461,193,193,193,193,193,193,193,193,193,193,193,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),11756,4163,4072,3984,3898,3638,3551,3213,3122,3029,1692,764,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),8415,8446,8345,8340,8383,7706,7742,7746,6422,6431,6445,6458,6492,6523,6554,6606,6615,193,193,193,193,193,193,193,193,193,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),429,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),260418,--,289005,--,259062,--,211316,--,204475,--,199779,--,187084,--,172584,--,162240,--,152918,--,118757,--,97061,--,86966,--,76710,--,69280,--,55589,--,38744,--,33071,0,26966,17679,0,
累计折旧(万元),54728,--,69462,--,60250,--,64504,--,57110,--,50990,--,43964,--,37574,--,31757,--,26308,--,21919,--,18098,--,14898,--,12025,--,9501,--,7491,--,6037,--,4875,0,3928,2538,0,
固定资产净值(万元),205690,--,219543,--,198811,--,146812,--,147364,--,148788,--,143120,--,135010,--,130484,--,126610,--,96839,--,78963,--,72067,--,64685,--,59780,--,48098,--,32707,--,28197,0,23038,15141,0,
固定资产减值准备(万元),--,--,--,--,--,--,222,--,222,--,222,--,222,--,222,--,222,--,222,--,222,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),205690,220737,219543,196041,198811,167942,146590,147812,147142,149632,148566,146181,142898,136685,134788,130981,130261,128059,126388,115423,96617,88714,78963,71683,72067,65838,64685,62611,59780,53392,48098,37055,32707,31021,28197,24911,23038,15141,10114,
在建工程(万元),112857,90788,43999,61895,46752,73145,91529,69382,69847,109596,72560,60117,49768,52710,47677,36972,23632,32635,29814,41953,55883,56457,63048,64315,57656,55110,46115,40697,30438,20522,12109,14538,14019,8961,6530,3945,5144,5100,3845,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
